代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.06,20.06,20.07,19.87,19.86,20.1,19.82,2433723.0,48708171.0,0.956,0.19,20.06,23.004333333333328,-12.799037862431707,True,2026-08-26,11.213480825958701,0.6607767944936088,32.051898125901005,0.9130225852955309,True,2026-08-26,12281164975.473946,,,,正常,12281164975.473946,3.070787637088734,True,2026-06-24,,医药流通,,,,,,,,,,,
000513,丽珠集团,26.34,26.34,26.35,25.97,26.0,26.57,25.98,7919875.0,208489232.0,1.425,0.37,26.34,31.633,-16.732526159390503,True,2026-08-26,11.913864306784664,1.7698131760078666,9.541984732824428,0.8110687022900763,True,2026-08-26,23387474883.95872,,,,正常,23387474883.95872,5.429005315110099,True,2026-06-16,,化学制剂,,,,,,,,,,,
000521,长虹美菱,4.88,4.87,4.88,4.87,4.86,4.89,4.85,5275818.0,25716744.0,0.205,0.01,4.88,5.550583333333333,-12.081312774933561,True,2026-08-26,16.807768595041328,0.8570247933884295,38.68698710433763,46.901811248808386,False,2026-08-26,5026027729.603307,,,,正常,5026027729.603307,4.303278688524591,True,2026-06-23,,冰洗,,,,,,,,,,,
000600,建投能源,7.98,7.98,7.99,7.96,7.92,8.03,7.92,18083344.0,144441952.0,0.251,0.02,7.98,9.333583333333333,-14.502290117229,True,2026-08-26,7.073606557377053,1.1867213114754107,0.5565862708719851,82.00389105058366,True,2026-08-26,14389810320.44262,,,,正常,14389810320.44262,4.010025062656641,True,2026-06-03,,火电,,,,,,,,,,,
000683,博源化工,6.21,6.21,6.22,6.17,6.15,6.3,6.12,68757038.0,427968141.0,0.648,0.04,6.21,7.320166666666667,-15.165865986657867,True,2026-08-26,22.56200956937799,1.9412440191387563,83.64293085655315,72.77085330776606,False,2026-08-26,23081523987.401905,,,,正常,23081523987.401905,4.830917874396135,True,2026-07-07,,纯碱,,,,,,,,,,,
000786,北新建材,17.62,17.62,17.63,17.0,16.98,17.71,16.98,25030935.0,437459574.0,3.647,0.62,17.62,22.245166666666666,-20.791782484584665,True,2026-08-26,10.461036058913155,1.11858811579482,6.17816091954023,0.43103448275862066,True,2026-08-26,29993399060.0579,,,,正常,29993399060.0579,3.887627695800226,True,2026-06-12,,其他建材,,,,,,,,,,,
000858,五 粮 液,71.9,71.89,71.9,71.52,70.98,72.05,70.93,19690657.0,1412878689.0,0.531,0.38,71.9,86.12275,-16.51450981302849,True,2026-08-26,22.14673796791444,2.3646256684492006,28.789323164918972,1.2869399428026693,True,2026-08-26,279087615559.5002,,,,正常,279087615559.5002,7.173414742698192,True,2026-07-16,,白酒Ⅲ,,,,,,,,,,,
000899,赣能股份,9.68,9.67,9.68,9.49,9.49,9.71,9.45,10720942.0,103296429.0,2.002,0.19,9.68,11.892916666666666,-18.607013978909016,True,2026-08-26,9.301658722592942,1.5502764537654903,0.5142857142857142,68.55345911949685,True,2026-08-26,9444560716.430891,,,,正常,9444560716.430891,5.857438016528925,True,2026-06-15,,火电,,,,,,,,,,,
000910,大亚圣象,5.44,5.43,5.44,5.42,5.4,5.47,5.37,2690300.0,14591625.0,0.369,0.02,5.44,6.186083333333333,-12.060673824309943,True,2026-08-26,223.2761470738285,0.45787575150300536,97.41379310344827,1.9542421353670163,True,2026-08-26,2977842400.0000005,,,,正常,2977842400.0000005,3.4926470588235294,True,2026-05-15,,瓷砖地板,,,,,,,,,,,
000915,华特达因,24.27,24.27,24.28,24.27,24.32,24.5,24.13,2071000.0,50351015.0,0.0,0.0,24.27,28.15741666666667,-13.80601321735837,True,2026-08-26,12.275485029940125,2.27682634730539,5.5317119694802095,13.4000953743443,True,2026-08-26,5687225140.707787,,,,正常,5687225140.707787,10.300782859497321,True,2026-07-01,,化学制剂,,,,,,,,,,,
