代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.45,20.45,20.47,20.32,20.35,20.72,20.28,4086462.0,83919441.0,0.64,0.13,20.45,23.595333333333333,-13.33031955471421,True,2026-08-10,11.431489675516223,0.6736234021632254,34.944417593040114,1.2566457225712904,True,2026-08-10,12519931393.242382,,,,正常,12519931393.242382,3.0122249388753057,True,2026-06-24,,医药流通,,,,,,,,,,,
000157,中联重科,7.24,7.24,7.25,7.22,7.22,7.3,7.15,49952787.0,361189550.0,0.277,0.02,7.24,8.052,-10.084451068057621,True,2026-08-10,14.45119363395225,1.104244031830238,32.91746641074856,49.424184261036466,False,2026-08-10,62615395108.21752,,,,正常,62615395108.21752,5.524861878453039,True,2026-07-22,,工程机械整机,,,,,,,,,,,
000521,长虹美菱,4.99,4.98,4.99,4.91,4.91,5.01,4.9,7045299.0,35022904.0,1.629,0.08,4.99,5.718583333333333,-12.740626320621363,True,2026-08-10,17.18663223140496,0.8763429752066114,38.961038961038966,50.0,False,2026-08-10,5139319338.262398,,,,正常,5139319338.262398,4.208416833667335,True,2026-06-23,,冰洗,,,,,,,,,,,
000581,威孚高科,17.49,17.49,17.5,17.36,17.35,17.56,17.31,5996213.0,104776713.0,0.749,0.13,17.49,19.694916666666668,-11.195359208594446,True,2026-08-10,15.536438596491223,0.859157894736842,91.44467213114754,7.7815369743837595,True,2026-08-10,16909081770.26316,,,,正常,16909081770.26316,4.574042309891367,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000655,金岭矿业,7.06,7.06,7.07,6.93,6.9,7.08,6.9,7339215.0,51556287.0,1.876,0.13,7.06,8.07025,-12.518199560112764,True,2026-08-10,16.538103975535165,1.2198470948012228,20.912322274881518,32.694151486097795,True,2026-08-10,4203102023.584097,,,,正常,4203102023.584097,3.2011331444759206,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,6.13,6.13,6.14,6.07,6.1,6.22,6.08,71694030.0,441193554.0,0.988,0.06,6.13,7.611666666666666,-19.465732428289904,True,2026-08-10,22.27135566188198,1.916236044657097,83.2294911734164,71.31147540983606,False,2026-08-10,22784177462.604477,,,,正常,22784177462.604477,4.893964110929852,True,2026-07-07,,纯碱,,,,,,,,,,,
000786,北新建材,18.39,18.39,18.4,18.19,18.22,18.5,18.05,20818879.0,382351801.0,1.1,0.2,18.39,23.272083333333335,-20.978282276690596,True,2026-08-10,10.918186896901975,1.1674707973590663,8.236994219653178,0.8670520231213872,True,2026-08-10,31304120812.398693,,,,正常,31304120812.398693,3.724850462207721,True,2026-06-12,,装修建材,,,,,,,,,,,
000789,万年青,4.16,4.15,4.16,4.06,4.06,4.17,4.04,4946800.0,20445182.0,2.463,0.1,4.16,4.759333333333332,-12.592800112060488,True,2026-08-10,114.32042803897023,0.5226666666666667,92.28362877997914,3.2149712092130516,True,2026-08-10,3317268094.933333,,,,正常,3317268094.933333,3.6057692307692304,True,2026-06-12,,水泥,,,,,,,,,,,
000858,五 粮 液,76.19,76.19,76.2,75.11,75.32,76.7,75.27,45051065.0,3430639840.0,1.438,1.08,76.19,89.30058333333334,-14.68140838945622,True,2026-08-10,23.46814973262032,2.5057139037433163,35.09108341323107,2.205177372962608,True,2026-08-10,295739713900.95013,,,,正常,295739713900.95013,6.76950413440084,True,2026-07-16,,白酒Ⅱ,,,,,,,,,,,
000910,大亚圣象,5.41,5.4,5.41,5.25,5.26,5.42,5.22,5190000.0,27859692.0,3.048,0.16,5.41,6.414416666666667,-15.658737479375883,True,2026-08-10,222.04484479217135,0.4553507014028054,97.35067437379577,1.342281879194631,True,2026-08-10,2961420475.0,,,,正常,2961420475.0,3.512014787430684,True,2026-05-15,,瓷砖地板,,,,,,,,,,,
000913,钱江摩托,11.55,11.55,11.57,11.48,11.51,11.64,11.4,3730893.0,43125758.0,0.61,0.07,11.55,13.033333333333333,-11.381074168797944,True,2026-08-10,7.137522686025411,1.2157894736842103,1.9175455417066156,2.7804410354745923,True,2026-08-10,6080047050.0,,,,正常,6080047050.0,9.523809523809526,True,2026-05-27,,摩托车,,,,,,,,,,,
000928,中钢国际,5.14,5.14,5.15,5.07,5.07,5.16,5.03,16366930.0,83718863.0,1.381,0.07,5.14,6.138416666666667,-16.265052062828378,True,2026-08-10,16.827380952380953,0.887261904761905,87.37349397590361,1.253012048192771,True,2026-08-10,7374073352.103173,,,,正常,7374073352.103173,4.0856031128404675,True,2026-06-05,,国际工程承包,,,,,,,,,,,
000932,华菱钢铁,3.73,3.73,3.74,3.73,3.72,3.77,3.71,78670668.0,294057248.0,0.0,0.0,3.73,4.599666666666667,-18.907167186027973,True,2026-08-10,11.378986666666666,0.4674933333333331,82.98178331735379,1.9654841802492808,True,2026-08-10,25560232166.800007,,,,正常,25560232166.800007,4.289544235924933,True,2026-06-26,,板材,,,,,,,,,,,
001206,依依股份,17.62,17.62,17.63,16.74,16.75,17.8,16.57,11595344.0,200929274.0,5.257,0.88,17.62,19.646583333333336,-10.315194753964862,True,2026-08-10,20.80473291925466,1.7948322981366458,30.260047281323878,43.498817966903076,False,2026-08-10,3257828897.178882,,,,正常,3257828897.178882,4.313280363223609,True,2026-05-18,,生活用纸,,,,,,,,,,,
001207,联科科技,15.99,15.98,15.99,15.58,15.52,16.09,15.39,4766000.0,75037497.0,2.632,0.41,15.99,18.248166666666666,-12.374759108220912,True,2026-08-10,17.637655601659752,2.001514522821576,36.655948553054664,27.652733118971064,True,2026-08-10,4847172526.294605,,,,正常,4847172526.294605,5.003126954346467,True,2026-04-08,,炭黑,,,,,,,,,,,
001323,慕思股份,17.15,17.15,17.16,16.9,16.78,17.16,16.71,3109460.0,53099044.0,1.479,0.25,17.15,21.667666666666666,-20.849806931987757,True,2026-08-10,14.754932735426005,1.7908071748878924,12.625250501002002,3.9078156312625247,True,2026-08-10,7461635102.556051,,,,正常,7461635102.556051,8.454810495626823,True,2026-06-08,,成品家居,,,,,,,,,,,
001368,通达创智,21.95,21.95,21.96,21.24,21.26,22.08,21.05,1894500.0,41215607.0,3.343,0.71,21.95,24.747583333333335,-11.304470806913812,True,2026-08-10,24.256421319796956,1.771598984771574,48.51851851851852,33.7037037037037,False,2026-08-10,2482987600.022844,,,,正常,2482987600.022844,3.416856492027335,True,2026-05-13,,娱乐用品,,,,,,,,,,,
001386,马可波罗,15.2,15.2,15.21,15.11,15.34,15.44,15.12,4250600.0,65011650.0,0.596,0.09,15.2,18.1825,-16.40313488244192,True,2026-08-10,15.49703504043127,1.526145552560647,16.923076923076923,18.974358974358974,True,2026-08-10,18162784000.0,,,,正常,18162784000.0,3.9473684210526314,True,2026-06-10,,瓷砖地板,,,,,,,,,,,
001388,信通电子,25.29,25.29,0.0,22.99,25.29,25.29,24.6,6554145.0,165327304.0,10.004,2.3,25.29,35.22400000000001,-28.20236202589146,True,2026-08-10,50.46048204158792,4.207032136105859,58.95522388059702,27.985074626865668,True,2026-08-10,5911942140.0,,,,正常,5911942140.0,4.349545274812179,True,2026-07-17,,电网自动化设备,,,,,,,,,,,
001395,亚联机械,29.88,29.87,29.88,29.25,29.37,30.18,28.91,2655780.0,78937989.0,2.154,0.63,29.88,35.681583333333336,-16.259321452009566,True,2026-08-10,13.774316392269148,2.67358625626342,5.706521739130435,13.858695652173914,True,2026-08-10,3388750559.999999,,,,正常,3388750559.999999,3.3467202141900936,True,2026-06-16,,其他专用设备,,,,,,,,,,,
002010,传化智联,4.84,4.83,4.84,4.82,4.82,4.86,4.78,14463650.0,69835514.0,0.415,0.02,4.84,5.451166666666667,-11.211667227199085,True,2026-08-10,20.300524017467254,0.7503056768558951,52.063339731285986,13.62763915547025,True,2026-08-10,13377909595.10044,,,,正常,13377909595.10044,3.0991735537190084,True,2026-06-30,,公路货运,,,,,,,,,,,
002027,分众传媒,5.29,5.28,5.29,5.14,5.13,5.3,5.11,162343369.0,851057921.0,2.918,0.15,5.29,5.885416666666667,-10.116814159292042,True,2026-08-10,21.219327102803742,6.01181308411215,50.767018216682644,46.2607861936721,False,2026-08-10,76399236550.44113,,,,正常,76399236550.44113,10.775047258979205,True,2026-07-09,,广告媒体,,,,,,,,,,,
002035,华帝股份,4.9,4.89,4.9,4.79,4.79,4.91,4.77,11157113.0,54397079.0,2.296,0.11,4.9,5.541083333333334,-11.569638909358881,True,2026-08-10,14.041176470588242,1.1014705882352944,46.32741238598176,2.064330292846855,True,2026-08-10,4153502728.5294127,,,,正常,4153502728.5294127,4.081632653061225,True,2026-06-18,,厨房电器,,,,,,,,,,,
002088,鲁阳节能,7.6,7.59,7.6,7.48,7.52,7.62,7.43,2715329.0,20561160.0,1.604,0.12,7.6,9.361916666666666,-18.820042192214913,True,2026-08-10,16.12637877656099,1.6262482168330952,53.516377649325634,7.430488974113135,True,2026-08-10,3871745413.751783,,,,正常,3871745413.751783,3.9473684210526314,True,2026-07-01,,耐火材料,,,,,,,,,,,
002116,中国海诚,7.15,7.15,7.16,6.99,6.99,7.18,6.96,4582153.0,32593935.0,2.289,0.16,7.15,9.136583333333334,-21.743175329946464,True,2026-08-10,11.89245283018868,1.473584905660377,1.81360201511335,1.8242918867018725,True,2026-08-10,3996512935.09434,,,,正常,3996512935.09434,3.0672587412587418,True,2026-06-22,,其他专业工程,,,,,,,,,,,
002117,东港股份,8.2,8.19,8.2,8.1,8.1,8.22,8.02,5945500.0,48534117.0,1.235,0.1,8.2,9.578166666666666,-14.388626911900337,True,2026-08-10,28.47310167310168,3.2398970398970395,61.60115052732502,42.04218600191755,False,2026-08-10,4294511830.6306267,,,,正常,4294511830.6306267,3.6585365853658542,True,2026-05-15,,印刷,,,,,,,,,,,
002228,合兴包装,3.14,3.13,3.14,3.08,3.09,3.15,3.06,21041900.0,65583123.0,1.948,0.06,3.14,3.609,-12.995289553893041,True,2026-08-10,40.34900000000001,1.2978666666666667,90.0287631831256,41.75455417066155,False,2026-08-10,3810030875.06,,,,正常,3810030875.06,5.095541401273885,True,2026-06-26,,纸包装,,,,,,,,,,,
002233,塔牌集团,7.3,7.3,7.31,7.41,7.38,7.43,7.29,14549000.0,106852992.0,-1.484,-0.11,7.3,8.296,-12.005785920925739,True,2026-08-10,20.50041379310345,0.7350344827586208,94.997594997595,9.475709475709476,True,2026-08-10,8571298708.400002,,,,正常,8571298708.400002,6.575342465753424,True,2026-04-30,,水泥制造,,,,,,,,,,,
