代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.6,4.6,4.61,4.67,4.68,4.68,4.59,10265597.0,47472242.0,-1.499,-0.07,4.6,5.3060833333333335,-13.307053225071863,True,2026-06-03,11.909589041095895,0.9272015655577293,32.793323514973,0.19636720667648502,True,2026-06-03,7911129887.045002,,,,正常,7911129887.045002,3.260869565217391,True,2025-06-30,,底盘与发动机系统,
000157,中联重科,7.25,7.24,7.25,7.12,7.14,7.33,7.08,72119037.0,521762898.0,1.826,0.13,7.25,8.52375,-14.943540108520303,True,2026-06-03,14.472043701799484,1.0716580976863757,33.28424153166421,42.415316642120764,False,2026-06-03,62701880460.92544,,,,正常,62701880460.92544,6.896551724137931,True,2026-01-09,,工程机械整机,
000401,金隅冀东,4.0,4.0,4.01,4.06,4.05,4.06,3.97,8522500.0,34097963.0,-1.478,-0.06,4.0,4.6732499999999995,-14.406462312095424,True,2026-06-03,109.1990632318501,0.4028103044496484,97.68483943241225,0.8337420304070623,True,2026-06-03,10632868939.57845,,,,正常,10632868939.57845,5.0,True,2026-05-29,,水泥制造,
000498,山东路桥,5.23,5.23,5.24,5.31,5.31,5.32,5.21,6979988.0,36627650.0,-1.507,-0.08,5.23,5.904666666666667,-11.425990741786162,True,2026-06-03,3.7840035906642715,0.48825852782764756,12.328094302554026,0.14734774066797643,True,2026-06-03,8119268841.24596,,,,正常,8119268841.24596,3.919694072657743,True,2025-12-24,,基建市政工程,
000501,武商集团,7.43,7.42,7.43,7.64,7.63,7.63,7.38,9925263.0,73955271.0,-2.749,-0.21,7.43,9.228250000000001,-19.48635981903396,True,2026-06-03,35.4347009569378,0.5154784688995218,86.90534575772438,5.100539480137322,True,2026-06-03,5713615991.187797,,,,正常,5713615991.187797,5.383580080753702,True,2026-05-22,,百货,
000513,丽珠集团,30.57,30.57,30.59,30.93,30.92,30.94,30.55,3270300.0,100289043.0,-1.164,-0.36,30.57,34.20991666666667,-10.639946019550873,True,2026-06-03,13.819968779269445,1.8706587574149232,9.867452135493373,1.9636720667648502,True,2026-06-03,27143322217.34593,,,,正常,27143322217.34593,3.5982989859339223,True,2025-06-13,,化学制剂,
000521,长虹美菱,5.58,5.58,5.6,5.67,5.65,5.68,5.53,10581333.0,59140738.0,-1.587,-0.09,5.58,6.2210833333333335,-10.305011185082991,True,2026-06-03,19.22319587628867,0.9395876288659792,43.10868245294475,56.596370769985285,False,2026-06-03,5746974329.412374,,,,正常,5746974329.412374,5.913978494623655,True,2025-06-11,,冰洗,
000528,柳 工,8.87,8.87,8.88,8.98,8.97,9.0,8.85,23337298.0,208174587.0,-1.225,-0.11,8.87,10.773833333333332,-17.67090017480625,True,2026-06-03,11.59572456320658,0.948078108941418,28.151054438450217,35.409514467876406,True,2026-06-03,18066824614.37206,,,,正常,18066824614.37206,3.07778579481398,True,2025-06-26,,工程机械整机,
000563,陕国投Ａ,2.97,2.97,2.98,3.0,3.0,3.01,2.96,26998000.0,80473883.0,-1.0,-0.03,2.97,3.365,-11.738484398216942,True,2026-06-03,11.368246153846146,0.8133230769230771,0.09818360333824251,1.6691212567501228,True,2026-06-03,15188491963.716923,,,,正常,15188491963.716923,4.713804713804713,True,2026-04-28,,信托,
000568,泸州老窖,87.55,87.55,87.57,88.5,88.13,88.53,86.36,11904758.0,1036929405.0,-1.073,-0.95,87.55,108.60566666666666,-19.387263402462118,True,2026-06-03,12.953414334051065,2.495529580641853,6.866110838646396,0.04904364884747425,True,2026-06-03,128868518860.29988,,,,正常,128868518860.29988,6.796116504854369,True,2026-01-30,,白酒Ⅲ,
000596,古井贡酒,90.49,90.48,90.49,93.05,92.58,92.58,89.05,4629554.0,417074812.0,-2.751,-2.56,90.49,119.59549999999999,-24.33661801656416,True,2026-06-03,16.922208537043996,1.8291980067694633,15.448749386954388,0.04904364884747425,True,2026-06-03,47833014000.0,,,,正常,47833014000.0,6.630566913471101,True,2026-02-10,,白酒Ⅲ,
000625,长安汽车,8.16,8.16,8.17,8.46,8.38,8.38,8.14,128908078.0,1059645948.0,-3.546,-0.3,8.16,10.60125,-23.027944817828082,True,2026-06-03,26.32456404736277,1.0452529601722285,69.58217270194986,20.64737616478666,True,2026-06-03,80889460753.49835,,,,正常,80889460753.49835,4.227941176470589,True,2025-11-28,,综合乘用车,
000661,长春高新,69.65,69.64,69.65,71.66,71.42,71.62,69.12,8767524.0,612216627.0,-2.805,-2.01,69.65,90.05775,-22.66073713811415,True,2026-06-03,29.62594787422424,1.2789409862570742,49.18518518518519,0.04914004914004914,True,2026-06-03,28412848894.76155,,,,正常,28412848894.76155,3.9626704953338123,True,2026-05-25,,其他生物制品,
000683,博源化工,7.26,7.26,7.27,7.26,7.25,7.38,7.13,32140846.0,232595275.0,0.0,0.0,7.26,8.205083333333333,-11.518266115517816,True,2026-06-03,26.374087759815247,2.070692840646652,88.71740287386908,79.23038973852985,False,2026-06-03,26984197125.935333,,,,正常,26984197125.935333,4.132231404958678,True,2025-06-17,,纯碱,
000707,双环科技,4.97,4.96,4.97,4.96,4.96,4.99,4.9,6935421.0,34290137.0,0.202,0.01,4.97,6.116416666666666,-18.743272885812768,True,2026-06-03,21.9105582118741,1.0534700854700851,80.24118738404454,0.2895193977996526,True,2026-06-03,2906044449.1675234,,,,正常,2906044449.1675234,3.6519114688128775,True,2025-06-17,,纯碱,
000708,中信特钢,13.7,13.7,13.71,13.94,13.96,13.96,13.56,17787839.0,243761432.0,-1.722,-0.24,13.7,15.422666666666665,-11.169706924872468,True,2026-06-03,11.415202052597818,1.546632456703015,22.293307086614174,28.1003937007874,True,2026-06-03,69146067079.88454,,,,正常,69146067079.88454,4.71383503649635,True,2026-05-21,,特钢Ⅲ,
000726,鲁 泰Ａ,6.0,6.0,6.01,6.1,6.09,6.09,5.96,5268900.0,31646600.0,-1.639,-0.1,6.0,7.0337499999999995,-14.696996623422775,True,2026-06-03,9.100000000000009,0.4999999999999995,18.75306823760432,2.7491408934707904,True,2026-06-03,4905153641.81818,,,,正常,4905153641.81818,3.3333333333333335,True,2025-10-23,,棉纺,
000731,四川美丰,6.08,6.07,6.08,6.08,6.08,6.09,5.99,4680000.0,28267701.0,0.0,0.0,6.08,6.952500000000001,-12.549442646530029,True,2026-06-03,44.451892618876414,0.872347826086957,81.84584178498986,1.1805213969503197,True,2026-06-03,3336861471.999999,,,,正常,3336861471.999999,4.440789473684211,True,2025-10-20,,氮肥,
