代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.71,4.71,4.72,4.69,4.71,4.75,4.64,10543730.0,49446121.0,0.426,0.02,4.71,5.357833333333334,-12.09133045074191,True,2026-05-22,12.194383561643837,0.949373776908023,34.99260719566289,0.19714144898965008,True,2026-05-22,8100309079.996081,,,,正常,8100309079.996081,3.1847133757961785,True,2025-06-30,,汽车零部件,
000090,天健集团,3.31,3.31,3.32,3.27,3.28,3.33,3.26,11244285.0,37021596.0,1.223,0.04,3.31,3.7676666666666665,-12.147217552862067,True,2026-05-22,38.71016949152543,0.5516666666666665,99.0138067061144,0.2958579881656805,True,2026-05-22,6184885386.20339,,,,正常,6184885386.20339,3.0211480362537766,True,2025-07-11,,房地产开发,
000157,中联重科,7.3,7.3,7.31,7.27,7.3,7.34,7.16,66055742.0,479101386.0,0.413,0.03,7.3,8.559499999999998,-14.714644546994549,True,2026-05-22,14.571850899742929,1.079048843187661,33.56333169048792,44.01182848693938,False,2026-05-22,63134307222.72493,,,,正常,63134307222.72493,6.8493150684931505,True,2026-01-09,,工程机械,
000403,派林生物,11.51,11.5,11.51,11.55,11.49,11.63,11.23,26501966.0,302196434.0,-0.346,-0.04,11.51,13.494666666666665,-14.707044758423072,True,2026-05-22,30.97182749786506,1.3466011955593509,30.67454455933038,0.29542097488921715,True,2026-05-22,10939073912.801022,,,,正常,10939073912.801022,3.040834057341442,True,2025-06-04,,血液制品,
000498,山东路桥,5.27,5.27,5.28,5.29,5.29,5.31,5.23,6861852.0,36187834.0,-0.378,-0.02,5.27,5.9543333333333335,-11.493030286066174,True,2026-05-22,3.8129443447037685,0.49199281867145406,13.609467455621301,0.04930966469428008,True,2026-05-22,8181366499.68761,,,,正常,8181366499.68761,3.8899430740037952,True,2025-12-24,,基建市政工程,
000501,武商集团,7.52,7.52,7.53,7.57,7.59,7.63,7.45,5803573.0,43610063.0,-0.661,-0.05,7.52,9.359083333333333,-19.65025064776643,True,2026-05-22,35.86392344497609,0.5217224880382776,88.28163466272771,5.711472181191532,True,2026-05-22,5782825336.976077,,,,正常,5782825336.976077,5.319148936170214,True,2026-05-22,,百货,
000513,丽珠集团,30.8,30.8,30.81,31.01,31.01,31.12,30.66,4058237.0,125102625.0,-0.677,-0.21,30.8,34.55466666666666,-10.865874363327666,True,2026-05-22,13.92394630034343,1.884733062753668,9.857072449482503,2.0699852143913255,True,2026-05-22,27347540866.67499,,,,正常,27347540866.67499,3.571428571428572,True,2025-06-13,,化学制剂,
000521,长虹美菱,5.47,5.47,5.48,5.48,5.47,5.5,5.39,6412025.0,34862061.0,-0.182,-0.01,5.47,6.297916666666667,-13.145881574594775,True,2026-05-22,18.844243986254302,0.9210652920962198,42.4039048200122,54.89906450024618,False,2026-05-22,5633682720.768042,,,,正常,5633682720.768042,6.03290676416819,True,2025-06-11,,冰洗,
000563,陕国投Ａ,3.03,3.03,3.04,3.06,3.05,3.06,3.01,35326626.0,106994228.0,-0.98,-0.03,3.03,3.3909166666666666,-10.64363126981397,True,2026-05-22,11.597907692307684,0.8297538461538463,0.09857072449482504,2.464268112370626,True,2026-05-22,15495330185.20615,,,,正常,15495330185.20615,4.62046204620462,True,2026-04-28,,信托,
000568,泸州老窖,90.02,90.02,90.03,91.42,91.41,91.97,89.69,7819870.0,704539788.0,-1.531,-1.4,90.02,111.49083333333331,-19.25793600370732,True,2026-05-22,13.31886188864965,2.565934584230493,8.862629246676514,0.09847365829640572,True,2026-05-22,132504215508.90001,,,,正常,132504215508.90001,6.609642301710732,True,2026-01-30,,白酒Ⅲ,
000596,古井贡酒,92.25,92.25,92.28,94.99,95.0,95.09,91.8,3620998.0,335236341.0,-2.885,-2.74,92.25,124.35091666666668,-25.81478088554501,True,2026-05-22,17.251339789394507,1.8647752914629567,16.297390448055147,0.04923682914820286,True,2026-05-22,48763350000.0,,,,正常,48763350000.0,6.504065040650407,True,2026-02-10,,白酒Ⅲ,
000625,长安汽车,8.44,8.44,8.45,8.47,8.43,8.49,8.3,74347019.0,624973083.0,-0.354,-0.03,8.44,10.846583333333335,-22.18747839181311,True,2026-05-22,27.22785791173305,1.0811194833153928,72.29994404029098,22.25504677498769,True,2026-05-22,83665079504.8439,,,,正常,83665079504.8439,4.087677725118484,True,2025-11-28,,综合乘用车,
000661,长春高新,79.0,78.99,79.0,80.6,80.89,80.99,78.78,4717606.0,373725832.0,-1.985,-1.6,79.0,91.75466666666667,-13.90083701464776,True,2026-05-22,33.603013382106454,1.450629402933364,54.23896876549331,0.09866798223976321,True,2026-05-22,32227064790.899647,,,,正常,32227064790.899647,3.2911392405063293,True,2025-07-04,,其他生物制品,
