代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,20.12,20.11,20.12,19.91,19.91,20.15,19.83,2918704.0,58557022.0,1.055,0.21,20.12,22.820833333333333,-11.83494613839693,True,2026-09-01,11.247020648967547,0.6627531956735497,32.70983213429257,1.1990407673860912,True,2026-09-01,12317898270.515244,,,,正常,12317898270.515244,3.0616302186878728,True,2026-06-24,,医药商业,
000030,富奥股份,4.08,4.08,4.09,4.03,4.03,4.1,4.02,13068094.0,53231603.0,1.241,0.05,4.08,4.600083333333333,-11.305954602271695,True,2026-09-01,10.562884615384604,0.8434615384615387,17.047619047619047,0.7142857142857143,True,2026-09-01,7016828247.403848,,,,正常,7016828247.403848,3.6764705882352944,True,2026-06-26,,汽车零部件,
000157,中联重科,6.73,6.73,6.74,6.69,6.7,6.75,6.69,45806612.0,308233680.0,0.598,0.04,6.73,7.6786666666666665,-12.354575447126226,True,2026-09-01,13.433222811671085,1.026458885941644,29.57142857142857,31.761904761904763,True,2026-09-01,58204642137.8873,,,,正常,58204642137.8873,5.943536404160475,True,2026-07-22,,工程机械,
000513,丽珠集团,26.7,26.7,26.71,26.41,26.39,26.8,26.36,6094800.0,162354633.0,1.098,0.29,26.7,31.364916666666666,-14.873040206812815,True,2026-09-01,12.076696165191745,1.7940019665683384,9.666666666666666,1.3333333333333335,True,2026-09-01,23707121465.516247,,,,正常,23707121465.516247,5.355805243445694,True,2026-06-16,,化学制剂,
000521,长虹美菱,4.89,4.88,4.89,4.83,4.83,4.92,4.8,12044060.0,58783226.0,1.242,0.06,4.89,5.504416666666667,-11.162248497418748,True,2026-09-01,16.84221074380165,0.858780991735537,38.83040935672515,47.28829686013321,False,2026-09-01,5036326966.754134,,,,正常,5036326966.754134,4.294478527607363,True,2026-06-23,,白色家电,
000528,柳 工,7.95,7.94,7.95,7.83,7.83,8.02,7.82,36838935.0,292959622.0,1.533,0.12,7.95,8.836500000000001,-10.032252588694623,True,2026-09-01,10.395438596491228,0.8833333333333331,18.458610846812558,21.741198858230256,True,2026-09-01,16200775021.38596,,,,正常,16200775021.38596,4.087808805031446,True,2026-06-04,,工程机械整机,
000568,泸州老窖,78.68,78.67,78.68,77.0,76.69,80.36,76.51,13993012.0,1103440315.0,2.182,1.68,78.68,90.99600000000001,-13.53466086421381,True,2026-09-01,11.639213793103451,2.2428321839080465,1.4272121788772598,0.9039010466222646,True,2026-09-01,115809207108.83997,,,,正常,115809207108.83997,7.340012074224705,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.53,7.53,7.54,7.57,7.55,7.58,7.48,19940378.0,150286075.0,-0.528,-0.04,7.53,9.282833333333334,-18.88252509111802,True,2026-09-01,6.674718969555039,1.1198009367681507,0.061690314620604564,75.0,True,2026-09-01,13578354851.244728,,,,正常,13578354851.244728,4.249667994687915,True,2026-06-03,,火电,
000683,博源化工,6.31,6.3,6.31,6.23,6.24,6.46,6.23,116176878.0,737719941.0,1.284,0.08,6.31,7.212583333333333,-12.514009081350885,True,2026-09-01,22.925326953748016,1.9725039872408303,84.24304840370752,74.35406698564593,False,2026-09-01,23453207143.398712,,,,正常,23453207143.398712,4.754358161648177,True,2026-07-07,,纯碱,
000786,北新建材,17.01,17.01,17.02,16.86,16.85,17.44,16.83,35448909.0,607670814.0,0.89,0.15,17.01,21.90125,-22.333200159808232,True,2026-09-01,10.098877602844084,1.0798628745556125,5.162523900573614,0.23900573613766732,True,2026-09-01,28955035074.437283,,,,正常,28955035074.437283,4.027042915931804,True,2026-06-12,,其他建材,
000858,五 粮 液,71.83,71.83,71.84,71.27,71.18,72.44,71.04,30130712.0,2163805210.0,0.786,0.56,71.83,85.10866666666666,-15.602014679272768,True,2026-09-01,22.125176470588244,2.362323529411768,28.73453853472883,1.379638439581351,True,2026-09-01,278815902999.15015,,,,正常,278815902999.15015,7.180405401642768,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,9.48,9.48,9.49,9.47,9.45,9.57,9.44,7019508.0,66720569.0,0.106,0.01,9.48,11.749333333333333,-19.31457103949159,True,2026-09-01,9.109475691134412,1.518245948522402,0.17103762827822122,64.36504104297441,True,2026-09-01,9249425164.43852,,,,正常,9249425164.43852,5.981012658227847,True,2026-06-15,,火电,
000932,华菱钢铁,3.69,3.68,3.69,3.63,3.64,3.71,3.63,69939361.0,257567945.0,1.653,0.06,3.69,4.2415,-13.002475539313929,True,2026-09-01,11.256960000000005,0.4624799999999994,82.35014272121789,2.1408182683158894,True,2026-09-01,25286127800.400005,,,,正常,25286127800.400005,4.336043360433604,True,2026-06-26,,板材,
000963,华东医药,27.38,27.38,27.39,27.26,27.26,27.55,27.26,12716405.0,348091511.0,0.44,0.12,27.38,31.062000000000005,-11.853711930976774,True,2026-09-01,13.713676928398485,1.9415081286752,4.757373929590866,0.8087535680304472,True,2026-09-01,48017314898.543106,,,,正常,48017314898.543106,3.3966398831263698,True,2026-06-10,,化学制剂,
