代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.24,4.24,4.25,4.16,4.18,4.27,4.17,10850602.0,45953760.0,1.923,0.08,4.24,4.824083333333333,-12.107654303926473,True,2026-07-29,10.977115384615384,0.8765384615384616,21.762156957149735,1.4925373134328357,True,2026-07-29,7291997982.596154,,,,正常,7291997982.596154,3.5377358490566038,True,2026-06-26,,汽车零部件,,,,,,,,,,,
000411,英特集团,9.4,9.39,9.4,9.36,9.39,9.53,9.36,4388380.0,41426132.0,0.427,0.04,9.4,10.865499999999999,-13.487644378997732,True,2026-07-29,11.047008547008549,1.0243589743589745,8.547838756677999,1.6027197668771247,True,2026-07-29,5309581972.841881,,,,正常,5309581972.841881,3.76595744680851,True,2026-07-10,,医药商业,,,,,,,,,,,
000419,通程控股,4.8,4.8,4.81,4.69,4.7,4.84,4.68,7116100.0,34139416.0,2.345,0.11,4.8,5.5344999999999995,-13.271298220254756,True,2026-07-29,18.299360341151385,0.7675906183368868,48.91670678863746,15.840154068367838,True,2026-07-29,2609196744.0511727,,,,正常,2609196744.0511727,3.125,True,2025-08-08,,一般零售,,,,,,,,,,,
000521,长虹美菱,4.91,4.91,4.92,4.84,4.82,4.94,4.82,9345691.0,45787367.0,1.446,0.07,4.91,5.813750000000001,-15.545044076542691,True,2026-07-29,16.911095041322316,0.862293388429752,38.648488441019566,47.81144781144781,False,2026-07-29,5056925441.055785,,,,正常,5056925441.055785,4.276985743380856,True,2026-06-23,,冰洗,,,,,,,,,,,
000581,威孚高科,17.61,17.6,17.61,17.1,17.18,17.65,17.13,10777800.0,188409005.0,2.982,0.51,17.61,19.894583333333337,-11.483443986009611,True,2026-07-29,15.643035087719298,0.8650526315789472,92.08226221079691,8.583899127061105,True,2026-07-29,17025096053.421055,,,,正常,17025096053.421055,4.542873367404884,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000596,古井贡酒,90.91,90.91,90.93,90.45,90.3,92.68,89.1,9540960.0,868672336.0,0.509,0.46,90.91,101.26758333333333,-10.227935724742455,True,2026-07-29,17.006049751243783,1.980018794914317,17.26791726791727,2.4531024531024532,True,2026-07-29,48055026000.0,,,,正常,48055026000.0,4.839951600483996,True,2026-07-17,,白酒Ⅲ,,,,,,,,,,,
000655,金岭矿业,6.68,6.68,6.69,6.54,6.56,6.71,6.54,5692160.0,37880308.0,2.141,0.14,6.68,8.27175,-19.243207301961508,True,2026-07-29,15.64795107033639,1.154189602446483,15.942891136228434,22.7994227994228,True,2026-07-29,3976872736.1957183,,,,正常,3976872736.1957183,3.3832335329341316,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,6.31,6.31,6.32,6.27,6.27,6.41,6.23,96379894.0,611863316.0,0.638,0.04,6.31,7.737416666666666,-18.448233152753403,True,2026-07-29,22.92532695374801,1.972503987240829,84.10630536737884,74.1170778906628,False,2026-07-29,23453207143.398724,,,,正常,23453207143.398724,4.754358161648177,True,2026-07-07,,纯碱,,,,,,,,,,,
000700,模塑科技,10.27,10.27,10.28,10.36,10.35,10.58,10.06,43602975.0,447711829.0,-0.869,-0.09,10.27,13.507249999999999,-23.966758592607672,True,2026-07-29,18.96381274131274,2.379150579150579,52.5623268698061,85.84812623274162,False,2026-07-29,9428018044.990349,,,,正常,9428018044.990349,3.182083739045764,True,2026-01-08,,车身附件及饰件,,,,,,,,,,,
000786,北新建材,20.36,20.34,20.36,19.69,19.75,20.64,19.66,28856577.0,587720468.0,3.403,0.67,20.36,23.81791666666667,-14.518132358343694,True,2026-07-29,12.087780599288978,1.292534281361097,15.176413726437893,1.6916384726921216,True,2026-07-29,34657525815.14068,,,,正常,34657525815.14068,3.3644400785854613,True,2026-06-12,,其他建材,,,,,,,,,,,
000789,万年青,4.03,4.03,4.04,3.9,3.88,4.21,3.88,8867000.0,35711985.0,3.333,0.13,4.03,4.8453333333333335,-16.82718767198679,True,2026-07-29,110.74791466275244,0.5063333333333334,91.94139194139194,1.348098218584497,True,2026-07-29,3213603466.9666667,,,,正常,3213603466.9666667,3.722084367245657,True,2026-06-12,,水泥制造,,,,,,,,,,,
000850,华茂股份,4.01,4.0,4.01,4.0,3.99,4.05,3.97,6089000.0,24485436.0,0.25,0.01,4.01,4.602,-12.86397218600609,True,2026-07-29,76.61104999999999,0.86215,92.13973799126637,55.6036556036556,False,2026-07-29,3784096686.09,,,,正常,3784096686.09,4.987531172069826,True,2026-07-22,,棉纺,,,,,,,,,,,
000858,五 粮 液,75.17,75.17,75.18,74.8,74.92,75.86,74.69,40741683.0,3070589176.0,0.495,0.37,75.17,91.10433333333334,-17.490203539531603,True,2026-07-29,23.153967914438503,2.472168449197861,34.151034151034146,1.9240019240019242,True,2026-07-29,291780473735.85004,,,,正常,291780473735.85004,6.861361181322337,True,2026-07-16,,白酒Ⅲ,,,,,,,,,,,
000910,大亚圣象,5.05,5.05,5.06,4.99,5.01,5.11,4.99,6412200.0,32420443.0,1.202,0.06,5.05,6.554916666666667,-22.958593422240313,True,2026-07-29,207.26921741228568,0.4250501002004008,96.76172063798937,0.33670033670033667,True,2026-07-29,2764357375.0,,,,正常,2764357375.0,3.762376237623762,True,2026-05-15,,瓷砖地板,,,,,,,,,,,
000913,钱江摩托,11.36,11.35,11.36,11.02,11.0,11.4,11.0,7127500.0,80498811.0,3.085,0.34,11.36,13.254750000000001,-14.294875422018539,True,2026-07-29,7.020108892921961,1.1957894736842103,1.6354016354016354,2.356902356902357,True,2026-07-29,5980028960.0,,,,正常,5980028960.0,9.683098591549296,True,2026-05-27,,摩托车,,,,,,,,,,,
000915,华特达因,25.52,25.52,25.53,25.05,25.16,25.88,25.14,3614920.0,92542946.0,1.876,0.47,25.52,29.19391666666667,-12.584528169396037,True,2026-07-29,12.907720558882234,2.3940918163672653,9.576515880654474,19.489894128970164,True,2026-07-29,5980139496.94531,,,,正常,5980139496.94531,9.796238244514106,True,2026-07-01,,化学制剂,,,,,,,,,,,
000923,河钢资源,15.0,14.99,15.0,14.86,14.99,15.22,14.78,14332302.0,214770512.0,0.942,0.14,15.0,17.547166666666666,-14.516113712565183,True,2026-07-29,21.096904441453567,1.009421265141319,61.51996151996152,19.817219817219815,True,2026-07-29,9790934414.535667,,,,正常,9790934414.535667,4.0,True,2026-06-15,,铁矿石,,,,,,,,,,,
000928,中钢国际,5.13,5.13,5.14,5.04,5.04,5.14,5.02,20474663.0,104422279.0,1.786,0.09,5.13,6.2355,-17.729131585277848,True,2026-07-29,16.794642857142858,0.8855357142857142,87.4274661508704,1.1121856866537718,True,2026-07-29,7359726905.892857,,,,正常,7359726905.892857,4.093567251461989,True,2026-06-05,,国际工程承包,,,,,,,,,,,
000932,华菱钢铁,3.92,3.91,3.92,3.75,3.75,3.96,3.74,155923350.0,605669194.0,4.533,0.17,3.92,4.731,-17.14225322341999,True,2026-07-29,11.958613333333334,0.4913066666666666,85.04088504088504,2.5974025974025974,True,2026-07-29,26862227907.2,,,,正常,26862227907.2,4.081632653061225,True,2026-06-26,,板材,,,,,,,,,,,
000933,神火股份,25.75,25.75,25.76,25.1,25.29,25.85,25.2,59676082.0,1525962300.0,2.59,0.65,25.75,29.05675,-11.380316105552069,True,2026-07-29,8.41235059760956,2.092828685258964,47.78567523236742,52.13592233009708,False,2026-07-29,57911863274.352585,,,,正常,57911863274.352585,3.1067961165048548,True,2026-05-29,,铝,,,,,,,,,,,
001206,依依股份,16.36,16.35,16.36,16.1,16.04,16.6,15.92,8967896.0,146395386.0,1.615,0.26,16.36,20.149083333333333,-18.805239278875383,True,2026-07-29,19.316993788819875,1.6664844720496892,22.424722662440573,33.04278922345483,True,2026-07-29,3024862699.083229,,,,正常,3024862699.083229,4.645476772616137,True,2026-05-18,,生活用纸,,,,,,,,,,,
001207,联科科技,14.82,14.81,14.82,14.46,14.46,15.06,14.44,3174380.0,46776370.0,2.49,0.36,14.82,18.45525,-19.69764701101312,True,2026-07-29,16.347095435684647,1.8550622406639001,24.413904607922394,16.895715440582055,True,2026-07-29,4492501365.834024,,,,正常,4492501365.834024,5.398110661268556,True,2026-04-08,,炭黑,,,,,,,,,,,
001299,美能能源,9.61,9.61,9.62,9.44,9.46,9.84,9.44,3171232.0,30463767.0,1.801,0.17,9.61,10.731416666666666,-10.4498474106401,True,2026-07-29,29.12522245762712,2.687542372881356,30.47304730473047,79.53795379537954,False,2026-07-29,3019607946.7849574,,,,正常,3019607946.7849574,6.763787721123831,True,2026-04-29,,燃气Ⅲ,,,,,,,,,,,
001308,康冠科技,17.25,17.24,17.25,16.8,16.83,17.3,16.78,2857558.0,48864906.0,2.679,0.45,17.25,19.9955,-13.730589382611091,True,2026-07-29,27.220089285714284,1.5915178571428572,98.22485207100591,1.0848126232741617,True,2026-07-29,12145574769.955357,,,,正常,12145574769.955357,5.565217391304348,True,2026-05-29,,面板,,,,,,,,,,,
001316,润贝航科,25.52,25.52,25.53,24.86,25.09,25.8,24.95,2269884.0,57572522.0,2.655,0.66,25.52,35.16466666666667,-27.42715225510456,True,2026-07-29,19.545486725663714,3.1309734513274337,1.9308943089430894,74.28861788617887,True,2026-07-29,4112843726.088496,,,,正常,4112843726.088496,3.072100313479624,True,2026-05-20,,油品石化贸易,,,,,,,,,,,
001323,慕思股份,17.17,17.17,0.0,15.61,15.69,17.17,15.68,5616211.0,92565493.0,9.994,1.56,17.17,22.290833333333335,-22.972821413884624,True,2026-07-29,14.772139654067908,1.7928955797565664,12.613521695257315,3.733602421796166,True,2026-07-29,7470336717.836003,,,,正常,7470336717.836003,8.444962143273148,True,2026-06-08,,成品家居,,,,,,,,,,,
001368,通达创智,19.96,19.96,19.98,19.7,19.74,20.25,19.71,1231600.0,24602563.0,1.32,0.26,19.96,25.36433333333333,-21.306821915287866,True,2026-07-29,22.05731979695432,1.6109847715736045,26.027397260273972,16.313823163138235,True,2026-07-29,2257878473.64264,,,,正常,2257878473.64264,3.75751503006012,True,2026-05-13,,娱乐用品,,,,,,,,,,,
001378,德冠新材,16.36,16.36,16.37,16.15,16.15,16.4,16.05,3197794.0,51933291.0,1.3,0.21,16.36,19.195749999999997,-14.772801271114687,True,2026-07-29,31.990637770897827,1.5397647058823531,35.35660091047041,18.512898330804248,True,2026-07-29,2835739004.8,,,,正常,2835739004.8,3.973105134474328,True,2026-05-22,,膜材料,,,,,,,,,,,
001386,马可波罗,14.98,14.97,14.98,14.84,14.81,15.08,14.76,4545862.0,68125311.0,0.943,0.14,14.98,18.801833333333335,-20.326918474262268,True,2026-07-29,15.272735849056604,1.504056603773585,13.829787234042554,14.361702127659576,True,2026-07-29,17899901600.0,,,,正常,17899901600.0,4.005340453938584,True,2026-06-10,,瓷砖地板,,,,,,,,,,,
001388,信通电子,20.69,20.69,20.7,21.16,20.76,20.94,19.41,9972638.0,201171214.0,-2.221,-0.47,20.69,36.50983333333333,-43.3303356629949,True,2026-07-29,41.28222117202268,3.4418147448015124,10.344827586206897,11.11111111111111,True,2026-07-29,4836618540.0,,,,正常,4836618540.0,5.316578057032382,True,2026-07-17,,电网自动化设备,,,,,,,,,,,
001395,亚联机械,28.24,28.24,28.25,27.94,27.93,28.41,27.61,3091407.0,86818955.0,1.074,0.3,28.24,36.54116666666667,-22.71730057879926,True,2026-07-29,13.018296349319971,2.5268432355046526,3.0470914127423825,7.756232686980609,True,2026-07-29,3202754879.9999995,,,,正常,3202754879.9999995,3.5410764872521248,True,2026-06-16,,其他专用设备,,,,,,,,,,,
002004,华邦健康,4.35,4.34,4.35,4.28,4.29,4.38,4.28,22068439.0,95955104.0,1.636,0.07,4.35,4.862,-10.530645824763486,True,2026-07-29,12.592640186915888,0.8740654205607475,6.779661016949152,13.326895219700626,True,2026-07-29,8612648480.362148,,,,正常,8612648480.362148,10.344827586206899,True,2026-06-16,,化学制剂,,,,,,,,,,,
002010,传化智联,4.72,4.71,4.72,4.58,4.59,4.75,4.59,27198723.0,127643047.0,3.057,0.14,4.72,5.5475,-14.916629112212721,True,2026-07-29,19.797205240174677,0.7317030567685588,47.90563312469909,11.410688493018776,True,2026-07-29,13046225886.131002,,,,正常,13046225886.131002,3.1779661016949152,True,2026-06-30,,公路货运,,,,,,,,,,,
002035,华帝股份,4.83,4.82,4.83,4.76,4.79,4.85,4.73,8444000.0,40709803.0,1.471,0.07,4.83,5.6185833333333335,-14.035269863399735,True,2026-07-29,13.840588235294119,1.0857352941176472,43.689788053949904,1.5414258188824663,True,2026-07-29,4094166975.2647066,,,,正常,4094166975.2647066,4.140786749482402,True,2026-06-18,,厨房电器,,,,,,,,,,,
002088,鲁阳节能,7.21,7.21,7.22,7.01,7.09,7.23,7.05,4879301.0,35006362.0,2.853,0.2,7.21,9.666249999999998,-25.410578042156974,True,2026-07-29,15.298840918290102,1.542796005706134,47.172547124214596,3.1265031265031267,True,2026-07-29,3673063741.203994,,,,正常,3673063741.203994,4.160887656033287,True,2026-07-01,,耐火材料,,,,,,,,,,,
002116,中国海诚,6.99,6.99,7.0,6.89,6.93,7.03,6.9,3337320.0,23353147.0,1.451,0.1,6.99,9.363750000000001,-25.35042050460553,True,2026-07-29,11.626328011611031,1.4406095791001452,1.314459049544995,1.2524084778420037,True,2026-07-29,3907080477.805516,,,,正常,3907080477.805516,3.1374678111587984,True,2026-06-22,,其他专业工程,,,,,,,,,,,
002117,东港股份,7.87,7.87,7.88,7.77,7.86,7.92,7.75,7043294.0,55340629.0,1.287,0.1,7.87,9.782499999999999,-19.550217224635823,True,2026-07-29,27.32723294723295,3.1095109395109395,55.98845598845599,37.03703703703704,False,2026-07-29,4121683915.495496,,,,正常,4121683915.495496,3.8119440914866582,True,2026-05-15,,印刷,,,,,,,,,,,
002152,广电运通,9.87,9.87,9.88,9.67,9.67,9.92,9.53,36884862.0,360623052.0,2.068,0.2,9.87,11.405083333333334,-13.459641534111267,True,2026-07-29,28.95676318510858,2.0107445708376424,38.996138996138995,24.276061776061773,True,2026-07-29,24510989203.60703,,,,正常,24510989203.60703,3.7487335359675784,True,2026-05-28,,其他计算机设备,,,,,,,,,,,
002223,鱼跃医疗,27.71,27.71,27.72,26.9,26.89,27.96,26.86,15189917.0,419142180.0,3.011,0.81,27.71,31.02033333333333,-10.671495040887146,True,2026-07-29,21.611739776951676,2.1323308550185875,54.16065416065416,2.4531024531024532,True,2026-07-29,27778635702.48699,,,,正常,27778635702.48699,3.608805485384338,True,2026-05-26,,医疗设备,,,,,,,,,,,
002228,合兴包装,3.04,3.03,3.04,3.0,3.01,3.06,2.98,19164444.0,58090520.0,1.333,0.04,3.04,3.685,-17.5033921302578,True,2026-07-29,39.064,1.2565333333333333,86.86868686868688,32.467532467532465,False,2026-07-29,3688692312.16,,,,正常,3688692312.16,11.184210526315788,True,2026-06-26,,纸包装,,,,,,,,,,,
002249,大洋电机,7.23,7.22,7.23,7.01,7.04,7.28,7.01,52167847.0,373740456.0,3.138,0.22,7.23,8.912666666666667,-18.87949734460318,True,2026-07-29,16.254607703281028,1.846176890156919,1.9595835884874464,79.93230174081238,True,2026-07-29,17836317116.67475,,,,正常,17836317116.67475,4.094052558782849,True,2026-05-20,,电机Ⅲ,,,,,,,,,,,
002264,新 华 都,6.27,6.26,6.27,6.27,6.29,6.4,6.26,19786200.0,125097492.0,0.0,0.0,6.27,7.8805,-20.43652052534738,True,2026-07-29,28.19,2.24,66.41045349730976,12.229176697159366,True,2026-07-29,4513216851.0,,,,正常,4513216851.0,3.1897926634768745,True,2026-06-04,,营销代理,,,,,,,,,,,
002270,华明装备,19.89,19.89,19.9,19.56,19.53,20.08,19.16,34773391.0,684681968.0,1.687,0.33,19.89,25.25525,-21.2440977618515,True,2026-07-29,25.41161042944785,5.714815950920246,73.66393837265286,91.5743861338469,False,2026-07-29,17825923822.223927,,,,正常,17825923822.223927,3.0668677727501255,True,2026-04-30,,输变电设备,,,,,,,,,,,
002271,东方雨虹,11.85,11.85,11.86,11.45,11.47,11.97,11.42,50085309.0,590051364.0,3.493,0.4,11.85,14.548916666666665,-18.550636645340134,True,2026-07-29,87.71069868995636,1.37646288209607,95.52645935624659,17.41654571843251,True,2026-07-29,28306093412.410484,,,,正常,28306093412.410484,7.805907172995781,True,2025-08-27,,防水材料,,,,,,,,,,,
002283,天润工业,8.11,8.1,8.11,8.01,8.03,8.28,7.85,26515000.0,214344572.0,1.248,0.1,8.11,9.766166666666667,-16.958206051504355,True,2026-07-29,22.27465667915106,1.538976279650437,82.36453201970443,86.4039408866995,False,2026-07-29,9240997713.802746,,,,正常,9240997713.802746,3.3292231812577064,True,2026-05-13,,底盘与发动机系统,,,,,,,,,,,
002304,洋河股份,40.49,40.49,40.5,40.12,40.0,40.99,40.0,10294303.0,418374452.0,0.922,0.37,40.49,46.91158333333333,-13.688694512194033,True,2026-07-29,60.06891326021936,1.3018968095712864,98.12409812409813,1.491101491101491,True,2026-07-29,60995961046.38111,,,,正常,60995961046.38111,3.630526055816251,True,2026-06-30,,白酒Ⅲ,,,,,,,,,,,
