代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.08,4.08,4.1,4.06,4.06,4.11,4.05,9908800.0,40493476.0,0.493,0.02,4.08,4.5475,-10.280373831775702,True,2026-09-08,10.562884615384604,0.8434615384615386,17.244655581947743,0.9026128266033254,True,2026-09-08,7016828247.403848,,,,正常,7016828247.403848,3.6764705882352944,True,2026-06-26,,底盘与发动机系统,
000157,中联重科,6.68,6.68,6.69,6.64,6.65,6.73,6.64,36632650.0,244674247.0,0.602,0.04,6.68,7.570666666666667,-11.764705882352944,True,2026-09-08,13.333421750663126,1.0188328912466835,29.643705463182897,29.833729216152015,True,2026-09-08,57772215376.09022,,,,正常,57772215376.09022,5.988023952095809,True,2026-07-22,,工程机械整机,
000513,丽珠集团,27.22,27.21,27.22,27.16,27.16,27.25,26.93,4189263.0,113493418.0,0.221,0.06,27.22,31.029999999999998,-12.27844021914276,True,2026-09-08,12.311897738446415,1.8289413307112423,9.92874109263658,2.2327790973871733,True,2026-09-08,24168833194.432667,,,,正常,24168833194.432667,5.253490080822925,True,2026-06-16,,化学制剂,
000568,泸州老窖,77.78,77.78,77.9,79.3,79.35,79.56,77.78,8947808.0,701179537.0,-1.917,-1.52,77.78,89.79791666666667,-13.38329118622833,True,2026-09-08,11.50607586206897,2.217177011494254,1.2339819648789747,0.7119126720455624,True,2026-09-08,114484495792.13997,,,,正常,114484495792.13997,7.4249440730264835,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.44,7.44,7.45,7.38,7.39,7.47,7.34,14979717.0,111064109.0,0.813,0.06,7.44,9.185916666666666,-19.006450091172166,True,2026-09-08,6.594941451990636,1.1064168618266992,0.24600246002460024,73.80145278450362,True,2026-09-08,13416063757.405151,,,,正常,13416063757.405151,4.301075268817204,True,2026-06-03,,火电,
000683,博源化工,6.24,6.24,6.25,6.16,6.15,6.29,6.15,59130507.0,369353951.0,1.299,0.08,6.24,7.082749999999999,-11.898626945748457,True,2026-09-08,22.67100478468901,1.95062200956938,83.66718027734977,73.22195704057279,False,2026-09-08,23193028934.200954,,,,正常,23193028934.200954,4.8076923076923075,True,2026-07-07,,纯碱,
000786,北新建材,16.48,16.48,16.49,16.3,16.31,16.59,16.27,17070195.0,281371309.0,1.104,0.18,16.48,21.485333333333333,-23.296512349509747,True,2026-09-08,9.78421533773489,1.0462163534789235,4.816404387219838,0.14306151645207438,True,2026-09-08,28052849972.176743,,,,正常,28052849972.176743,4.156553398058252,True,2026-06-12,,其他建材,
000858,五 粮 液,71.65,71.64,71.65,71.46,71.43,72.06,71.24,19715879.0,1413172671.0,0.266,0.19,71.65,83.77416666666666,-14.472440788230244,True,2026-09-08,22.069732620320863,2.356403743315512,28.334124347413386,1.5187470336971998,True,2026-09-08,278117213558.2502,,,,正常,278117213558.2502,7.198444103279833,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,9.46,9.46,9.47,9.35,9.35,9.47,9.3,6715125.0,63116809.0,1.176,0.11,9.46,11.552416666666666,-18.11237187024358,True,2026-09-08,9.090257387988562,1.5150428979980932,0.34110289937464466,64.11368015414259,True,2026-09-08,9229911609.239285,,,,正常,9229911609.239285,5.993657505285411,True,2026-06-15,,火电,
000932,华菱钢铁,3.65,3.64,3.65,3.57,3.57,3.66,3.56,93873785.0,340476248.0,2.241,0.08,3.65,4.139333333333334,-11.821549363826723,True,2026-09-08,11.13493333333334,0.4574666666666659,81.72757475083057,2.08827717133365,True,2026-09-08,25012023434.000004,,,,正常,25012023434.000004,4.383561643835616,True,2026-06-26,,板材,
