代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,20.18,20.18,20.19,20.68,20.64,20.7,20.13,2410391.0,49069957.0,-2.418,-0.5,20.18,24.473583333333337,-17.543746148057615,True,2026-07-09,11.279833766233768,0.6709194805194806,33.349609375,1.025390625,True,2026-07-09,12354631565.12,,,,正常,12354631565.12,3.0525272547076314,True,2026-06-24,,医药流通,,,,,,,,,,,
000030,富奥股份,3.94,3.94,3.95,4.01,4.0,4.01,3.92,9406940.0,37152809.0,-1.746,-0.07,3.94,4.993416666666667,-21.096109878006043,True,2026-07-09,10.208181818181817,0.8158585858585858,13.233155598642753,0.09694619486185167,True,2026-07-09,6776054729.10101,,,,正常,6776054729.10101,3.807106598984771,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000090,天健集团,3.05,3.05,3.06,3.07,3.06,3.1,3.02,13654836.0,41678675.0,-0.651,-0.02,3.05,3.6253333333333333,-15.869805075395371,True,2026-07-09,35.66229773462784,0.503398058252427,96.70223084384094,0.1454898157129001,True,2026-07-09,5699063573.640777,,,,正常,5699063573.640777,3.278688524590164,True,2025-07-11,,房地产开发,,,,,,,,,,,
000157,中联重科,7.1,7.09,7.1,7.15,7.14,7.14,6.99,64184285.0,452212922.0,-0.699,-0.05,7.1,8.31875,-14.65063861758077,True,2026-07-09,14.169571428571427,1.0548571428571434,31.943771206980127,37.95443528841493,False,2026-07-09,61404600175.600006,,,,正常,61404600175.600006,7.042253521126761,True,2026-01-09,,工程机械整机,,,,,,,,,,,
000400,许继电气,20.04,20.04,20.05,20.2,20.21,20.28,19.58,17563009.0,348782627.0,-0.792,-0.16,20.04,27.255916666666668,-26.474679809582636,True,2026-07-09,19.069106302916268,1.6967074317968023,13.0859375,34.5703125,True,2026-07-09,20413189870.205082,,,,正常,20413189870.205082,3.038922155688623,True,2026-06-26,,电网自动化设备,,,,,,,,,,,
000408,藏格矿业,68.84,68.83,68.84,70.56,70.58,70.88,66.74,17865936.0,1222527235.0,-2.438,-1.72,68.84,81.24458333333332,-15.268197367003944,True,2026-07-09,23.08437353629977,7.063354800936768,52.30125523012552,93.06443679291687,False,2026-07-09,108004091665.07788,,,,正常,108004091665.07788,3.6316095293434048,True,2026-04-17,,钾肥,,,,,,,,,,,
000419,通程控股,4.61,4.61,4.63,4.68,4.66,4.73,4.56,5263520.0,24344457.0,-1.496,-0.07,4.61,5.74375,-19.738846572361258,True,2026-07-09,17.5793347639485,0.73206008583691,41.832283082889,6.107610276296655,True,2026-07-09,2505916039.253219,,,,正常,2505916039.253219,3.2537960954446854,True,2025-08-08,,多业态零售,,,,,,,,,,,
000425,徐工机械,8.35,8.35,8.36,8.46,8.4,8.42,8.13,95826498.0,792881515.0,-1.3,-0.11,8.35,10.325833333333334,-19.13485594383021,True,2026-07-09,14.8410209102091,1.6227552275522754,41.72731683648714,79.1848617176128,False,2026-07-09,97788607248.76994,,,,正常,97788607248.76994,4.550898203592815,True,2026-07-03,,工程机械整机,,,,,,,,,,,
000498,山东路桥,4.85,4.84,4.85,4.94,4.93,4.94,4.82,8225600.0,40042998.0,-1.822,-0.09,4.85,5.680166666666666,-14.615181479416673,True,2026-07-09,3.5072314049586772,0.4609504132231404,2.6188166828322017,0.38797284190106696,True,2026-07-09,7529343816.239668,,,,正常,7529343816.239668,8.082472164948454,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000528,柳 工,7.9,7.89,7.9,8.07,8.02,8.05,7.79,30237605.0,238852304.0,-2.107,-0.17,7.9,9.85,-19.796954314720804,True,2026-07-09,10.325259067357512,0.8800518134715025,17.772397094430993,21.501210653753027,True,2026-07-09,16094293091.204664,,,,正常,16094293091.204664,4.113681012658227,True,2026-06-04,,工程机械整机,,,,,,,,,,,
