代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000028,国药一致,19.94,19.94,19.95,19.9,19.88,20.02,19.81,2807796.0,55925159.0,0.201,0.04,19.94,23.25341666666667,-14.249160517630033,True,2026-08-19,11.146401179941002,0.6568239921337268,31.454720616570324,0.5298651252408477,True,2026-08-19,12207698385.391354,,,,正常,12207698385.391354,3.0892678034102303,True,2026-06-24,,医药流通,,,,,,,,,,,
000157,中联重科,6.87,6.87,6.88,6.93,6.93,6.94,6.86,39579199.0,272433400.0,-0.866,-0.06,6.87,7.888833333333333,-12.914879682251279,True,2026-08-19,13.712665782493362,1.0478116710875323,30.03347680535629,36.059301769488286,False,2026-08-19,59415437070.91913,,,,正常,59415437070.91913,5.822416302765648,True,2026-07-22,,工程机械整机,,,,,,,,,,,
000521,长虹美菱,4.74,4.74,4.75,4.85,4.85,4.85,4.74,7605900.0,36341049.0,-2.268,-0.11,4.74,5.616333333333333,-15.603299899103806,True,2026-08-19,16.3255785123967,0.8324380165289259,37.742504409171076,43.5260391782131,False,2026-08-19,4881838409.491737,,,,正常,4881838409.491737,4.430379746835443,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.02,8.02,8.03,8.08,8.07,8.1,7.93,27733655.0,222355547.0,-0.743,-0.06,8.02,9.075666666666667,-11.631836045102295,True,2026-08-19,10.486970760233914,0.8911111111111107,19.015766841853797,22.551361681796465,True,2026-08-19,16343423354.9076,,,,正常,16343423354.9076,4.052129675810474,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000581,威孚高科,17.23,17.22,17.23,17.49,17.5,17.51,17.18,6058924.0,104774444.0,-1.487,-0.26,17.23,19.460416666666667,-11.46129964671877,True,2026-08-19,15.30547953216374,0.8463859649122806,90.55640632976008,6.213872832369942,True,2026-08-19,16657717490.08772,,,,正常,16657717490.08772,4.643064422518862,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000600,建投能源,7.9,7.9,7.91,8.11,8.0,8.08,7.88,23437358.0,186496625.0,-2.589,-0.21,7.9,9.380249999999998,-15.780496255430275,True,2026-08-19,7.002693208430918,1.1748243559718978,0.18610421836228289,80.98488542174549,True,2026-08-19,14245551570.362997,,,,正常,14245551570.362997,4.050632911392405,True,2026-06-03,,火电,,,,,,,,,,,
000655,金岭矿业,6.8,6.79,6.8,6.91,6.9,6.91,6.76,4541900.0,30981246.0,-1.592,-0.11,6.8,7.867750000000001,-13.571224301738116,True,2026-08-19,15.929051987767577,1.1749235474006108,17.10914454277286,25.322503583373145,True,2026-08-19,4048313563.792048,,,,正常,4048313563.792048,3.3235294117647056,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,5.91,5.91,5.92,6.0,5.96,6.04,5.89,47353960.0,281971849.0,-1.5,-0.09,5.91,7.45475,-20.72168751467185,True,2026-08-19,21.472057416267944,1.8474641148325366,81.63476461458872,66.60259490629505,False,2026-08-19,21966474519.411484,,,,正常,21966474519.411484,5.0761421319796955,True,2026-07-07,,纯碱,,,,,,,,,,,
000786,北新建材,18.52,18.52,18.53,18.44,18.44,18.94,18.39,19007747.0,354323938.0,0.434,0.08,18.52,22.71141666666667,-18.455108847606017,True,2026-08-19,10.99536820721178,1.1757237176231594,8.97743638982237,1.1521843494959194,True,2026-08-19,31525411497.85881,,,,正常,31525411497.85881,3.6987041036717057,True,2026-06-12,,其他建材,,,,,,,,,,,
000789,万年青,4.04,4.04,4.05,4.1,4.09,4.12,4.02,2873801.0,11651511.0,-1.463,-0.06,4.04,4.669833333333332,-13.48727649095255,True,2026-08-19,111.02272338399996,0.5075897435897437,91.37662337662337,1.5781922525107603,True,2026-08-19,3221577669.117948,,,,正常,3221577669.117948,3.7128712871287126,True,2026-06-12,,水泥制造,,,,,,,,,,,
