代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.1,4.09,4.1,4.01,4.01,4.11,4.0,9644122.0,39280673.0,2.244,0.09,4.1,4.9405833333333335,-17.01384789245536,True,2026-07-15,10.622727272727271,0.8489898989898987,17.851959361393323,0.7740686985970004,True,2026-07-15,7051224464.292929,,,,正常,7051224464.292929,3.6585365853658542,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000157,中联重科,7.36,7.36,7.37,7.13,7.11,7.42,7.1,79043887.0,578210917.0,3.226,0.23,7.36,8.26775,-10.979407940491658,True,2026-07-15,14.688457142857148,1.0934857142857148,34.542815674891145,47.073052733430096,False,2026-07-15,63653219336.960014,,,,正常,63653219336.960014,6.7934782608695645,True,2026-01-09,,工程机械整机,,,,,,,,,,,
000408,藏格矿业,71.5,71.48,71.5,70.98,73.02,74.0,71.03,15488128.0,1117248036.0,0.733,0.52,71.5,80.69933333333331,-11.399515898520418,True,2026-07-15,23.976361241217806,7.336285128805621,54.22755741127349,94.2562592047128,False,2026-07-15,112177404910.707,,,,正常,112177404910.707,3.4965034965034967,True,2026-04-17,,钾肥,,,,,,,,,,,
000411,英特集团,9.69,9.69,9.7,9.41,9.3,9.73,9.22,6811311.0,65378898.0,2.976,0.28,9.69,11.209916666666665,-13.558679443052647,True,2026-07-15,11.388354838709681,1.0106774193548382,12.201073694485116,1.1224987798926307,True,2026-07-15,5473388224.948388,,,,正常,5473388224.948388,3.653250773993808,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.83,4.82,4.83,4.79,4.75,4.88,4.75,9193858.0,44455055.0,0.835,0.04,4.83,5.685916666666667,-15.053274904368996,True,2026-07-15,18.41826180257511,0.7669957081545065,49.92743105950653,15.336236090953074,True,2026-07-15,2625504223.339056,,,,正常,2625504223.339056,3.1055900621118013,True,2025-08-08,,多业态零售,,,,,,,,,,,
000498,山东路桥,5.07,5.07,5.08,4.97,4.97,5.08,4.95,9690034.0,48740456.0,2.012,0.1,5.07,5.642083333333333,-10.139576102208093,True,2026-07-15,3.666322314049586,0.4818595041322314,8.857696030977735,1.452081316553727,True,2026-07-15,7870881061.512398,,,,正常,7870881061.512398,7.731753451676528,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000521,长虹美菱,5.1,5.09,5.1,5.47,5.15,5.27,5.03,26292602.0,134827175.0,-6.764,-0.37,5.1,5.9645,-14.49409003269344,True,2026-07-15,17.56381909547738,0.888442211055276,38.938580799045916,50.84581923634606,False,2026-07-15,5252610946.884422,,,,正常,5252610946.884422,4.11764705882353,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.24,8.24,8.25,7.98,7.96,8.28,7.94,37080763.0,303672610.0,3.258,0.26,8.24,9.723333333333334,-15.25539938292767,True,2026-07-15,10.769637305699481,0.9179274611398964,22.426292895118415,27.936201063315615,True,2026-07-15,16786958869.81347,,,,正常,16786958869.81347,3.943941747572815,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000568,泸州老窖,83.12,83.11,83.12,77.65,76.81,83.61,76.11,26563633.0,2165934497.0,7.044,5.47,83.12,98.64608333333334,-15.739178696907208,True,2026-07-15,12.300651449089505,2.366329828161067,4.9299178347027555,1.0149830836152731,True,2026-07-15,122344449604.83713,,,,正常,122344449604.83713,7.15832531280077,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000581,威孚高科,17.17,17.17,17.18,16.74,17.03,17.19,16.67,10684079.0,181236780.0,2.569,0.43,17.17,20.251250000000002,-15.21511017838405,True,2026-07-15,15.257818811309884,0.8223369878822852,91.11111111111111,2.53411306042885,True,2026-07-15,16599710349.117138,,,,正常,16599710349.117138,4.6592894583576,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
