代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,20.03,20.02,20.03,20.12,20.1,20.15,19.95,1594594.0,31904774.0,-0.447,-0.09,20.03,22.773416666666662,-12.046574771023211,True,2026-09-02,11.196710914454274,0.6597885939036382,31.975071907957815,0.9587727708533078,True,2026-09-02,12262798327.953297,,,,正常,12262798327.953297,3.075386919620569,True,2026-06-24,,医药流通,
000030,富奥股份,4.07,4.06,4.07,4.08,4.07,4.08,4.01,8357209.0,33796791.0,-0.245,-0.01,4.07,4.589166666666667,-11.31287452333395,True,2026-09-02,10.536995192307682,0.841394230769231,16.75392670157068,0.7139457401237506,True,2026-09-02,6999630138.954329,,,,正常,6999630138.954329,3.6855036855036856,True,2026-06-26,,底盘与发动机系统,
000157,中联重科,6.59,6.59,6.6,6.73,6.69,6.71,6.58,51515599.0,340997222.0,-2.08,-0.14,6.59,7.651916666666667,-13.877786611197628,True,2026-09-02,13.153779840848802,1.0051061007957551,29.414564493098528,27.225130890052355,True,2026-09-02,56993847204.85548,,,,正常,56993847204.85548,6.0698027314112295,True,2026-07-22,,工程机械整机,
000513,丽珠集团,26.55,26.55,26.56,26.7,26.66,26.78,26.46,3651751.0,96939968.0,-0.562,-0.15,26.55,31.295583333333337,-15.163747813189833,True,2026-09-02,12.00884955752213,1.7839233038348086,9.662065683008091,1.0947168015230844,True,2026-09-02,23573935389.86728,,,,正常,23573935389.86728,5.386064030131827,True,2026-06-16,,化学制剂,
000521,长虹美菱,4.85,4.84,4.85,4.89,4.87,4.88,4.82,4186300.0,20278368.0,-0.818,-0.04,4.85,5.491833333333333,-11.687050468878034,True,2026-09-02,16.70444214876033,0.8517561983471071,38.16481589713618,45.83927722301474,False,2026-09-02,4995130018.150828,,,,正常,4995130018.150828,4.3298969072164954,True,2026-06-23,,冰洗,
000528,柳 工,7.83,7.82,7.83,7.95,7.93,7.94,7.81,26795794.0,209949060.0,-1.509,-0.12,7.83,8.812916666666666,-11.153136967519261,True,2026-09-02,10.238526315789471,0.8699999999999998,16.64289110794104,19.876367094626723,True,2026-09-02,15956235021.063154,,,,正常,15956235021.063154,4.150457215836526,True,2026-06-04,,工程机械整机,
000568,泸州老窖,77.82,77.82,77.83,78.68,78.33,79.1,77.72,5055620.0,396010550.0,-1.093,-0.86,77.82,90.77116666666667,-14.267930161376519,True,2026-09-02,11.511993103448278,2.21831724137931,1.1887779362815025,0.6657156443176415,True,2026-09-02,114543371850.65996,,,,正常,114543371850.65996,7.421127602158828,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.39,7.38,7.39,7.53,7.5,7.5,7.37,18761791.0,139001567.0,-1.859,-0.14,7.39,9.266666666666667,-20.25179856115109,True,2026-09-02,6.550620608899301,1.0989812646370032,0.06165228113440197,73.07132459970887,True,2026-09-02,13325902038.605385,,,,正常,13325902038.605385,4.330175913396482,True,2026-06-03,,火电,
000683,博源化工,6.12,6.11,6.12,6.31,6.34,6.34,6.03,106457732.0,649810867.0,-3.011,-0.19,6.12,7.180583333333332,-14.770155628024629,True,2026-09-02,22.235023923444988,1.913110047846891,82.96448790530107,71.06647537063606,False,2026-09-02,22747009147.004776,,,,正常,22747009147.004776,4.901960784313726,True,2026-07-07,,纯碱,
000786,北新建材,16.64,16.64,16.65,17.01,16.95,16.98,16.48,21348500.0,355116788.0,-2.175,-0.37,16.64,21.813416666666665,-23.71667284278406,True,2026-09-02,9.879207719654648,1.056373793803962,4.777830864787386,0.047778308647873864,True,2026-09-02,28325207738.896904,,,,正常,28325207738.896904,4.116586538461537,True,2026-06-12,,其他建材,
000858,五 粮 液,70.82,70.81,70.82,71.83,71.61,71.76,70.81,26220484.0,1864459060.0,-1.406,-1.01,70.82,84.84733333333334,-16.532438654524604,True,2026-09-02,21.814074866310165,2.329106951871661,26.485972420351878,1.0461245839277222,True,2026-09-02,274895478914.10016,,,,正常,274895478914.10016,7.282808811070321,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,9.37,9.36,9.37,9.48,9.46,9.52,9.32,9412971.0,88364519.0,-1.16,-0.11,9.37,11.710333333333333,-19.985198257948824,True,2026-09-02,9.003775023832219,1.5006291706387032,0.056980056980056974,62.30694980694981,True,2026-09-02,9142100610.842712,,,,正常,9142100610.842712,6.0512273212379935,True,2026-06-15,,火电,
000910,大亚圣象,5.49,5.48,5.49,5.53,5.5,5.53,5.4,4023700.0,21943856.0,-0.723,-0.04,5.49,6.1045,-10.066344499959046,True,2026-09-02,225.3283175432571,0.4620841683366723,97.37219302436694,2.377555872563005,True,2026-09-02,3005212275.0,,,,正常,3005212275.0,3.4608378870673953,True,2026-05-15,,瓷砖地板,
000913,钱江摩托,11.11,11.1,11.11,11.4,11.35,11.35,11.02,5461000.0,60773217.0,-2.544,-0.29,11.11,12.443083333333334,-10.71344856915154,True,2026-09-02,6.865617059891109,1.1694736842105262,1.4265335235378032,2.1398002853067046,True,2026-09-02,5848426210.000001,,,,正常,5848426210.000001,9.900990099009903,True,2026-05-27,,摩托车,
000932,华菱钢铁,3.6,3.6,3.61,3.69,3.68,3.69,3.58,96382131.0,347978285.0,-2.439,-0.09,3.6,4.22025,-14.696996623422788,True,2026-09-02,10.982400000000004,0.4511999999999994,80.9320019020447,1.331431288635283,True,2026-09-02,24669392976.000004,,,,正常,24669392976.000004,4.444444444444445,True,2026-06-26,,板材,
000963,华东医药,27.13,27.13,27.14,27.38,27.39,27.48,27.11,14804941.0,404052724.0,-0.913,-0.25,27.13,30.993333333333332,-12.46504624650463,True,2026-09-02,13.5884607402283,1.9237806987201673,4.232049453162149,0.33285782215882076,True,2026-09-02,47578880686.54034,,,,正常,47578880686.54034,3.4279395503133068,True,2026-06-10,,化学制剂,
001206,依依股份,16.67,16.66,16.67,16.6,16.51,16.77,16.37,2957962.0,49165230.0,0.422,0.07,16.67,18.68775,-10.797179970836513,True,2026-09-02,19.683024844720517,1.6980621118012416,23.950233281493002,36.469673405909795,True,2026-09-02,3082179779.567082,,,,正常,3082179779.567082,4.559088182363527,True,2026-05-18,,生活用纸,
001388,信通电子,22.06,22.06,22.07,21.84,21.6,22.52,21.4,6200044.0,137114484.0,1.007,0.22,22.06,31.987000000000002,-31.034482758620697,True,2026-09-02,44.01574669187148,3.669716446124766,18.596491228070175,17.894736842105264,True,2026-09-02,5156877960.0,,,,正常,5156877960.0,4.986400725294652,True,2026-07-17,,电网自动化设备,
002001,新 和 成,26.65,26.64,26.65,27.12,27.01,27.05,26.5,20686254.0,551073668.0,-1.733,-0.47,26.65,31.175416666666667,-14.515978134480967,True,2026-09-02,12.20667389284608,2.3274388355528037,17.192118226600986,30.591133004926107,True,2026-09-02,81906687771.83493,,,,正常,81906687771.83493,3.75234521575985,True,2026-05-28,,食品及饲料添加剂,
002010,传化智联,4.61,4.6,4.61,4.74,4.73,4.74,4.58,25412293.0,117508670.0,-2.743,-0.13,4.61,5.1898333333333335,-11.172484665531968,True,2026-09-02,19.33582969432316,0.7146506550218339,44.35982865302237,8.66254164683484,True,2026-09-02,12742182486.242355,,,,正常,12742182486.242355,3.2537960954446854,True,2026-06-30,,公路货运,
002027,分众传媒,4.85,4.85,4.86,4.96,4.95,4.97,4.85,148937865.0,727557012.0,-2.218,-0.11,4.85,5.599,-13.377388819432046,True,2026-09-02,19.454392523364493,5.511775700934583,36.66191155492154,27.00903471231574,True,2026-09-02,70044668671.00935,,,,正常,70044668671.00935,7.010309278350515,True,2026-07-09,,广告媒体,
002035,华帝股份,4.62,4.62,4.63,4.7,4.69,4.7,4.59,16057668.0,74179245.0,-1.702,-0.08,4.62,5.3397499999999996,-13.47909546327074,True,2026-09-02,13.23882352941177,1.038529411764706,35.38095238095238,0.6666666666666667,True,2026-09-02,3916159715.4705887,,,,正常,3916159715.4705887,4.329004329004329,True,2026-06-18,,厨房电器,
002116,中国海诚,7.3,7.29,7.3,7.32,7.3,7.32,7.2,2264300.0,16433957.0,-0.273,-0.02,7.3,8.591833333333334,-15.035595817733904,True,2026-09-02,12.141944847605227,1.5044992743105952,3.096903096903097,3.1904761904761907,True,2026-09-02,4080355863.8026114,,,,正常,4080355863.8026114,3.0042328767123294,True,2026-06-22,,其他专业工程,
002233,塔牌集团,7.04,7.03,7.04,7.21,7.17,7.2,7.02,10213400.0,72355638.0,-2.358,-0.17,7.04,8.005166666666666,-12.056796652162138,True,2026-09-02,19.770262068965515,0.7088551724137934,93.08206106870229,3.7213740458015265,True,2026-09-02,8266019576.32,,,,正常,8266019576.32,6.8181818181818175,True,2026-04-30,,水泥制造,
002249,大洋电机,6.6,6.6,6.61,6.71,6.67,6.68,6.58,26092637.0,172540823.0,-1.639,-0.11,6.6,8.273166666666667,-20.22401740566894,True,2026-09-02,14.838231098430803,1.6853067047075618,0.06035003017501509,68.45124282982792,True,2026-09-02,16282115210.242498,,,,正常,16282115210.242498,4.484848484848484,True,2026-05-20,,电机Ⅲ,
002270,华明装备,19.01,19.01,19.02,19.55,19.4,19.49,18.93,9243916.0,176180247.0,-2.762,-0.54,19.01,22.599166666666672,-15.8818540506656,True,2026-09-02,24.28731595092024,5.461973415132924,66.39695383150881,87.76772965254641,False,2026-09-02,17037245442.960115,,,,正常,17037245442.960115,3.2088374539715936,True,2026-04-30,,输变电设备,
002283,天润工业,8.14,8.14,8.15,8.21,8.07,8.3,8.0,25188600.0,205343150.0,-0.853,-0.07,8.14,9.76225,-16.617583036697482,True,2026-09-02,22.3570536828964,1.5446691635455678,81.74294060370009,85.49172346640701,False,2026-09-02,9275181429.14357,,,,正常,9275181429.14357,3.3169533169533167,True,2026-05-13,,底盘与发动机系统,
002304,洋河股份,38.85,38.85,38.87,39.46,39.46,39.59,38.8,4109199.0,160638281.0,-1.546,-0.61,38.85,44.22,-12.143826322930796,True,2026-09-02,57.63589232303089,1.2491650049850451,96.48121730860674,0.7608178792201616,True,2026-09-02,58525391125.01622,,,,正常,58525391125.01622,3.7837837837837833,True,2026-06-30,,白酒Ⅲ,
002318,久立特材,20.15,20.15,20.17,20.73,20.64,20.69,19.94,10879788.0,220114391.0,-2.798,-0.58,20.15,24.77541666666667,-18.669379929701833,True,2026-09-02,12.992785065590324,2.41962663975782,17.84351145038168,35.400763358778626,True,2026-09-02,19689990007.593327,,,,正常,19689990007.593327,4.962779156327544,True,2026-05-28,,特钢Ⅲ,
002393,力生制药,14.09,14.08,14.09,14.32,14.26,14.3,14.06,2710679.0,38259442.0,-1.606,-0.23,14.09,15.822583333333334,-10.950066097508316,True,2026-09-02,10.544839170836322,0.9769335239456757,1.6167379933428434,45.4113171659534,True,2026-09-02,4353305789.501074,,,,正常,4353305789.501074,6.3875088715401,True,2026-04-28,,化学制剂,
002532,天山铝业,12.94,12.93,12.94,13.18,13.11,13.24,12.75,63833819.0,823560581.0,-1.821,-0.24,12.94,14.54425,-11.030132182821395,True,2026-09-02,10.017082352941172,1.9892078431372573,16.579323487374943,57.50357313006194,True,2026-09-02,59895862149.846245,,,,正常,59895862149.846245,6.568778979907264,True,2026-08-19,,铝,
002572,索菲亚,7.82,7.81,7.82,8.1,8.08,8.09,7.78,14758611.0,115946444.0,-3.457,-0.28,7.82,9.930000000000001,-21.24874118831823,True,2026-09-02,8.849200492004922,1.1446248462484612,0.6181645268663813,1.2363290537327627,True,2026-09-02,7531028822.172201,,,,正常,7531028822.172201,10.230179028132993,True,2026-05-21,,定制家居,
