代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.3,4.3,4.31,4.28,4.26,4.37,4.24,9934406.0,42941156.0,0.467,0.02,4.3,5.161416666666667,-16.68953937065083,True,2026-06-23,11.132876712328773,0.8667318982387469,23.110677718186253,0.29254022428083865,True,2026-06-23,7395186633.542069,,,,正常,7395186633.542069,3.488372093023256,True,2025-06-30,,底盘与发动机系统,
000157,中联重科,7.38,7.38,7.39,7.74,7.78,7.78,7.35,88034008.0,663280545.0,-4.651,-0.36,7.38,8.436416666666666,-12.5221016031688,True,2026-06-23,14.73154241645244,1.0908740359897182,34.227206240858116,46.27011214041931,False,2026-06-23,63826190041.60411,,,,正常,63826190041.60411,6.775067750677508,True,2026-01-09,,工程机械整机,
000401,金隅冀东,3.64,3.64,3.65,3.66,3.66,3.72,3.62,7727841.0,28334719.0,-0.546,-0.02,3.64,4.590166666666666,-20.700047202352835,True,2026-06-23,99.37114754098361,0.36655737704917984,96.15668883961567,0.04870920603994155,True,2026-06-23,9675910735.016384,,,,正常,9675910735.016384,5.4945054945054945,True,2026-05-29,,水泥制造,
000419,通程控股,4.92,4.91,4.92,4.77,4.76,4.94,4.74,9568400.0,46837107.0,3.145,0.15,4.92,5.937416666666667,-17.135679097250488,True,2026-06-23,18.760137221269314,0.7848370497427102,52.55972696245734,19.6977084349098,True,2026-06-23,2674426662.8953714,,,,正常,2674426662.8953714,3.048780487804878,True,2025-08-08,,多业态零售,
000423,东阿阿胶,45.3,45.3,45.36,45.3,45.2,45.95,45.03,5614387.0,255099024.0,0.0,0.0,45.3,50.72133333333333,-10.688467705896265,True,2026-06-23,16.487308982482297,2.70145359672009,17.449664429530202,41.312931885488645,True,2026-06-23,29172150127.335068,,,,正常,29172150127.335068,5.972587858719647,True,2026-05-25,,中药,
000498,山东路桥,5.0,5.0,5.01,4.98,4.98,5.06,4.96,5996400.0,30104391.0,0.402,0.02,5.0,5.796916666666667,-13.747250693615864,True,2026-06-23,3.6175942549371616,0.4667863554757619,7.02439024390244,0.1951219512195122,True,2026-06-23,7762207305.206464,,,,正常,7762207305.206464,4.1,True,2025-12-24,,基建市政工程,
000513,丽珠集团,29.52,29.51,29.52,29.27,29.16,30.14,29.1,4849393.0,144134898.0,0.854,0.25,29.52,33.63433333333333,-12.232540162334116,True,2026-06-23,13.345288791757733,1.8064064939119557,9.8488542174549,1.218917601170161,True,2026-06-23,26211019687.80019,,,,正常,26211019687.80019,4.844173441734418,True,2026-06-16,,化学制剂,
000521,长虹美菱,5.4,5.39,5.4,5.4,5.42,5.51,5.38,9175000.0,49795445.0,0.0,0.0,5.4,6.111083333333334,-11.635961981645371,True,2026-06-23,18.603092783505172,0.9092783505154635,41.119807344972905,53.28787140769605,False,2026-06-23,5561588060.721652,,,,正常,5561588060.721652,3.888888888888889,True,2026-06-23,,冰洗,
000528,柳 工,7.94,7.94,7.95,8.13,8.06,8.21,7.91,31793686.0,256700357.0,-2.337,-0.19,7.94,10.277416666666666,-22.74323151894525,True,2026-06-23,10.37993833504625,0.848674203494347,18.022406234778373,18.55820750121773,True,2026-06-23,16172557772.053457,,,,正常,16172557772.053457,7.531239294710327,True,2026-06-04,,工程机械整机,
000537,绿发电力,8.04,8.04,8.05,8.13,8.21,8.31,7.98,32547455.0,265315296.0,-1.107,-0.09,8.04,9.656,-16.735708367854198,True,2026-06-23,26.00999999999999,0.8324999999999998,80.7027027027027,11.105626850937808,True,2026-06-23,16527971907.749998,,,,正常,16527971907.749998,3.0472636815920406,True,2025-10-28,,风力发电,
000544,中原环保,7.53,7.52,7.53,7.46,7.43,7.62,7.41,3314477.0,25013630.0,0.938,0.07,7.53,8.384250000000002,-10.188746757312828,True,2026-06-23,6.8987957497048376,0.7823376623376621,0.4923682914820286,3.3973412112259975,True,2026-06-23,7339374194.319953,,,,正常,7339374194.319953,3.5856573705179287,True,2026-06-18,,水务及水治理,
