代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.74,4.73,4.74,4.81,4.79,4.79,4.71,16575254.0,78545316.0,-1.455,-0.07,4.74,5.371333333333333,-11.753754499193247,True,2026-05-20,12.27205479452055,0.9554207436399214,36.06314750863345,0.1480019733596448,True,2026-05-20,8151903405.346377,,,,正常,8151903405.346377,3.164556962025316,True,2025-06-30,,汽车零部件,
000157,中联重科,7.25,7.25,7.26,7.26,7.26,7.3,7.13,60974876.0,439591518.0,-0.138,-0.01,7.25,8.568666666666667,-15.389403252159028,True,2026-05-20,14.472043701799482,1.0716580976863754,33.15244203256044,42.32856438085841,False,2026-05-20,62701880460.925446,,,,正常,62701880460.925446,6.896551724137931,True,2026-01-09,,工程机械,
000403,派林生物,10.5,10.5,10.51,10.82,10.81,10.82,10.48,11844342.0,125064834.0,-2.957,-0.32,10.5,13.57108333333333,-22.629610753255992,True,2026-05-20,28.254056362083674,1.2284372331340734,24.346968950221783,0.04928536224741252,True,2026-05-20,9979172552.946198,,,,正常,9979172552.946198,3.3333333333333335,True,2025-06-04,,生物制品,
000498,山东路桥,5.33,5.32,5.33,5.37,5.37,5.38,5.3,5272740.0,28057360.0,-0.745,-0.04,5.33,5.968666666666667,-10.700323913771914,True,2026-05-20,3.856355475763015,0.4975942549371633,15.597235932872655,0.09871668311944717,True,2026-05-20,8274512987.350089,,,,正常,8274512987.350089,3.846153846153846,True,2025-12-24,,基础建设,
000501,武商集团,7.88,7.87,7.88,7.91,7.92,7.93,7.72,6251700.0,48812222.0,-0.379,-0.03,7.88,9.397499999999999,-16.14791167863793,True,2026-05-20,37.5808133971292,0.5466985645933014,91.27649088220798,7.9349433218334156,True,2026-05-20,6059662720.129188,,,,正常,6059662720.129188,3.807106598984771,True,2025-10-22,,一般零售,
000521,长虹美菱,5.51,5.5,5.51,5.58,5.58,5.58,5.48,5032800.0,27724361.0,-1.254,-0.07,5.51,6.321416666666666,-12.83599404142004,True,2026-05-20,18.98204467353953,0.9278006872852232,42.638973732437385,55.39674716609168,False,2026-05-20,5674879669.36598,,,,正常,5674879669.36598,5.9891107078039925,True,2025-06-11,,白色家电,
000528,柳 工,9.08,9.08,9.09,9.28,9.21,9.23,9.02,34001422.0,309299302.0,-2.155,-0.2,9.08,10.971166666666667,-17.23760766858584,True,2026-05-20,11.870256937307298,0.9705241521068856,29.32479053721045,41.25184820108428,True,2026-05-20,18494562288.443993,,,,正常,18494562288.443993,3.006603524229075,True,2025-06-26,,工程机械整机,
000568,泸州老窖,92.2,92.2,92.21,90.33,90.15,93.3,90.03,12216917.0,1126264668.0,2.07,1.87,92.2,112.261,-17.869963745200913,True,2026-05-20,13.6414026453399,2.628073413308725,11.779201577131591,0.19714144898965008,True,2026-05-20,135713048988.23128,,,,正常,135713048988.23128,6.453362255965294,True,2026-01-30,,白酒Ⅲ,
000596,古井贡酒,96.07,96.07,96.08,96.0,95.19,97.26,94.88,2421842.0,232891597.0,0.073,0.07,96.07,125.45475,-23.42258862259102,True,2026-05-20,17.965704212109816,1.941994170740881,18.432725480532284,0.09857072449482504,True,2026-05-20,50782602000.0,,,,正常,50782602000.0,6.245446028937233,True,2026-02-10,,白酒Ⅲ,
000625,长安汽车,8.48,8.47,8.48,8.62,8.58,8.58,8.35,113580997.0,956046117.0,-1.624,-0.14,8.48,10.906500000000001,-22.248200614312573,True,2026-05-20,27.35689989235738,1.0862432723358448,73.10924369747899,22.621981271562348,True,2026-05-20,84061596469.32184,,,,正常,84061596469.32184,4.068396226415095,True,2025-11-28,,综合乘用车,
