代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000030,富奥股份,4.26,4.25,4.26,4.1,4.17,4.29,4.11,24005098.0,100920453.0,3.902,0.16,4.26,4.930583333333334,-13.600486757821095,True,2026-07-16,11.037272727272725,0.882121212121212,22.38878143133462,1.160541586073501,True,2026-07-16,7326394199.484848,,,,正常,7326394199.484848,3.5211267605633805,True,2026-06-26,,底盘与发动机系统,,,,,,,,,,,
000157,中联重科,7.28,7.28,7.29,7.36,7.34,7.39,7.25,39839812.0,290795189.0,-1.087,-0.08,7.28,8.256166666666665,-11.823485475503137,True,2026-07-16,14.528800000000006,1.0816000000000006,33.65570599613153,44.39071566731141,False,2026-07-16,62961336518.08,,,,正常,62961336518.08,6.868131868131868,True,2026-01-09,,工程机械整机,,,,,,,,,,,
000408,藏格矿业,70.68,70.67,70.68,71.5,70.71,73.15,70.03,11551327.0,824237186.0,-1.147,-0.82,70.68,80.55333333333331,-12.256889845237085,True,2026-07-16,23.70138758782203,7.2521487119437955,53.52112676056338,93.57212953876349,False,2026-07-16,110890894812.43037,,,,正常,110890894812.43037,3.5370684776457266,True,2026-04-17,,钾肥,,,,,,,,,,,
000411,英特集团,9.79,9.78,9.79,9.69,9.6,9.85,9.47,6857440.0,66437194.0,1.032,0.1,9.79,11.179416666666667,-12.428346738425534,True,2026-07-16,11.505881720430109,1.0211075268817198,13.902439024390246,1.170731707317073,True,2026-07-16,5529873139.550538,,,,正常,5529873139.550538,3.615934627170583,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.87,4.87,4.88,4.83,4.82,4.91,4.78,6340511.0,30843218.0,0.828,0.04,4.87,5.6735,-14.16233365647307,True,2026-07-16,18.57079399141631,0.7733476394849785,51.40232108317214,16.924564796905223,True,2026-07-16,2647247529.536481,,,,正常,2647247529.536481,3.0800821355236137,True,2025-08-08,,多业态零售,,,,,,,,,,,
000498,山东路桥,5.06,5.06,5.07,5.07,5.07,5.09,5.01,7489500.0,37891417.0,-0.197,-0.01,5.06,5.6329166666666675,-10.170870626525652,True,2026-07-16,3.659090909090908,0.4809090909090908,8.61151427189163,1.4029995162070632,True,2026-07-16,7855356641.272728,,,,正常,7855356641.272728,7.7470335968379445,True,2026-07-06,,基建市政工程,,,,,,,,,,,
000521,长虹美菱,5.14,5.14,5.15,5.1,5.08,5.21,5.06,15328274.0,78704640.0,0.784,0.04,5.14,5.9519166666666665,-13.641264018593457,True,2026-07-16,17.701574539363477,0.8954103852596311,39.03456495828367,51.787439613526566,False,2026-07-16,5293807895.487437,,,,正常,5293807895.487437,4.0856031128404675,True,2026-06-23,,冰洗,,,,,,,,,,,
000528,柳 工,8.18,8.17,8.18,8.24,8.19,8.28,8.12,24763732.0,202535347.0,-0.728,-0.06,8.18,9.695583333333333,-15.631687967889164,True,2026-07-16,10.691217616580309,0.9112435233160622,21.44927536231884,26.08695652173913,True,2026-07-16,16664723732.411915,,,,正常,16664723732.411915,3.9728704156479213,True,2026-06-04,,工程机械整机,,,,,,,,,,,
000568,泸州老窖,84.18,84.18,84.19,83.12,83.11,85.07,82.66,19022649.0,1598165618.0,1.275,1.06,84.18,98.39675000000001,-14.448393874797693,True,2026-07-16,12.45751731213131,2.396506796614517,6.280193236714976,1.1111111111111112,True,2026-07-16,123904665155.62064,,,,正常,123904665155.62064,7.068187217866476,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000581,威孚高科,17.07,17.06,17.07,17.17,17.02,17.29,16.95,7013620.0,119971086.0,-0.582,-0.1,17.07,20.22283333333333,-15.590462925570915,True,2026-07-16,15.16895556837855,0.8175476053087132,90.80578512396694,1.9970774476376036,True,2026-07-16,16503031779.81535,,,,正常,16503031779.81535,4.6865846514352665,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
