代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.69,4.68,4.69,4.74,4.75,4.81,4.67,16214913.0,77197608.0,-1.055,-0.05,4.69,5.36425,-12.569324695903427,True,2026-05-21,12.14260273972603,0.9453424657534244,34.6646942800789,0.14792899408284024,True,2026-05-21,8065912863.095887,,,,正常,8065912863.095887,3.198294243070362,True,2025-06-30,,底盘与发动机系统,
000090,天健集团,3.27,3.26,3.27,3.37,3.37,3.4,3.26,17731606.0,59185190.0,-2.967,-0.1,3.27,3.7756666666666665,-13.392778317294951,True,2026-05-21,38.242372881355934,0.5449999999999999,98.96398618648249,0.09866798223976321,True,2026-05-21,6110143568.847458,,,,正常,6110143568.847458,3.0581039755351687,True,2025-07-11,,房地产开发,
000157,中联重科,7.27,7.26,7.27,7.25,7.25,7.56,7.25,104701427.0,776394239.0,0.276,0.02,7.27,8.564166666666665,-15.111413836722765,True,2026-05-21,14.511966580976859,1.0746143958868897,33.43195266272189,42.94871794871795,False,2026-05-21,62874851165.64523,,,,正常,62874851165.64523,6.877579092159561,True,2026-01-09,,工程机械整机,
000403,派林生物,11.55,11.55,0.0,10.5,10.57,11.55,10.53,37862267.0,424473748.0,10.0,1.05,11.55,13.532416666666666,-14.64939127650271,True,2026-05-21,31.07946199829205,1.3512809564474808,30.985221674876843,0.2955665024630542,True,2026-05-21,10977089808.240818,,,,正常,10977089808.240818,3.03030303030303,True,2025-06-04,,血液制品,
000498,山东路桥,5.29,5.28,5.29,5.33,5.34,5.39,5.27,7172008.0,38249298.0,-0.75,-0.04,5.29,5.961416666666667,-11.262703216517323,True,2026-05-21,3.8274147217235175,0.4938599640933572,14.109521460286137,0.049333991119881605,True,2026-05-21,8212415328.908437,,,,正常,8212415328.908437,3.87523629489603,True,2025-12-24,,基建市政工程,
000501,武商集团,7.67,7.67,7.68,7.88,7.85,7.92,7.65,7384082.0,57424165.0,-2.665,-0.21,7.67,9.378666666666668,-18.218652260449254,True,2026-05-21,36.57929425837322,0.5321291866028709,89.95073891625616,6.945812807881774,True,2026-05-21,5898174246.623207,,,,正常,5898174246.623207,3.911342894393742,True,2025-10-22,,百货,
000513,丽珠集团,31.01,31.01,31.04,31.19,31.21,31.52,31.0,4043606.0,126731634.0,-0.577,-0.18,31.01,34.598083333333335,-10.370757532329588,True,2026-05-21,14.01888229784577,1.8975835154542613,10.009861932938856,2.366863905325444,True,2026-05-21,27534001372.58414,,,,正常,27534001372.58414,3.547242824895195,True,2025-06-13,,化学制剂,
000521,长虹美菱,5.48,5.47,5.48,5.51,5.5,5.58,5.46,7404543.0,40965309.0,-0.544,-0.03,5.48,6.309666666666666,-13.149136245971771,True,2026-05-21,18.87869415807561,0.9227491408934708,42.55189255189255,55.02463054187192,False,2026-05-21,5643981957.917527,,,,正常,5643981957.917527,6.021897810218977,True,2025-06-11,,冰洗,
000528,柳 工,9.09,9.09,9.1,9.08,9.14,9.36,9.07,33693831.0,310803536.0,0.11,0.01,9.09,10.955166666666665,-17.025452221934845,True,2026-05-21,11.883329907502567,0.9715930113052411,29.40886699507389,41.67487684729064,True,2026-05-21,18514930749.114094,,,,正常,18514930749.114094,3.0032959295929595,True,2025-06-26,,工程机械整机,
000568,泸州老窖,91.42,91.41,91.42,92.2,92.0,93.88,91.21,9684505.0,894767421.0,-0.846,-0.78,91.42,111.871,-18.280877081638668,True,2026-05-21,13.525998154414031,2.605840254280734,10.492610837438423,0.19704433497536944,True,2026-05-21,134564934257.0944,,,,正常,134564934257.0944,6.508422664624809,True,2026-01-30,,白酒Ⅲ,
