代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,20.34,20.34,20.36,20.19,20.19,20.4,20.12,2888524.0,58628574.0,0.743,0.15,20.34,22.6315,-10.125267878841438,True,2026-09-07,11.369999999999996,0.6699999999999999,34.75347056007659,1.9147917663954046,True,2026-09-07,12452587018.999998,,,,正常,12452587018.999998,3.028515240904621,True,2026-06-24,,医药流通,
000030,富奥股份,4.06,4.06,4.07,4.05,4.06,4.07,4.03,6649640.0,26970816.0,0.247,0.01,4.06,4.557333333333333,-10.912814511410184,True,2026-09-07,10.511105769230756,0.8393269230769231,16.587452471482887,0.7604562737642585,True,2026-09-07,6982432030.504808,,,,正常,6982432030.504808,3.6945812807881775,True,2026-06-26,,底盘与发动机系统,
000157,中联重科,6.64,6.64,6.65,6.62,6.61,6.65,6.6,23266904.0,154322647.0,0.302,0.02,6.64,7.588833333333333,-12.50301978784617,True,2026-09-07,13.253580901856761,1.0127320954907153,29.562737642585553,28.754752851711025,True,2026-09-07,57426273966.65256,,,,正常,57426273966.65256,6.024096385542169,True,2026-07-22,,工程机械整机,
000513,丽珠集团,27.16,27.16,27.17,26.77,26.88,27.17,26.65,5074603.0,136884657.0,1.457,0.39,27.16,31.097416666666668,-12.661555488264032,True,2026-09-07,12.28475909537857,1.8249098656178304,9.885931558935361,2.138783269961977,True,2026-09-07,24115558764.173084,,,,正常,24115558764.173084,5.265095729013256,True,2026-06-16,,化学制剂,
000568,泸州老窖,79.3,79.3,79.31,79.92,79.6,80.3,78.66,7696425.0,609938971.0,-0.776,-0.62,79.3,90.05083333333332,-11.93862725682715,True,2026-09-07,11.730931034482762,2.260505747126438,2.0417853751187085,1.0921177587844255,True,2026-09-07,116721786015.89998,,,,正常,116721786015.89998,7.282624842370742,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.38,7.38,7.39,7.46,7.46,7.47,7.37,15305879.0,113386954.0,-1.072,-0.08,7.38,9.20175,-19.797864536637057,True,2026-09-07,6.541756440281033,1.0974941451990643,0.06153846153846154,72.86821705426357,True,2026-09-07,13307869694.845432,,,,正常,13307869694.845432,4.336043360433604,True,2026-06-03,,火电,
000683,博源化工,6.16,6.16,6.17,6.37,6.3,6.34,6.14,104581273.0,649634409.0,-3.297,-0.21,6.16,7.103083333333332,-13.277097973884565,True,2026-09-07,22.380350877193,1.9256140350877209,83.09352517985612,71.68099331423113,False,2026-09-07,22895682409.40351,,,,正常,22895682409.40351,4.87012987012987,True,2026-07-07,,纯碱,
000786,北新建材,16.3,16.3,16.31,16.28,16.25,16.5,16.24,18818015.0,308150009.0,0.123,0.02,16.3,21.56908333333333,-24.428870026156257,True,2026-09-07,9.677348908075166,1.0347892331132558,4.627862595419847,0.09541984732824427,True,2026-09-07,27746447484.616558,,,,正常,27746447484.616558,4.202453987730061,True,2026-06-12,,其他建材,
000858,五 粮 液,71.46,71.46,71.47,71.98,71.81,72.09,70.93,26219096.0,1870556656.0,-0.722,-0.52,71.46,84.05033333333333,-14.979516242251666,True,2026-09-07,22.011208556149736,2.350155080213907,27.92022792022792,1.3295346628679963,True,2026-09-07,277379708037.3001,,,,正常,277379708037.3001,7.217583543240975,True,2026-07-16,,白酒Ⅲ,
000899,赣能股份,9.35,9.34,9.35,9.39,9.39,9.41,9.29,7039055.0,65715268.0,-0.426,-0.04,9.35,11.583,-19.278252611585945,True,2026-09-07,8.984556720686367,1.4974261201143944,0.05688282138794084,61.83132530120482,True,2026-09-07,9122587055.643475,,,,正常,9122587055.643475,6.064171122994652,True,2026-06-15,,火电,
000910,大亚圣象,5.41,5.4,5.41,5.39,5.4,5.43,5.35,2928800.0,15811652.0,0.371,0.02,5.41,6.051916666666667,-10.60683254616307,True,2026-09-07,222.04484479217132,0.4553507014028046,96.94656488549617,1.8043684710351375,True,2026-09-07,2961420475.0,,,,正常,2961420475.0,3.512014787430684,True,2026-05-15,,瓷砖地板,
000932,华菱钢铁,3.57,3.56,3.57,3.64,3.63,3.64,3.56,98110252.0,352574412.0,-1.923,-0.07,3.57,4.15775,-14.136251578377735,True,2026-09-07,10.890880000000005,0.4474399999999992,80.15194681861348,0.9021842355175688,True,2026-09-07,24463814701.199997,,,,正常,24463814701.199997,4.481792717086835,True,2026-06-26,,板材,
000963,华东医药,27.2,27.2,27.21,27.37,27.38,27.41,27.08,11206598.0,304397324.0,-0.621,-0.17,27.2,30.798750000000002,-11.684727464588674,True,2026-09-07,13.62352127291595,1.9287443791075767,4.415954415954416,0.5223171889838557,True,2026-09-07,47701642265.90112,,,,正常,47701642265.90112,3.419117647058824,True,2026-06-10,,化学制剂,
