代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000411,英特集团,9.6,9.59,9.6,9.62,9.65,9.85,9.56,3808200.0,36721688.0,-0.208,-0.02,9.6,10.770833333333334,-10.870406189555137,True,2026-08-04,11.282051282051283,1.046153846153846,11.439650993698496,1.8904507998061075,True,2026-08-04,5422551802.051282,,,,正常,5422551802.051282,3.6875,True,2026-07-10,,医药流通,,,,,,,,,,,
000419,通程控股,4.9,4.9,4.91,4.96,4.96,5.06,4.88,6897020.0,34054042.0,-1.21,-0.06,4.9,5.481333333333334,-10.605692045730963,True,2026-08-04,18.680597014925365,0.7835820895522386,52.37866410379625,20.230658337337818,True,2026-08-04,2663555009.55224,,,,正常,2663555009.55224,3.0612244897959178,True,2025-08-08,,多业态零售,,,,,,,,,,,
000521,长虹美菱,5.01,5.0,5.01,5.03,5.02,5.05,4.99,6667297.0,33375864.0,-0.398,-0.02,5.01,5.76025,-13.024608306931128,True,2026-08-04,17.255516528925618,0.8798553719008263,39.030159668835005,50.120019203072495,False,2026-08-04,5159917812.56405,,,,正常,5159917812.56405,4.1916167664670665,True,2026-06-23,,冰洗,,,,,,,,,,,
000581,威孚高科,17.68,17.67,17.68,17.91,17.99,18.03,17.59,8423134.0,149157504.0,-1.284,-0.23,17.68,19.779333333333337,-10.613771950520768,True,2026-08-04,15.705216374269005,0.8684912280701753,92.14982042072857,9.19651500484027,True,2026-08-04,17092771051.929825,,,,正常,17092771051.929825,4.524886877828055,True,2026-07-15,,底盘与发动机系统,,,,,,,,,,,
000655,金岭矿业,6.86,6.85,6.86,6.91,7.0,7.07,6.81,6927861.0,47660019.0,-0.724,-0.05,6.86,8.150250000000002,-15.830802736112403,True,2026-08-04,16.06960244648318,1.1852905198776758,18.160237388724035,27.028324531925108,True,2026-08-04,4084033977.5902143,,,,正常,4084033977.5902143,3.2944606413994166,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,5.94,5.94,5.95,6.11,6.13,6.15,5.92,89820462.0,537101947.0,-2.782,-0.17,5.94,7.665416666666666,-22.509104745338902,True,2026-08-04,21.581052631578952,1.856842105263158,82.16328653146125,67.31047802993723,False,2026-08-04,22077979466.21053,,,,正常,22077979466.21053,5.05050505050505,True,2026-07-07,,纯碱,,,,,,,,,,,
000786,北新建材,18.83,18.82,18.83,19.46,19.41,19.46,18.77,24922063.0,471972732.0,-3.237,-0.63,18.83,23.540083333333335,-20.008779351531626,True,2026-08-04,11.17941594718131,1.1954037582529204,9.64785335262904,1.0130246020260492,True,2026-08-04,32053104670.879128,,,,正常,32053104670.879128,3.6378120021242695,True,2026-06-12,,装修建材,,,,,,,,,,,
000789,万年青,4.1,4.09,4.1,4.14,4.15,4.16,4.08,4106200.0,16858341.0,-0.966,-0.04,4.1,4.798583333333332,-14.558116110657648,True,2026-08-04,112.67157571148506,0.515128205128205,92.0626631853786,2.162421912542047,True,2026-08-04,3269422882.0256405,,,,正常,3269422882.0256405,3.6585365853658542,True,2026-06-12,,水泥,,,,,,,,,,,
000850,华茂股份,4.04,4.03,4.04,4.05,4.06,4.09,3.99,8625400.0,34773506.0,-0.247,-0.01,4.04,4.53075,-10.83154003200354,True,2026-08-04,77.1842,0.8685999999999999,92.3202614379085,58.66538646183389,False,2026-08-04,3812406636.36,,,,正常,3812406636.36,4.9504950495049505,True,2026-07-22,,棉纺,,,,,,,,,,,
000858,五 粮 液,76.88,76.88,76.89,78.06,78.06,78.1,76.67,35288652.0,2720290472.0,-1.512,-1.18,76.88,90.114,-14.685842377433033,True,2026-08-04,23.680684491978607,2.5284064171122997,35.717714834373496,2.2083533365338455,True,2026-08-04,298418023424.4,,,,正常,298418023424.4,6.708747658688867,True,2026-07-16,,白酒Ⅲ,,,,,,,,,,,
000910,大亚圣象,5.23,5.22,5.23,5.27,5.29,5.32,5.21,4437724.0,23290783.0,-0.759,-0.04,5.23,6.4740833333333345,-19.216362676826847,True,2026-08-04,214.65703110222861,0.44020040080160316,96.86444766039556,0.7201152184349496,True,2026-08-04,2862888925.0000005,,,,正常,2862888925.0000005,3.6328871892925427,True,2026-05-15,,瓷砖地板,,,,,,,,,,,
000915,华特达因,25.69,25.69,25.7,26.05,26.05,26.18,25.62,2883801.0,74457425.0,-1.382,-0.36,25.69,29.000666666666675,-11.415829521160447,True,2026-08-04,12.993704590818366,2.4100399201596803,10.134486071085496,20.26897214217099,True,2026-08-04,6019975849.393614,,,,正常,6019975849.393614,9.731413001167768,True,2026-07-01,,化学制剂,,,,,,,,,,,
000923,河钢资源,14.51,14.5,14.51,14.52,14.65,14.74,14.36,10336068.0,150056649.0,-0.069,-0.01,14.51,17.217916666666667,-15.727318926505829,True,2026-08-04,20.407738896366084,0.9764468371467026,58.089294287085934,16.03456553048488,True,2026-08-04,9471097223.660837,,,,正常,9471097223.660837,4.135079255685734,True,2026-06-15,,铁矿石,,,,,,,,,,,
000928,中钢国际,5.19,5.19,5.2,5.29,5.3,5.31,5.18,17155271.0,89597292.0,-1.89,-0.1,5.19,6.18225,-16.04998180274171,True,2026-08-04,16.991071428571434,0.8958928571428573,88.65830115830116,1.303088803088803,True,2026-08-04,7445805583.154761,,,,正常,7445805583.154761,4.046242774566474,True,2026-06-05,,国际工程承包,,,,,,,,,,,
000932,华菱钢铁,3.88,3.88,3.89,3.97,3.97,3.98,3.86,112752645.0,438666235.0,-2.267,-0.09,3.88,4.660333333333333,-16.74415277877118,True,2026-08-04,11.836586666666667,0.48629333333333313,84.73355736917907,2.4483917426788286,True,2026-08-04,26588123540.800003,,,,正常,26588123540.800003,4.123711340206185,True,2026-06-26,,板材,,,,,,,,,,,
000933,神火股份,25.69,25.68,25.69,25.37,25.68,25.94,25.25,51102920.0,1310215062.0,1.261,0.32,25.69,28.860333333333333,-10.985089107309909,True,2026-08-04,8.392749003984063,2.08795219123506,47.73595199127114,51.889534883720934,False,2026-08-04,57776923010.41235,,,,正常,57776923010.41235,3.1140521603736864,True,2026-05-29,,铝,,,,,,,,,,,
000963,华东医药,28.49,28.48,28.49,28.57,28.7,28.96,28.39,20468519.0,585095862.0,-0.28,-0.08,28.49,32.18391666666666,-11.477523711377568,True,2026-08-04,14.269636803874096,2.0202179176755455,5.616898703792607,1.344215074411906,True,2026-08-04,49963962799.83535,,,,正常,49963962799.83535,3.2643032643032646,True,2026-06-10,,化学制剂,,,,,,,,,,,
001206,依依股份,16.27,16.26,16.27,16.09,16.14,16.34,16.06,5345699.0,86694441.0,1.119,0.18,16.27,19.84983333333333,-18.034576276878887,True,2026-08-04,19.210726708074535,1.6573167701863352,22.195892575039494,31.911532385466035,True,2026-08-04,3008222256.3621116,,,,正常,3008222256.3621116,4.671173939766442,True,2026-05-18,,生活用纸,,,,,,,,,,,
001207,联科科技,15.49,15.49,15.5,15.63,15.6,15.67,15.38,2934760.0,45550198.0,-0.896,-0.14,15.49,18.331666666666667,-15.501409219019912,True,2026-08-04,17.08613416320885,1.938928077455048,33.11845286059629,22.240128928283642,True,2026-08-04,4695603654.302905,,,,正常,4695603654.302905,5.1646223369916076,True,2026-04-08,,炭黑,,,,,,,,,,,
001323,慕思股份,17.14,17.13,17.14,17.31,17.3,17.31,16.93,3659164.0,62599387.0,-0.982,-0.17,17.14,21.960833333333333,-21.95195992866087,True,2026-08-04,14.74632927610506,1.7897629724535558,12.261306532663317,3.7185929648241203,True,2026-08-04,7457284294.916078,,,,正常,7457284294.916078,8.459743290548424,True,2026-06-08,,成品家居,,,,,,,,,,,
001368,通达创智,21.06,21.06,21.07,20.86,21.0,21.5,20.8,1410769.0,29734717.0,0.959,0.2,21.06,25.01741666666667,-15.818646343047693,True,2026-08-04,23.272903553299496,1.6997664974619289,38.78562577447336,26.517967781908304,True,2026-08-04,2382310654.0538077,,,,正常,2382310654.0538077,3.561253561253561,True,2026-05-13,,娱乐用品,,,,,,,,,,,
001386,马可波罗,15.02,15.02,15.03,15.2,15.21,15.25,15.02,3562365.0,53750531.0,-1.184,-0.18,15.02,18.468,-18.67013212042452,True,2026-08-04,15.313517520215635,1.5080727762803237,14.0625,15.104166666666666,True,2026-08-04,17947698400.0,,,,正常,17947698400.0,3.9946737683089215,True,2026-06-10,,瓷砖地板,,,,,,,,,,,
001388,信通电子,22.42,22.42,0.0,20.38,20.89,22.42,20.6,5926874.0,130292686.0,10.01,2.04,22.42,35.732916666666675,-37.256731071957475,True,2026-08-04,44.734045368620045,3.7296030245746694,19.622641509433965,16.22641509433962,True,2026-08-04,5241033720.000001,,,,正常,5241033720.000001,4.906333630686887,True,2026-07-17,,电网自动化设备,,,,,,,,,,,
001395,亚联机械,29.5,29.48,29.5,29.34,29.5,29.82,28.8,2541995.0,74619090.0,0.545,0.16,29.5,36.03658333333333,-18.13874326783662,True,2026-08-04,13.59914101646385,2.639584824624194,4.657534246575342,12.054794520547945,True,2026-08-04,3345653999.999999,,,,正常,3345653999.999999,3.389830508474576,True,2026-06-16,,其他专用设备,,,,,,,,,,,
002027,分众传媒,5.32,5.32,5.33,5.34,5.34,5.39,5.24,205468150.0,1091438284.0,-0.375,-0.02,5.32,5.938249999999999,-10.411316465288579,True,2026-08-04,21.339663551401873,6.045906542056076,51.080172827652426,46.95151224195872,False,2026-08-04,76832502542.22057,,,,正常,76832502542.22057,10.714285714285712,True,2026-07-09,,广告媒体,,,,,,,,,,,
002035,华帝股份,4.87,4.87,4.88,4.95,4.95,4.98,4.86,8596313.0,42087427.0,-1.616,-0.08,4.87,5.576083333333333,-12.662711281813689,True,2026-08-04,13.955210084033617,1.0947268907563026,45.28846153846154,1.7307692307692308,True,2026-08-04,4128073119.9873967,,,,正常,4128073119.9873967,4.1067761806981515,True,2026-06-18,,厨房电器,,,,,,,,,,,
002088,鲁阳节能,7.66,7.65,7.66,7.58,7.63,7.7,7.56,2865090.0,21878689.0,1.055,0.08,7.66,9.486583333333332,-19.25438557963438,True,2026-08-04,16.25369229321805,1.6390870185449355,54.655089242643506,7.921267402784446,True,2026-08-04,3902311824.9129806,,,,正常,3902311824.9129806,3.9164490861618795,True,2026-07-01,,耐火材料,,,,,,,,,,,
002116,中国海诚,7.12,7.12,7.13,7.19,7.2,7.24,7.1,3232280.0,23075565.0,-0.974,-0.07,7.12,9.235833333333334,-22.908959667959937,True,2026-08-04,11.842554426705371,1.4674020319303336,1.564076690211907,1.5384615384615385,True,2026-08-04,3979744349.352685,,,,正常,3979744349.352685,3.080182584269663,True,2026-06-22,,其他专业工程,,,,,,,,,,,
002117,东港股份,8.17,8.16,8.17,8.18,8.15,8.36,8.15,6823006.0,56130692.0,-0.122,-0.01,8.17,9.664666666666667,-15.465268676277855,True,2026-08-04,28.368931788931793,3.228043758043758,61.20979356697072,41.382621219395105,False,2026-08-04,4278800201.98198,,,,正常,4278800201.98198,3.6719706242350063,True,2026-05-15,,印刷,,,,,,,,,,,
002228,合兴包装,3.13,3.12,3.13,3.15,3.15,3.17,3.1,17049000.0,53348000.0,-0.635,-0.02,3.13,3.6429166666666664,-14.079835296808874,True,2026-08-04,40.220499999999994,1.2937333333333334,89.8223715794527,40.80652904464714,False,2026-08-04,3797897018.77,,,,正常,3797897018.77,5.1118210862619815,True,2026-06-26,,纸包装,,,,,,,,,,,
002233,塔牌集团,7.44,7.44,7.45,7.62,7.65,7.65,7.43,12027098.0,89936254.0,-2.362,-0.18,7.44,8.348666666666666,-10.88397348878064,True,2026-08-04,20.893572413793112,0.7491310344827588,96.24277456647398,13.439306358381502,True,2026-08-04,8735679779.520002,,,,正常,8735679779.520002,6.451612903225806,True,2026-04-30,,水泥制造,,,,,,,,,,,
002249,大洋电机,7.54,7.54,7.55,7.62,7.61,7.62,7.48,42223698.0,318658578.0,-1.05,-0.08,7.54,8.814083333333334,-14.455086083824199,True,2026-08-04,16.951554921540655,1.9253352353780315,7.08613317043372,82.28764478764478,True,2026-08-04,18601083134.12554,,,,正常,18601083134.12554,3.925729442970822,True,2026-05-20,,电机Ⅲ,,,,,,,,,,,
002264,新 华 都,6.63,6.63,6.64,6.57,6.57,6.65,6.52,19502300.0,128809673.0,0.913,0.06,6.63,7.732833333333334,-14.261697954609144,True,2026-08-04,29.808564593301437,2.368612440191388,69.04214559386973,20.422873618452666,True,2026-08-04,4772348919.000001,,,,正常,4772348919.000001,3.01659125188537,True,2026-06-04,,营销代理,,,,,,,,,,,
002271,东方雨虹,11.68,11.68,11.69,12.02,12.02,12.07,11.55,45463146.0,531237030.0,-2.829,-0.34,11.68,14.373666666666669,-18.740288954337803,True,2026-08-04,86.45240174672492,1.3567161572052406,95.31845400108874,16.80347658136166,True,2026-08-04,27900014435.18604,,,,正常,27900014435.18604,7.919520547945207,True,2025-08-27,,防水材料,,,,,,,,,,,
002283,天润工业,8.55,8.55,8.56,8.65,8.61,8.69,8.4,18551259.0,158625317.0,-1.156,-0.1,8.55,9.809750000000001,-12.841815540661084,True,2026-08-04,23.48314606741574,1.6224719101123595,85.69321533923303,88.49557522123894,False,2026-08-04,9742358872.134829,,,,正常,9742358872.134829,3.1578947368421053,True,2026-05-13,,底盘与发动机系统,,,,,,,,,,,
002318,久立特材,20.64,20.64,20.65,21.28,21.3,21.45,20.2,18084200.0,371618203.0,-3.008,-0.64,20.64,27.216333333333335,-24.163186321939033,True,2026-08-04,13.308738647830477,2.4784661957618566,20.857418111753372,39.017341040462426,True,2026-08-04,20168803660.383446,,,,正常,20168803660.383446,4.844961240310077,True,2026-05-28,,特钢Ⅲ,,,,,,,,,,,
002322,理工能科,10.68,10.68,10.69,10.85,10.85,10.92,10.66,5280700.0,56675830.0,-1.567,-0.17,10.68,11.971499999999999,-10.78812178924946,True,2026-08-04,19.008923988154002,1.4338400789733465,55.454108601633834,38.58721768380586,False,2026-08-04,3903838719.49457,,,,正常,3903838719.49457,5.711610486891386,True,2026-04-30,,垂直应用软件,,,,,,,,,,,
002372,伟星新材,8.84,8.84,8.85,9.11,9.14,9.14,8.82,16610313.0,147676585.0,-2.964,-0.27,8.84,9.918416666666667,-10.872871173994515,True,2026-08-04,18.8551377245509,3.1654610778443124,21.242774566473987,2.697495183044316,True,2026-08-04,14073615814.131739,,,,正常,14073615814.131739,5.090497737556561,True,2026-05-08,,管材,,,,,,,,,,,
002375,亚厦股份,3.54,3.53,3.54,3.57,3.59,3.59,3.52,15674200.0,55629262.0,-0.84,-0.03,3.54,3.952,-10.425101214574894,True,2026-08-04,14.425244956772332,0.5814985590778099,1.5995587424158852,5.544747081712062,True,2026-08-04,4743587602.858789,,,,正常,4743587602.858789,3.615819209039548,True,2026-07-03,,装修装饰,,,,,,,,,,,
002391,长青股份,5.26,5.25,5.26,5.32,5.32,5.34,5.22,8870000.0,46698797.0,-1.128,-0.06,5.26,5.878416666666667,-10.520123049006969,True,2026-08-04,62.61163708086786,0.8196055226824457,98.36065573770492,15.878378378378377,True,2026-08-04,3416856813.518737,,,,正常,3416856813.518737,3.8022813688212933,True,2026-06-16,,农药,,,,,,,,,,,
002393,力生制药,14.53,14.52,14.53,14.39,14.48,14.65,14.4,2336533.0,33928963.0,0.973,0.14,14.53,16.357333333333333,-11.17134007173134,True,2026-08-04,10.874131522516084,1.0074410293066476,3.5045607297167547,54.2966874699952,True,2026-08-04,4489250044.105788,,,,正常,4489250044.105788,6.194081211286993,True,2026-04-28,,化学制剂,,,,,,,,,,,
002394,联发股份,9.02,9.02,9.03,9.15,9.24,9.3,9.01,4667301.0,42529895.0,-1.421,-0.13,9.02,11.944083333333333,-24.481437810910567,True,2026-08-04,12.065576470588235,0.7003764705882352,62.50600096015363,44.64714354296688,False,2026-08-04,2919774000.0,,,,正常,2919774000.0,5.543237250554324,True,2026-05-25,,棉纺,,,,,,,,,,,
002416,爱施德,9.86,9.85,9.86,10.15,10.17,10.19,9.84,21238171.0,211243603.0,-2.857,-0.29,9.86,11.430583333333333,-13.740185321542352,True,2026-08-04,32.478732240437154,2.273726775956283,84.03141361256544,71.70449058425882,False,2026-08-04,12219318607.267756,,,,正常,12219318607.267756,5.070993914807302,True,2026-05-28,,专业连锁Ⅲ,,,,,,,,,,,
