代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误,振幅,换手率,市盈率-动态,量比,流通市值,市净率_x,60日涨跌幅,年初至今涨跌幅,市盈率TTM,市净率_y
000563,陕国投Ａ,2.87,2.87,2.88,2.85,2.85,2.9,2.8,42516469.0,121431932.0,0.702,0.02,2.87,3.24675,-11.603911603911598,True,2026-07-10,10.988286713286715,0.7927622377622378,0.5813953488372093,0.8236434108527133,True,2026-07-10,14677094927.580421,,,,正常,14677094927.580421,3.1358885017421603,True,2026-04-28,,信托,,,,,,,,,,,
000568,泸州老窖,78.18,78.18,78.19,74.91,75.0,78.21,74.03,19818522.0,1523502862.0,4.365,3.27,78.18,99.58575,-21.494792176591528,True,2026-07-10,11.569597332649396,2.2256937676327264,1.0648596321393997,0.5324298160696999,True,2026-07-10,115073256377.60068,,,,正常,115073256377.60068,7.610642107955999,True,2026-01-30,,白酒Ⅲ,,,,,,,,,,,
000591,太阳能,4.27,4.26,4.27,4.22,4.24,4.32,4.18,53130295.0,226667867.0,1.185,0.05,4.27,5.438333333333333,-21.483297578915106,True,2026-07-10,23.247777777777774,0.6934188034188034,87.32809430255402,1.424361493123772,True,2026-07-10,16673722203.25,,,,正常,16673722203.25,3.0947540983606556,True,2026-07-08,,光伏发电,,,,,,,,,,,
000600,建投能源,8.03,8.03,8.04,7.97,8.01,8.23,7.98,25697154.0,208234358.0,0.753,0.06,8.03,9.379666666666667,-14.389281779736319,True,2026-07-10,7.116213494461229,1.1563846928499497,0.12618296529968456,80.08893280632411,True,2026-07-10,14479972039.538773,,,,正常,14479972039.538773,3.9850560398505612,True,2026-06-03,,火电,,,,,,,,,,,
000612,焦作万方,10.01,10.0,10.01,9.8,9.86,10.25,9.72,33234789.0,333016672.0,2.143,0.21,10.01,12.357000000000001,-18.993283159342887,True,2026-07-10,8.400066225165562,1.6288741721854298,1.0797840431913617,69.02784562774792,True,2026-07-10,11933915934.337746,,,,正常,11933915934.337746,3.246753246753247,True,2026-05-26,,铝,,,,,,,,,,,
000625,长安汽车,7.11,7.11,7.12,6.94,6.93,7.18,6.87,94776820.0,669637243.0,2.45,0.17,7.11,9.5935,-25.88731953927138,True,2026-07-10,22.93197496522949,0.9097635605006958,58.013172338090016,15.10164569215876,True,2026-07-10,70480758446.16133,,,,正常,70480758446.16133,4.852320675105486,True,2025-11-28,,综合乘用车,,,,,,,,,,,
000655,金岭矿业,6.3,6.29,6.3,6.24,6.23,6.42,6.17,6458400.0,40686525.0,0.962,0.06,6.3,8.681833333333334,-27.434681614866296,True,2026-07-10,14.755520995334368,1.0875583203732504,10.191846522781775,16.16650532429816,True,2026-07-10,3750643449.0979786,,,,正常,3750643449.0979786,5.333333333333334,True,2026-06-25,,铁矿石,,,,,,,,,,,
000683,博源化工,5.5,5.49,5.5,5.46,5.44,5.59,5.33,54063100.0,296554485.0,0.733,0.04,5.5,7.98925,-31.157492881058925,True,2026-07-10,19.978632478632477,1.7205128205128213,79.64323189926547,60.51606621226875,False,2026-07-10,20442573579.999996,,,,正常,20442573579.999996,5.454545454545454,True,2026-07-07,,纯碱,,,,,,,,,,,
000708,中信特钢,12.8,12.8,12.81,12.68,12.69,12.94,12.54,11988944.0,152775094.0,0.946,0.12,12.8,14.99625,-14.645327998666325,True,2026-07-10,10.663322884012546,1.5247648902821322,10.636231180184556,26.711996114618746,True,2026-07-10,64603630438.11913,,,,正常,64603630438.11913,5.0452765625,True,2026-05-21,,特钢Ⅲ,,,,,,,,,,,
000718,苏宁环球,1.82,1.81,1.82,1.75,1.75,1.85,1.73,38684210.0,69800075.0,4.0,0.07,1.82,2.1315833333333334,-14.617459634856722,True,2026-07-10,297.01375860604674,0.5997727272727273,98.4504132231405,4.312015503875969,True,2026-07-10,5523038219.045455,,,,正常,5523038219.045455,3.846153846153846,True,2025-12-11,,房地产开发,,,,,,,,,,,
000719,中原传媒,11.35,11.35,11.4,11.45,11.42,11.49,11.15,4757751.0,53942075.0,-0.873,-0.1,11.35,12.964916666666666,-12.45605126655911,True,2026-07-10,8.431428571428574,0.9937788018433181,28.971962616822427,58.68175110673881,True,2026-07-10,11613362551.51613,,,,正常,11613362551.51613,5.814977973568281,True,2026-07-01,,大众出版,,,,,,,,,,,
000726,鲁 泰Ａ,5.56,5.56,5.58,5.58,5.54,5.64,5.49,6240300.0,34819674.0,-0.358,-0.02,5.56,6.722166666666666,-17.288572632831677,True,2026-07-10,8.434153297682707,0.4658110516934043,12.112403100775193,0.3875968992248062,True,2026-07-10,4545442374.652406,,,,正常,4545442374.652406,4.496402877697842,True,2026-06-18,,棉纺,,,,,,,,,,,
000755,山西高速,4.52,4.52,4.53,4.48,4.47,4.58,4.41,4812200.0,21671279.0,0.893,0.04,4.52,5.09625,-11.307333823890131,True,2026-07-10,14.102817551963053,1.2422170900692842,30.41804180418042,6.936980947728383,True,2026-07-10,6632242086.254041,,,,正常,6632242086.254041,4.424778761061948,True,2026-06-24,,高速公路,,,,,,,,,,,
000786,北新建材,17.27,17.27,17.28,16.7,16.75,17.36,16.53,37037970.0,632182839.0,3.413,0.57,17.27,24.65275,-29.94696332052206,True,2026-07-10,10.24813186813187,1.1007252747252743,5.496108949416342,0.09727626459143969,True,2026-07-10,29397616444.960445,,,,正常,29397616444.960445,3.9664157498552397,True,2026-06-12,,其他建材,,,,,,,,,,,
000788,北大医药,5.23,5.22,5.23,5.06,5.06,5.27,4.97,20291301.0,105127117.0,3.36,0.17,5.23,5.8950000000000005,-11.280746395250208,True,2026-07-10,48.5205078125,2.0940429687500006,23.994183228308287,3.829374697043141,True,2026-07-10,3117014232.7500005,,,,正常,3117014232.7500005,3.7858508604206498,True,2026-03-10,,化学制剂,,,,,,,,,,,
000789,万年青,3.87,3.86,3.87,3.84,3.84,3.94,3.79,5587700.0,21673387.0,0.781,0.03,3.87,5.00375,-22.658006495128657,True,2026-07-10,106.35097512279206,0.48999999999999994,91.63598106259863,0.24224806201550386,True,2026-07-10,3086016232.000001,,,,正常,3086016232.000001,7.751937984496124,True,2026-06-12,,水泥制造,,,,,,,,,,,
000807,云铝股份,23.15,23.15,23.16,21.89,22.3,23.64,22.0,115827480.0,2658244135.0,5.756,1.26,23.15,30.4635,-24.00741871419896,True,2026-07-10,9.249380733944951,2.336238532110092,7.198228128460686,78.662109375,True,2026-07-10,80283213925.75002,,,,正常,80283213925.75002,3.0194384449244067,True,2026-06-10,,铝,,,,,,,,,,,
000858,五 粮 液,73.69,73.68,73.69,70.9,71.11,74.31,70.69,55965462.0,4085872493.0,3.935,2.79,73.69,94.35625,-21.90236470822018,True,2026-07-10,22.704272678475572,2.234828234031134,31.897386253630206,0.3872216844143272,True,2026-07-10,286035693888.8456,,,,正常,286035693888.8456,7.798887230289049,True,2025-12-18,,白酒Ⅲ,,,,,,,,,,,
000888,峨眉山Ａ,9.25,9.25,9.26,9.04,9.08,9.33,8.91,9366988.0,86004834.0,2.323,0.21,9.25,11.911833333333334,-22.346126400917854,True,2026-07-10,22.11646475770925,1.7929515418502202,26.73325499412456,51.16166505324298,True,2026-07-10,4873946193.337004,,,,正常,4873946193.337004,3.567567567567567,True,2025-12-26,,自然景区,,,,,,,,,,,
000897,津滨发展,1.69,1.69,1.7,1.63,1.63,1.72,1.61,49945321.0,83892769.0,3.681,0.06,1.69,2.0719166666666666,-18.43301291075091,True,2026-07-10,17.598768424881513,0.9100000000000001,67.73981603153744,0.48543689320388345,True,2026-07-10,2733190075.000001,,,,正常,2733190075.000001,5.621301775147929,True,2025-07-28,,房地产开发,,,,,,,,,,,
000899,赣能股份,9.64,9.63,9.64,9.54,9.58,9.79,9.44,11278759.0,109022389.0,1.048,0.1,9.64,11.932583333333332,-19.212799687131156,True,2026-07-10,9.26516450648056,1.5377866400797604,0.17462165308498254,67.76412776412776,True,2026-07-10,9405533606.592234,,,,正常,9405533606.592234,5.881742738589211,True,2026-06-15,,火电,,,,,,,,,,,
000910,大亚圣象,5.37,5.37,5.38,5.3,5.3,5.51,5.19,5216500.0,28154562.0,1.321,0.07,5.37,6.846333333333334,-21.563854131165105,True,2026-07-10,220.40310841662873,0.45438461538461516,97.28023312287519,0.3388189738625363,True,2026-07-10,2939524575.0,,,,正常,2939524575.0,3.5381750465549344,True,2026-05-15,,瓷砖地板,,,,,,,,,,,
000913,钱江摩托,10.35,10.34,10.35,10.24,10.14,10.44,10.02,4310098.0,44372218.0,1.074,0.11,10.35,13.800999999999998,-25.005434388812397,True,2026-07-10,6.4028818443804045,1.0837175792507205,0.1936108422071636,0.3872216844143272,True,2026-07-10,5448353849.999998,,,,正常,5448353849.999998,10.628019323671499,True,2026-05-27,,摩托车,,,,,,,,,,,
000915,华特达因,24.52,24.51,24.52,24.41,24.36,24.81,23.93,2250700.0,54917692.0,0.451,0.11,24.52,29.973916666666664,-18.195542235332386,True,2026-07-10,12.402668735453839,2.292211016291698,6.150121065375302,14.237288135593221,True,2026-07-10,5745808011.914664,,,,正常,5745808011.914664,10.195758564437195,True,2026-07-01,,化学制剂,,,,,,,,,,,
000923,河钢资源,13.15,13.15,13.16,12.23,12.35,13.45,12.24,28274124.0,371306495.0,7.522,0.92,13.15,18.685833333333335,-29.625830620345184,True,2026-07-10,18.49738924050633,0.8842958860759491,51.548886737657305,5.421103581800581,True,2026-07-10,8583385837.108381,,,,正常,8583385837.108381,4.56273764258555,True,2026-06-15,,铁矿石,,,,,,,,,,,
000928,中钢国际,4.89,4.89,4.9,4.8,4.8,4.96,4.76,16788703.0,81846331.0,1.875,0.09,4.89,6.416250000000001,-23.787258912916432,True,2026-07-10,16.007185628742516,0.8491616766467063,81.50851581508516,0.19464720194647203,True,2026-07-10,7015412196.485029,,,,正常,7015412196.485029,4.294478527607363,True,2026-06-05,,国际工程承包,,,,,,,,,,,
000932,华菱钢铁,3.5,3.49,3.5,3.4,3.38,3.52,3.32,133865894.0,460979325.0,2.941,0.1,3.5,4.967083333333334,-29.536112742219622,True,2026-07-10,10.67746478873239,0.4338028169014084,80.97773475314618,0.29041626331074544,True,2026-07-10,23984132060.0,,,,正常,23984132060.0,4.571428571428571,True,2026-06-26,,板材,,,,,,,,,,,
000933,神火股份,23.49,23.49,0.0,21.35,22.01,23.49,21.91,105820209.0,2426165549.0,10.023,2.14,23.49,29.7065,-20.926396579873096,True,2026-07-10,9.458313595452392,2.103083846518237,55.01101321585903,52.95554469956033,False,2026-07-10,52829113332.632416,,,,正常,52829113332.632416,3.405704555129843,True,2026-05-29,,铝,,,,,,,,,,,
000963,华东医药,29.38,29.38,29.39,28.81,28.52,29.75,28.04,26744101.0,777789096.0,1.978,0.57,29.38,33.31458333333333,-11.810393346257264,True,2026-07-10,14.71483936422049,2.086506594521475,7.212003872216845,1.7424975798644726,True,2026-07-10,51524788593.88231,,,,正常,51524788593.88231,3.165418652144316,True,2026-06-10,,化学制剂,,,,,,,,,,,
000983,山西焦煤,6.12,6.12,6.13,6.09,6.08,6.17,5.95,55471610.0,336930617.0,0.493,0.03,6.12,6.840083333333334,-10.52740585519183,True,2026-07-10,26.165809682804674,0.939966611018364,99.50835791543756,18.977384464110127,True,2026-07-10,34743858480.66111,,,,正常,34743858480.66111,4.183006535947712,True,2025-10-29,,焦煤,,,,,,,,,,,
000999,华润三九,23.76,23.75,23.76,23.66,23.5,24.04,23.21,11327589.0,268334174.0,0.423,0.1,23.76,26.754916666666663,-11.193892711308495,True,2026-07-10,12.253327593628924,1.7796986655187264,1.4527845036319613,8.28087167070218,True,2026-07-10,39541816305.73226,,,,正常,39541816305.73226,4.377104377104377,True,2026-05-29,,中药,,,,,,,,,,,
001207,联科科技,15.49,15.49,15.5,16.1,16.1,16.1,15.41,8578815.0,133811301.0,-3.789,-0.61,15.49,18.892666666666667,-18.010515543950035,True,2026-07-10,17.088902038132805,1.934976988823143,32.35294117647059,20.915032679738562,True,2026-07-10,4695603654.315581,,,,正常,4695603654.315581,5.1646223369916076,True,2026-04-08,,炭黑,,,,,,,,,,,
001323,慕思股份,16.24,16.24,16.28,15.98,16.0,16.44,15.7,1675040.0,27176917.0,1.627,0.26,16.24,23.40125,-30.601997756530107,True,2026-07-10,13.966797066014669,1.6974572127139365,6.5439672801636,1.2269938650306749,True,2026-07-10,7065711607.320292,,,,正常,7065711607.320292,8.928571428571429,True,2026-06-08,,成品家居,,,,,,,,,,,
001328,登康口腔,26.43,26.42,26.44,26.0,26.0,26.86,25.63,1142447.0,30163519.0,1.654,0.43,26.43,33.538833333333336,-21.19582772209331,True,2026-07-10,23.989702159344745,3.18813104988831,0.7614213197969544,22.081218274111674,True,2026-07-10,4550553534.0,,,,正常,4550553534.0,3.216042376087779,True,2026-06-05,,洗护用品,,,,,,,,,,,
001368,通达创智,21.12,21.08,21.12,20.7,20.71,21.36,20.38,1590300.0,33374625.0,2.029,0.42,21.12,26.112833333333334,-19.120228240265003,True,2026-07-10,23.49050798258345,1.7165747460087084,40.50632911392405,27.341772151898734,True,2026-07-10,2404236256.7895503,,,,正常,2404236256.7895503,3.5511363636363633,True,2026-05-13,,娱乐用品,,,,,,,,,,,
001386,马可波罗,14.33,14.33,14.34,13.94,13.87,14.56,13.74,4318494.0,61694174.0,2.798,0.39,14.33,19.78066666666667,-27.555525597384655,True,2026-07-10,14.607290946786458,1.4458742225293708,3.428571428571429,4.0,True,2026-07-10,17123203600.0,,,,正常,17123203600.0,4.18702023726448,True,2026-06-10,,瓷砖地板,,,,,,,,,,,
001391,国货航,4.15,4.15,4.16,4.11,4.1,4.19,4.06,26624730.0,110414968.0,0.973,0.04,4.15,5.311666666666667,-21.870097270160027,True,2026-07-10,20.44295942720764,1.9313842482100247,1.3774104683195594,2.203856749311295,True,2026-07-10,50666857083.997604,,,,正常,50666857083.997604,3.662650602409638,True,2026-07-02,,跨境物流,,,,,,,,,,,
001395,亚联机械,28.63,28.63,0.0,26.03,28.11,28.63,27.85,3796548.0,107968402.0,9.988,2.6,28.63,38.088499999999996,-24.832954828885356,True,2026-07-10,18.39717807054824,2.798512537186569,12.931034482758621,17.52873563218391,True,2026-07-10,3246985559.9999986,,,,正常,3246985559.9999986,3.4928396786587497,True,2026-06-16,,其他专用设备,,,,,,,,,,,
002003,伟星股份,8.41,8.41,8.42,8.55,8.52,8.55,8.32,13747093.0,115691881.0,-1.637,-0.14,8.41,9.431416666666667,-10.829938945192053,True,2026-07-10,15.686178194607269,2.3859554513481833,25.69208353569694,32.054395337542495,True,2026-07-10,9998561981.641268,,,,正常,9998561981.641268,5.945303210463734,True,2026-05-20,,辅料,,,,,,,,,,,
002004,华邦健康,4.13,4.13,4.14,4.08,4.07,4.18,4.03,19998185.0,82388854.0,1.225,0.05,4.13,4.990416666666666,-17.24137931034482,True,2026-07-10,11.95957816377171,0.8300992555831265,1.762114537444934,5.97667638483965,True,2026-07-10,8177066259.106697,,,,正常,8177066259.106697,10.895883777239709,True,2026-06-16,,化学制剂,,,,,,,,,,,
002007,华兰生物,12.8,12.79,12.8,12.63,12.63,12.96,12.42,12973152.0,165351713.0,1.346,0.17,12.8,14.447583333333334,-11.403868005606476,True,2026-07-10,27.245714285714293,2.1638095238095234,23.52941176470588,1.5070491006319884,True,2026-07-10,23368844621.20634,,,,正常,23368844621.20634,7.8125,True,2026-06-15,,疫苗,,,,,,,,,,,
002010,传化智联,4.59,4.58,4.59,4.53,4.5,4.63,4.45,22950909.0,104555342.0,1.325,0.06,4.59,5.776333333333333,-20.537826764383393,True,2026-07-10,19.25194323144105,0.7115502183406112,44.33139534883721,8.187984496124031,True,2026-07-10,12686901868.080788,,,,正常,12686901868.080788,3.2679738562091507,True,2026-06-30,,公路货运,,,,,,,,,,,
002027,分众传媒,4.81,4.81,4.82,4.74,4.73,4.87,4.63,202057620.0,963683564.0,1.477,0.07,4.81,6.262666666666666,-23.19565680221418,True,2026-07-10,19.289587628865984,5.464556701030927,35.33397870280736,25.701839303000966,True,2026-07-10,69466980681.96082,,,,正常,69466980681.96082,11.850311850311849,True,2026-07-09,,广告媒体,,,,,,,,,,,
002034,旺能环境,14.15,14.14,14.15,14.2,14.22,14.41,14.02,8637291.0,122737588.0,-0.352,-0.05,14.15,17.84475,-20.70496924865858,True,2026-07-10,10.13232786885246,0.8629180327868856,15.297589768814559,1.0821446138711266,True,2026-07-10,7311322022.681968,,,,正常,7311322022.681968,3.5395342756183736,True,2025-10-21,,固废治理,,,,,,,,,,,
002035,华帝股份,4.61,4.61,4.62,4.52,4.52,4.67,4.47,10226758.0,47044536.0,1.991,0.09,4.61,5.7755833333333335,-20.181222675920175,True,2026-07-10,13.207298474945535,1.0344880174291944,35.14299563742123,0.4847309743092583,True,2026-07-10,3907683179.361656,,,,正常,3907683179.361656,4.3383947939262475,True,2026-06-18,,厨房电器,,,,,,,,,,,
002043,兔 宝 宝,11.01,11.0,11.01,10.81,10.77,11.09,10.6,8288769.0,90644104.0,1.85,0.2,11.01,14.245083333333332,-22.710174855651942,True,2026-07-10,12.197352941176474,2.865347593582888,18.79553181155901,25.9834871296746,True,2026-07-10,9135596825.192514,,,,正常,9135596825.192514,5.376930063578564,True,2026-06-01,,其他建材,,,,,,,,,,,
002048,宁波华翔,23.04,23.03,23.04,22.6,22.65,23.83,22.61,24498337.0,567125182.0,1.947,0.44,23.04,28.091666666666665,-17.982794423019875,True,2026-07-10,43.089415692821376,1.5866444073455754,90.7452508524111,86.89722357525572,False,2026-07-10,18750715130.764606,,,,正常,18750715130.764606,3.1640625000000004,True,2026-05-29,,车身附件及饰件,,,,,,,,,,,
002060,广东建工,3.14,3.14,3.15,3.1,3.09,3.17,3.06,17338640.0,54149094.0,1.29,0.04,3.14,3.575583333333334,-12.182161418882709,True,2026-07-10,10.943973941368077,0.8489250814332248,18.248175182481752,1.654501216545012,True,2026-07-10,11788794779.941368,,,,正常,11788794779.941368,4.45859872611465,True,2026-05-22,,基建市政工程,,,,,,,,,,,
002078,太阳纸业,13.1,13.1,13.11,12.89,12.91,13.19,12.76,22133719.0,287821193.0,1.629,0.21,13.1,14.742666666666667,-11.14226281993308,True,2026-07-10,11.187822580645156,1.1937903225806452,31.943771206980127,1.8904507998061075,True,2026-07-10,36608410059.322586,,,,正常,36608410059.322586,4.580152671755725,True,2026-07-06,,大宗用纸,,,,,,,,,,,
002083,孚日股份,9.3,9.3,9.31,9.45,9.44,9.46,9.28,25639099.0,239984819.0,-1.587,-0.15,9.3,11.198500000000001,-16.953163370094217,True,2026-07-10,18.292767857142877,1.9098214285714294,78.2904322486644,92.81204468188442,False,2026-07-10,8803742811.267857,,,,正常,8803742811.267857,3.225806451612903,True,2026-06-18,,棉纺,,,,,,,,,,,
002088,鲁阳节能,7.66,7.65,7.66,7.52,7.47,7.79,7.36,3368149.0,25735590.0,1.862,0.14,7.66,10.206333333333333,-24.948561350795252,True,2026-07-10,16.25369229321805,1.6442416452442157,54.34677027683341,7.405614714424008,True,2026-07-10,3903774884.681234,,,,正常,3903774884.681234,3.9164490861618795,True,2026-07-01,,耐火材料,,,,,,,,,,,
002091,江苏国泰,7.3,7.3,7.31,7.35,7.35,7.36,7.21,9857700.0,71835575.0,-0.68,-0.05,7.3,8.516250000000001,-14.281520622339661,True,2026-07-10,9.407320441988947,0.7662983425414366,36.1504640937958,6.985832926233512,True,2026-07-10,11882412458.038675,,,,正常,11882412458.038675,6.4383260273972605,True,2026-06-08,,贸易,,,,,,,,,,,
002116,中国海诚,6.78,6.78,6.8,6.63,6.66,6.88,6.54,2910660.0,19654699.0,2.262,0.15,6.78,9.778500000000001,-30.664212302500392,True,2026-07-10,11.276938775510205,1.3935568513119527,0.4071246819338422,0.3877847794474067,True,2026-07-10,3789700377.358601,,,,正常,3789700377.358601,3.234646017699115,True,2026-06-22,,其他专业工程,,,,,,,,,,,
002117,东港股份,7.99,7.99,8.0,7.88,7.9,8.1,7.73,6572327.0,52454633.0,1.396,0.11,7.99,10.251916666666666,-22.0633540069743,True,2026-07-10,27.738867924528297,3.1557987421383653,57.69603097773476,38.52855759922556,False,2026-07-10,4184530430.1987414,,,,正常,4184530430.1987414,3.754693366708385,True,2026-05-15,,印刷,,,,,,,,,,,
002128,电投能源,24.0,24.0,24.01,23.09,23.13,24.28,22.58,17755065.0,420894283.0,3.941,0.91,24.0,28.825333333333333,-16.739904713446506,True,2026-07-10,12.09383145091225,1.5013032145960035,93.72856442920137,86.62420382165605,False,2026-07-10,70881603528.06258,,,,正常,70881603528.06258,8.75,True,2026-05-20,,动力煤,,,,,,,,,,,
002152,广电运通,10.27,10.27,10.28,10.6,10.47,10.69,10.27,73541482.0,772651794.0,-3.113,-0.33,10.27,11.796416666666667,-12.939663880980811,True,2026-07-10,30.12749999999999,2.0908333333333324,43.273433705682365,31.568722680913062,False,2026-07-10,25504342362.41668,,,,正常,25504342362.41668,3.6027263875365145,True,2026-05-28,,其他计算机设备,,,,,,,,,,,
002170,芭田股份,10.71,10.71,10.72,10.85,10.81,10.95,10.61,20066260.0,215904224.0,-1.29,-0.14,10.71,12.375750000000002,-13.459790315738452,True,2026-07-10,10.245609756097565,2.9701626016260163,0.05624296962879641,88.28390860476422,True,2026-07-10,10392466781.495937,,,,正常,10392466781.495937,6.8160597572362285,True,2026-05-15,,复合肥,,,,,,,,,,,
002206,海 利 得,5.24,5.24,5.25,5.22,5.23,5.31,5.17,7629400.0,39991362.0,0.383,0.02,5.24,6.04775,-13.356206853788589,True,2026-07-10,12.236424581005586,1.5612662942271882,5.099562894609033,22.632345798931517,True,2026-07-10,6089965832.409685,,,,正常,6089965832.409685,3.816793893129771,True,2026-05-21,,涤纶,,,,,,,,,,,
002215,诺 普 信,8.82,8.82,8.83,9.35,9.22,9.24,8.81,24885460.0,222312826.0,-5.668,-0.53,8.82,10.284166666666666,-14.237095859330672,True,2026-07-10,11.416542056074762,1.9371028037383182,0.5337214944201845,22.464822901504125,True,2026-07-10,8860870204.612146,,,,正常,8860870204.612146,3.401360544217687,True,2026-06-01,,其他种植业,,,,,,,,,,,
002223,鱼跃医疗,26.02,26.02,26.03,25.55,25.42,26.16,25.08,12991429.0,335294511.0,1.84,0.47,26.02,32.584916666666665,-20.147102826205376,True,2026-07-10,20.293205521472387,1.9953987730061349,42.400774443368825,1.3552758954501452,True,2026-07-10,26084449692.260723,,,,正常,26084449692.260723,3.843197540353574,True,2026-05-26,,医疗设备,,,,,,,,,,,
002228,合兴包装,3.06,3.05,3.06,2.99,2.97,3.1,2.94,26476346.0,80816463.0,2.341,0.07,3.06,3.862416666666667,-20.774989751666705,True,2026-07-10,39.32852459016395,1.264131147540984,87.65730880929333,33.68828654404646,False,2026-07-10,3712960024.2885256,,,,正常,3712960024.2885256,11.11111111111111,True,2026-06-26,,纸包装,,,,,,,,,,,
002233,塔牌集团,7.47,7.47,7.49,7.54,7.51,7.57,7.44,7360320.0,55158958.0,-0.928,-0.07,7.47,8.56875,-12.822757111597372,True,2026-07-10,14.236454293628805,0.7552770083102492,65.56580864497329,14.958717824186499,True,2026-07-10,8770904295.00831,,,,正常,8770904295.00831,6.425702811244979,True,2026-04-30,,水泥制造,,,,,,,,,,,
