代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000028,国药一致,19.72,19.72,19.74,19.9,19.9,19.95,19.71,1930585.0,38220499.0,-0.905,-0.18,19.72,22.052833333333332,-10.578383729981788,True,2026-09-23,11.023421828908553,0.6495771878072762,29.985721085197525,0.42836744407425037,True,2026-09-23,12073009636.90659,,,,正常,12073009636.90659,3.1237322515212984,True,2026-06-24,,医药流通,
000030,富奥股份,3.93,3.93,3.94,3.95,3.95,3.97,3.92,7229245.0,28513359.0,-0.506,-0.02,3.93,4.449416666666667,-11.673814919558744,True,2026-09-23,10.17454326923076,0.8124519230769233,12.476370510396976,0.14177693761814747,True,2026-09-23,6758856620.661058,,,,正常,6758856620.661058,3.8167938931297702,True,2026-06-26,,底盘与发动机系统,
000155,川能动力,11.26,11.25,11.26,11.58,11.59,11.61,11.25,15411500.0,175406695.0,-2.763,-0.32,11.26,13.548499999999999,-16.891168764069818,True,2026-09-23,39.04533965244869,1.9389257503949429,60.959232613908874,34.96402877697842,False,2026-09-23,20787855531.169044,,,,正常,20787855531.169044,3.818827708703375,True,2026-09-22,,风力发电,
000157,中联重科,6.1,6.1,6.11,6.17,6.16,6.17,6.1,43304785.0,265499243.0,-1.135,-0.07,6.1,7.370833333333334,-17.24137931034484,True,2026-09-23,12.175729442970818,0.9303713527851459,25.708884688090738,19.754253308128543,True,2026-09-23,52756064939.24408,,,,正常,52756064939.24408,6.557377049180328,True,2026-07-22,,工程机械整机,
000521,长虹美菱,4.4,4.4,4.41,4.42,4.43,4.43,4.4,4012812.0,17702079.0,-0.452,-0.02,4.4,5.291166666666667,-16.842536302642774,True,2026-09-23,15.15454545454546,0.7727272727272724,36.03707995365006,35.17469310670444,False,2026-09-23,4531664346.36364,,,,正常,4531664346.36364,4.772727272727273,True,2026-06-23,,冰洗,
000528,柳 工,7.61,7.61,7.62,7.66,7.66,7.7,7.61,17753913.0,135626601.0,-0.653,-0.05,7.61,8.602749999999999,-11.539914562203924,True,2026-09-23,9.950853801169592,0.8455555555555556,14.353163361661943,17.94145420207743,True,2026-09-23,15507911687.138008,,,,正常,15507911687.138008,4.270444152431011,True,2026-06-04,,工程机械整机,
000568,泸州老窖,72.11,72.11,72.12,71.48,71.61,73.18,71.55,10485981.0,757852789.0,0.881,0.63,72.11,86.91033333333334,-17.029428798263357,True,2026-09-23,10.667306896551729,2.0555494252873565,0.5193578847969783,0.2360717658168083,True,2026-09-23,106138814496.92996,,,,正常,106138814496.92996,8.008766467896269,True,2026-08-28,,白酒Ⅲ,
000600,建投能源,7.21,7.21,7.22,7.32,7.3,7.32,7.21,9690300.0,70165591.0,-1.503,-0.11,7.21,8.988166666666666,-19.783418939717034,True,2026-09-23,6.391065573770498,1.0722131147540992,0.12217470983506415,69.02697495183044,True,2026-09-23,13001319850.926228,,,,正常,13001319850.926228,4.438280166435506,True,2026-06-03,,火电,
000683,博源化工,5.62,5.62,5.63,5.71,5.69,5.72,5.61,36569606.0,206478552.0,-1.576,-0.09,5.62,6.844916666666666,-17.895275082482133,True,2026-09-23,20.418437001594906,1.7568102073365268,78.60061287027578,61.63342830009497,False,2026-09-23,20888593367.02071,,,,正常,20888593367.02071,5.338078291814946,True,2026-07-07,,纯碱,
000786,北新建材,16.05,16.05,16.06,16.05,16.01,16.47,15.98,17774882.0,288415610.0,0.0,0.0,16.05,20.606666666666666,-22.112584923972822,True,2026-09-23,9.528923311325544,1.0189182326053845,4.601518026565465,0.3795066413662239,True,2026-09-23,27320888474.11631,,,,正常,27320888474.11631,4.267912772585669,True,2026-06-12,,其他建材,
