代码,名称,最新价,买入,卖出,昨收,今开,最高,最低,成交量,成交额,涨跌幅,涨跌额,现价,半年线,半年线乖离率,价格达标,价格数据日期,市盈率,市净率,市盈率10年分位,市净率10年分位,估值分位达标,估值数据日期,总市值_估值源,价格错误,估值错误,价格估值错误,数据状态,总市值,股息率,股息率达标,股息数据日期,股息错误,所属行业,行业错误
000030,富奥股份,4.76,4.75,4.76,4.71,4.71,4.78,4.7,10054030.0,47666962.0,1.062,0.05,4.76,5.352083333333334,-11.062670299727529,True,2026-05-25,12.323835616438355,0.9594520547945201,36.847290640394085,0.3940886699507389,True,2026-05-25,8186299622.24657,,,,正常,8186299622.24657,3.1512605042016806,True,2025-06-30,,汽车零部件,
000090,天健集团,3.33,3.33,3.34,3.31,3.32,3.34,3.29,11509595.0,38163548.0,0.604,0.02,3.33,3.7602499999999996,-11.44205837377833,True,2026-05-25,38.94406779661017,0.5549999999999998,99.01429275505174,0.39428289797930016,True,2026-05-25,6222256294.881356,,,,正常,6222256294.881356,3.003003003003003,True,2025-07-11,,房地产开发,
000157,中联重科,7.48,7.47,7.48,7.3,7.35,7.5,7.3,75023045.0,557259397.0,2.466,0.18,7.48,8.556833333333334,-12.584484135486251,True,2026-05-25,14.93115681233933,1.1056555269922883,34.72906403940887,49.35960591133005,False,2026-05-25,64691043565.20308,,,,正常,64691043565.20308,6.684491978609625,True,2026-01-09,,工程机械,
000498,山东路桥,5.24,5.24,5.25,5.27,5.28,5.29,5.23,6414228.0,33679123.0,-0.569,-0.03,5.24,5.947,-11.888347065747428,True,2026-05-25,3.7912387791741473,0.48919210053859924,12.666338097585017,0.04928536224741252,True,2026-05-25,8134793255.856373,,,,正常,8134793255.856373,3.912213740458015,True,2025-12-24,,基础建设,
000501,武商集团,7.63,7.63,7.64,7.52,7.52,7.69,7.51,5232312.0,39831659.0,1.463,0.11,7.63,9.3415,-18.321468714874488,True,2026-05-25,36.38852870813398,0.529354066985646,89.46850393700787,6.791338582677166,True,2026-05-25,5867414537.383971,,,,正常,5867414537.383971,5.242463958060289,True,2026-05-22,,一般零售,
000513,丽珠集团,30.69,30.69,30.7,30.8,30.75,30.87,30.54,3194593.0,97882059.0,-0.357,-0.11,30.69,34.50925,-11.06732252946674,True,2026-05-25,13.874217920699346,1.8780018732438335,9.852216748768473,1.9704433497536946,True,2026-05-25,27249871077.86544,,,,正常,27249871077.86544,3.584229390681003,True,2025-06-13,,化学制药,
000521,长虹美菱,5.45,5.45,5.46,5.47,5.5,5.5,5.42,4621377.0,25195704.0,-0.366,-0.02,5.45,6.285916666666666,-13.298246079198195,True,2026-05-25,18.77534364261169,0.917697594501718,42.19512195121951,54.625984251968504,False,2026-05-25,5613084246.469073,,,,正常,5613084246.469073,6.055045871559632,True,2025-06-11,,冰洗,
000563,陕国投Ａ,3.03,3.02,3.03,3.03,3.03,3.05,3.01,28782102.0,87015925.0,0.0,0.0,3.03,3.387166666666667,-10.544703045810177,True,2026-05-25,11.597907692307686,0.8297538461538463,0.1477832512315271,2.5123152709359604,True,2026-05-25,15495330185.20615,,,,正常,15495330185.20615,4.62046204620462,True,2026-04-28,,多元金融,
000568,泸州老窖,91.85,91.84,91.85,90.02,89.41,93.5,88.88,13688897.0,1258517274.0,2.033,1.83,91.85,111.12833333333332,-17.34781108928115,True,2026-05-25,13.589618578898804,2.618096995796165,11.171259842519685,0.2952755905511811,True,2026-05-25,135197869301.18266,,,,正常,135197869301.18266,6.477953184540011,True,2026-01-30,,白酒Ⅱ,
000596,古井贡酒,93.55,93.55,93.56,92.25,92.0,94.89,91.09,3707321.0,347204373.0,1.409,1.3,93.55,123.79116666666665,-24.429179788003175,True,2026-05-25,17.494448100789768,1.8910539676570144,16.978346456692915,0.09842519685039369,True,2026-05-25,49450530000.0,,,,正常,49450530000.0,6.413682522715127,True,2026-02-10,,白酒Ⅲ,
