日期,阶段,代码,名称,错误,建议重试
2026-05-12,价格/历史,000858,五 粮 液,"000858 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000860,顺鑫农业,"000860 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000868,安凯客车,"000868 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000877,天山股份,"000877 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000886,海南高速,"000886 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000887,中鼎股份,"000887 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000892,欢瑞世纪,"000892 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000913,钱江摩托,"000913 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000917,电广传媒,"000917 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000923,河钢资源,"000923 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000932,华菱钢铁,"000932 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000955,欣龙控股,"000955 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000959,首钢股份,"000959 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000963,华东医药,"000963 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,000980,众泰汽车,"000980 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001201,东瑞股份,"001201 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001206,依依股份,"001206 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001207,联科科技,"001207 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001217,华尔泰,"001217 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001222,源飞宠物,"001222 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001225,和泰机电,"001225 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001288,运机集团,"001288 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001298,好上好,"001298 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001299,美能能源,"001299 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001318,阳光乳业,"001318 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001322,箭牌家居,"001322 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001328,登康口腔,"001328 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001380,华纬科技,"001380 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001386,马可波罗,"001386 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001390,古麒绒材,"001390 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,001696,宗申动力,"001696 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002006,精工科技,"002006 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002016,世荣兆业,"002016 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002019,亿帆医药,"002019 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002020,京新药业,"002020 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002027,分众传媒,"002027 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002036,联创电子,"002036 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002045,国光电器,"002045 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002059,云南旅游,"002059 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002073,软控股份,"002073 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002075,沙钢股份,"002075 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002088,鲁阳节能,"002088 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002093,国脉科技,"002093 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002095,生 意 宝,"002095 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002096,易普力,"002096 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002097,山河智能,"002097 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002098,浔兴股份,"002098 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002101,广东鸿图,"002101 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002103,广博股份,"002103 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002104,恒宝股份,"002104 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002110,三钢闽光,"002110 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002117,东港股份,"002117 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002121,科陆电子,"002121 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002123,梦网科技,"002123 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002139,拓邦股份,"002139 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002146,荣盛发展,"002146 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002160,常铝股份,"002160 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002162,悦心健康,"002162 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002163,海南发展,"002163 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002165,红 宝 丽,"002165 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002178,延华智能,"002178 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002187,广百股份,"002187 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002197,证通电子,"002197 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002209,达 意 隆,"002209 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002212,天融信,"002212 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002223,鱼跃医疗,"002223 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002225,濮耐股份,"002225 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002228,合兴包装,"002228 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002238,天威视讯,"002238 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002243,力合科创,"002243 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002251,步步高,"002251 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002258,利尔化学,"002258 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002268,电科网安,"002268 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002269,美邦服饰,"002269 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002276,万马股份,"002276 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002294,信立泰,"002294 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002304,洋河股份,"002304 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002307,北新路桥,"002307 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002311,海大集团,"002311 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002314,南山控股,"002314 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002315,焦点科技,"002315 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002320,海峡股份,"002320 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002321,华英农业,"002321 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002343,慈文传媒,"002343 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002345,潮宏基,"002345 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002356,赫美集团,"002356 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002362,汉王科技,"002362 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002367,康力电梯,"002367 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002368,太极股份,"002368 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002369,卓翼科技,"002369 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002373,千方科技,"002373 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002379,宏桥控股,"002379 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002383,合众思壮,"002383 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002393,力生制药,"002393 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002394,联发股份,"002394 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002398,垒知集团,"002398 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002402,和而泰,"002402 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002410,广联达,"002410 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002420,毅昌科技,"002420 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002427,尤夫股份,"002427 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002434,万里扬,"002434 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002456,欧菲光,"002456 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002462,嘉事堂,"002462 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002469,三维化学,"002469 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002474,榕基软件,"002474 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002483,润邦股份,"002483 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002523,天桥起重,"002523 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002527,新时达,"002527 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002537,海联金汇,"002537 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002540,亚太科技,"002540 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002543,万和电气,"002543 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002548,金新农,"002548 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002550,千红制药,"002550 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002553,南方精工,"002553 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002558,巨人网络,"002558 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002562,兄弟科技,"002562 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002564,天沃科技,"002564 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002568,百润股份,"002568 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002570,贝因美,"002570 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002572,索菲亚,"002572 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002595,豪迈科技,"002595 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002596,海南瑞泽,"002596 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002599,盛通股份,"002599 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002602,世纪华通,"002602 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002605,姚记科技,"002605 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002612,朗姿股份,"002612 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002614,奥佳华,"002614 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002626,金达威,"002626 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002627,三峡旅游,"002627 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002649,博彦科技,"002649 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002739,儒意电影,"002739 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002758,浙农股份,"002758 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002765,蓝黛科技,"002765 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002766,索菱股份,"002766 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002769,普路通,"002769 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002773,康弘药业,"002773 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002777,久远银海,"002777 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002779,中坚科技,"002779 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002790,瑞尔特,"002790 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002791,坚朗五金,"002791 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
2026-05-12,价格/历史,002809,红墙股份,"002809 前复权价格历史失败，已尝试 5 次：('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))",是
