日期,阶段,代码,名称,错误,建议重试
2026-05-11,价格/历史,920121,江天科技,历史交易日不足 120：86,否
2026-05-11,价格/历史,920124,南特科技,历史交易日不足 120：106,否
2026-05-11,价格/历史,920125,鸿仕达,历史交易日不足 120：9,否
2026-05-11,价格/历史,920156,海昌智能,历史交易日不足 120：8,否
2026-05-11,价格/历史,920159,农大科技,历史交易日不足 120：64,否
2026-05-11,价格/历史,920160,北矿检测,历史交易日不足 120：113,否
2026-05-11,价格/历史,920166,海圣医疗,历史交易日不足 120：53,否
2026-05-11,价格/历史,920168,通宝光电,历史交易日不足 120：49,否
2026-05-11,价格/历史,920177,恒道科技,历史交易日不足 120：15,否
2026-05-11,价格/历史,920180,爱得科技,历史交易日不足 120：55,否
2026-05-11,价格/历史,920181,赛英电子,历史交易日不足 120：19,否
2026-05-11,价格/历史,920183,海菲曼,历史交易日不足 120：45,否
2026-05-11,价格/历史,920186,中科仪,历史交易日不足 120：6,否
2026-05-11,价格/历史,920187,通领科技,历史交易日不足 120：44,否
2026-05-11,价格/历史,920188,悦龙科技,历史交易日不足 120：27,否
2026-05-11,价格/历史,920191,瑞尔竞达,历史交易日不足 120：13,否
2026-05-11,价格/历史,920200,振宏股份,历史交易日不足 120：3,否
2026-05-11,估值字段,688031,星环科技,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688062,迈威生物,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688165,埃夫特,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688176,亚虹医药,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688180,君实生物,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688192,迪哲医药,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688197,首药控股,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688220,翱捷科技,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688302,海创药业,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688316,青云科技,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688327,云从科技,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688343,云天励飞,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688373,盟科药业,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688382,益方生物,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688387,信科移动,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688443,智翔金泰,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688469,芯联集成,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688512,慧智微,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688538,和辉光电,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688759,必贝特,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688765,禾元生物,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,688783,西安奕材,估值字段仍缺失：PE分位,否
2026-05-11,估值字段,920047,诺思兰德,估值字段仍缺失：PE分位,否
2026-05-11,股息,688177,百奥泰,"688177 股息历史失败，已尝试 2 次：('Connection aborted.', ConnectionResetError(10054, '远程主机强迫关闭了一个现有的连接。', None, 10054, None))",是
2026-05-11,行业,000999,华润三九,000999 个股信息失败，已尝试 2 次：Expecting value: line 1 column 1 (char 0),是
