代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
688119,中钢洛耐,4.61,-4.16,-0.2,210715.0,98915032.0,4.99,1.87,455.02,0.6,4.84,4.6,4.84,4.81,5186250000.0,5186250000.0,1.84,-9.61,-17.53,-31.16
688118,普元信息,19.78,-3.98,-0.82,21402.0,42837992.0,4.37,2.29,-16.16,0.77,20.6,19.7,20.58,20.6,1845804583.0,1845804583.0,2.26,-25.89,-21.57,302.97
688117,圣诺生物,23.59,-5.18,-1.29,46317.0,111358476.0,6.79,2.1,19.58,0.89,25.1,23.41,24.6,24.88,5197829305.0,5197829305.0,4.84,-1.3,-11.85,29.34
688116,天奈科技,37.35,-6.86,-2.75,144476.0,550740733.0,8.4,3.94,60.69,1.26,40.5,37.13,40.42,40.1,13689972105.0,13689972105.0,3.66,-9.23,-20.78,60.56
688115,思林杰,70.31,5.95,3.95,52949.0,370708874.0,13.26,7.94,222.37,2.2,72.36,63.56,66.31,66.36,4687567700.0,4687567700.0,3.68,73.95,7.21,600.36
688114,华大智造,48.27,-4.36,-2.2,50705.0,249056599.0,5.65,1.22,-47.78,1.05,50.86,48.01,50.5,50.47,20105234802.0,20062828110.0,2.84,-3.61,-20.56,-127.24
688113,联测科技,35.1,-2.39,-0.86,9273.0,32827937.0,3.06,1.44,19.89,0.77,36.12,35.02,36.12,35.96,2260354321.0,2260354321.0,2.26,-7.12,-10.8,23.29
688112,鼎阳科技,69.9,-5.43,-4.01,43554.0,311323309.0,8.63,2.73,72.74,0.71,74.88,68.5,73.98,73.91,11155822122.0,11155822122.0,7.26,84.14,90.0,79.55
688111,金山办公,200.03,-6.13,-13.07,99364.0,2025537309.0,5.65,2.14,10.57,1.22,212.03,200.0,212.0,213.1,92816607403.0,92816607403.0,6.34,-16.9,-34.86,25.58
688110,东芯股份,190.53,6.17,11.08,389779.0,7152012494.0,15.5,8.81,152.38,1.28,200.2,172.39,178.88,179.45,84286164307.0,84286164307.0,23.45,64.49,45.06,30843.54
688109,品茗科技,73.25,-5.81,-4.52,16276.0,120553311.0,6.85,2.06,-104.42,1.05,78.2,72.87,77.77,77.77,5775198475.0,5775198475.0,7.46,-42.51,-42.25,181.58
688108,赛诺医疗,18.16,-6.05,-1.17,138949.0,255839671.0,6.21,3.32,77.57,0.78,19.3,18.1,19.28,19.33,7590008320.0,7590008320.0,7.65,-10.54,-5.61,110.35
688107,安路科技,42.96,-2.96,-1.31,103359.0,447931678.0,6.1,2.58,-105.49,0.89,44.58,41.88,43.8,44.27,17220488806.0,17220488806.0,19.08,40.48,58.06,-68.1
688106,金宏气体,34.5,-1.03,-0.36,508743.0,1804326190.0,6.86,9.5,948.37,0.95,36.66,34.27,34.51,34.86,18470778636.0,18470778636.0,4.76,15.93,78.39,199.06
688105,诺唯赞,15.4,-3.14,-0.5,92751.0,143964635.0,6.98,1.79,475.98,0.73,16.06,14.95,15.89,15.9,7961569986.0,7961569986.0,2.21,5.84,2.53,-555.14
688103,国力电子,59.66,2.07,1.21,40547.0,241838369.0,7.01,4.25,211.41,1.51,61.61,57.51,59.6,58.45,5686526668.0,5686526668.0,5.15,11.18,-1.53,86.99
688102,斯瑞新材,44.04,9.23,3.72,528346.0,2290193269.0,15.97,6.76,199.64,1.47,45.44,39.0,39.89,40.32,34398543308.0,34398543308.0,17.31,25.54,13.8,217.24
688101,三达膜,16.03,-2.61,-0.43,37564.0,60161852.0,3.89,1.13,13.51,0.89,16.45,15.81,16.4,16.46,5322153418.0,5322153418.0,1.18,1.26,-1.23,13.29
688100,威胜信息,30.03,-0.6,-0.18,46359.0,138888537.0,4.44,0.95,24.89,1.27,30.65,29.31,30.3,30.21,14765305805.0,14638236143.0,4.17,-18.4,-23.0,21.87
688099,晶晨股份,97.11,-3.65,-3.68,162511.0,1586721693.0,5.81,3.84,59.33,0.87,100.5,94.64,99.01,100.79,41108604714.0,41108604714.0,5.45,18.43,11.58,47.91
688098,申联生物,8.62,-4.43,-0.4,38768.0,33869772.0,5.54,0.94,-511.24,0.69,9.01,8.51,8.96,9.02,3539751280.0,3539751280.0,2.55,0.23,-2.93,-184.3
688097,博众精工,59.05,-7.02,-4.46,111434.0,667168546.0,7.23,2.5,231.53,0.88,62.58,57.99,62.0,63.51,26374550523.0,26277767573.0,5.49,6.4,56.42,40.41
688096,京源环保,13.75,-3.17,-0.45,90275.0,124180662.0,6.34,3.82,-174.34,0.64,14.28,13.38,13.92,14.2,3245614529.0,3245614529.0,3.93,47.85,74.05,-43.02
688095,福昕软件,55.8,-5.98,-3.55,23705.0,134543717.0,5.98,2.59,113.12,0.95,59.13,55.58,59.07,59.35,5097861439.0,5097861439.0,1.96,-22.45,-37.28,107.7
688093,世华科技,36.32,4.61,1.6,167075.0,603966513.0,9.74,5.96,29.82,2.87,37.39,34.01,34.61,34.72,10183502969.0,10183502969.0,3.65,19.24,-0.63,25.64
688092,爱科科技,21.2,-2.44,-0.53,8985.0,19087674.0,3.22,1.09,74.28,0.7,21.73,21.03,21.73,21.73,1752471288.0,1752471288.0,2.69,-25.04,-15.1,37.86
688091,上海谊众,38.87,-4.78,-1.95,38887.0,152900040.0,5.9,1.88,110.56,0.9,40.91,38.5,40.74,40.82,8034570487.0,8034570487.0,5.55,-32.31,-17.3,117.23
688090,瑞松科技,108.6,1.17,1.26,103953.0,1144469272.0,8.39,6.54,209.73,1.13,113.95,104.94,105.0,107.34,17267218095.0,17267218095.0,18.91,186.24,217.92,575.06
688089,嘉必优,10.87,-1.63,-0.18,24097.0,26309837.0,4.16,1.43,-10.5,0.79,11.19,10.73,11.18,11.05,1829520134.0,1829520134.0,1.15,-40.41,-53.31,33.17
688088,XD虹软科,33.38,-4.41,-1.54,69605.0,235484143.0,3.92,1.74,61.9,1.03,34.7,33.33,34.57,34.92,13391067952.0,13391067952.0,4.9,-14.76,-32.43,50.95
688087,XD英科再,31.99,-2.5,-0.82,46356.0,147665502.0,5.79,2.49,30.4,1.43,32.9,31.0,32.61,32.81,6207812252.0,5957993225.0,2.17,-19.52,4.2,23.47
688086,退市紫晶,0.64,,,,,,0.0,,,,,,0.64,,,,0.0,0.0,
688085,三友医疗,11.41,-4.84,-0.58,36848.0,42768661.0,6.17,1.05,148.29,0.7,12.15,11.41,11.94,11.99,4185287815.0,4000523688.0,1.98,-32.41,-30.26,73.0
688084,晶品特装,45.82,-3.33,-1.58,14239.0,65704215.0,3.52,1.88,-412.8,1.38,46.98,45.31,46.06,47.4,3466698404.0,3466698404.0,2.26,-33.59,-44.66,-226.56
688083,中望软件,57.79,-0.94,-0.55,40958.0,236909569.0,4.35,2.41,-63.99,0.6,59.03,56.49,57.01,58.34,9803856556.0,9803856556.0,3.8,16.56,-14.71,322.38
688082,盛美上海,414.0,0.25,1.03,88395.0,3608035125.0,8.7,1.85,478.95,0.99,427.99,392.05,404.71,412.97,199795029246.0,197648996904.0,14.52,189.53,135.16,159.34
688081,兴图新科,42.09,-3.82,-1.67,28936.0,122490250.0,7.95,2.81,-358.06,1.44,44.78,41.3,44.78,43.76,4336953600.0,4336953600.0,11.0,11.56,16.66,-85.68
688080,映翰通,37.98,-3.58,-1.41,13515.0,51770456.0,3.55,1.83,75.26,0.97,39.29,37.89,39.0,39.39,2797459893.0,2797459893.0,2.4,-26.52,-24.63,20.56
688079,美迪凯,30.22,5.55,1.59,521261.0,1575999597.0,14.43,12.89,-74.94,1.25,31.79,27.66,27.91,28.63,12436568903.0,12220014801.0,9.95,132.82,166.96,-68.32
688078,龙软科技,20.46,-0.1,-0.02,10648.0,21739482.0,3.86,1.46,-47.0,1.29,20.8,20.01,20.41,20.48,1491390780.0,1491390780.0,2.23,-15.28,-25.6,-21.17
688077,大地熊,26.22,-9.37,-2.71,44777.0,120941503.0,8.47,3.91,64.46,1.1,28.65,26.2,28.6,28.93,3001626375.0,3001626375.0,2.76,-8.48,-13.58,48.22
688076,ST诺泰,26.25,-1.72,-0.46,19466.0,51568629.0,4.87,0.62,16.02,0.6,27.49,26.19,26.7,26.71,8296362296.0,8296362296.0,2.76,-8.95,-29.72,26.83
688075,安旭生物,30.45,0.53,0.16,9477.0,28738350.0,3.93,0.75,-93.38,1.24,30.74,29.55,29.99,30.29,3869671412.0,3869671412.0,0.75,-17.79,-21.26,154.59
688073,毕得医药,49.7,1.64,0.8,31306.0,156867550.0,6.89,3.44,24.11,1.44,51.85,48.48,48.49,48.9,4516882516.0,4516882516.0,2.26,-8.01,-17.1,26.91
688072,拓荆科技,832.0,1.09,9.0,80245.0,6691102132.0,9.11,2.84,103.05,0.93,865.0,790.0,806.66,823.0,235200585984.0,235200585984.0,32.77,120.88,152.37,143.04
688071,华依科技,32.21,-5.74,-1.96,31053.0,102186597.0,7.96,3.66,505.43,0.8,34.5,31.78,33.78,34.17,2731077010.0,2731077010.0,2.7,4.17,-2.89,-43.17
688070,纵横股份,36.99,-2.81,-1.07,13274.0,49095610.0,4.2,1.5,-44.53,0.7,37.99,36.39,37.86,38.06,3270674295.0,3270674295.0,5.48,-22.79,-33.23,161.52
688069,德林海,36.75,-3.44,-1.31,38071.0,141098118.0,5.39,2.43,-201.76,0.74,38.32,36.27,37.73,38.06,5756264073.0,5756264073.0,4.63,81.03,132.15,59.79
688068,热景生物,75.1,-5.64,-4.49,17612.0,134712420.0,6.8,1.9,-25.59,0.6,80.49,75.08,79.59,79.59,6965834112.0,6965834112.0,2.86,-43.16,-53.64,-28.24
688067,爱威科技,20.21,-2.65,-0.55,9696.0,19642625.0,3.37,1.43,46.27,0.88,20.7,20.0,20.7,20.76,1374280000.0,1374280000.0,2.63,-25.37,-17.71,45.85
688066,*ST航图,10.46,4.29,0.43,123158.0,125702023.0,14.26,4.71,-6.31,1.1,10.85,9.42,9.99,10.03,2732971604.0,2732971604.0,-2.21,-47.44,-67.87,-1.47
688065,凯赛生物,47.62,-4.45,-2.22,85654.0,409718603.0,5.72,1.47,51.82,0.88,49.57,46.72,49.57,49.84,34347819990.0,27780462217.0,1.92,-3.13,-4.38,58.27
688063,派能科技,52.21,-6.63,-3.71,101022.0,545300028.0,8.58,4.12,143.69,1.19,57.0,52.2,55.74,55.92,12810206390.0,12810206390.0,1.39,-34.14,-7.92,88.23
688062,迈威生物-U,25.82,-6.85,-1.9,87929.0,233118914.0,7.61,4.31,-11.92,0.89,27.89,25.78,27.71,27.72,11534573764.0,5271669400.0,107.99,-28.91,-32.88,-12.54
688061,灿瑞科技,50.49,4.25,2.06,36724.0,185560286.0,10.72,3.2,-69.06,1.64,52.5,47.31,49.18,48.43,5800765352.0,5800765352.0,2.55,66.14,55.74,-87.58
688060,云涌科技,32.73,-2.3,-0.77,4355.0,14417446.0,3.79,0.72,-49.27,1.12,33.84,32.57,33.3,33.5,1970042527.0,1970042527.0,2.22,-24.03,-22.68,-123.97
688059,华锐精密,202.0,-3.35,-7.0,34069.0,702208289.0,6.14,3.64,28.82,0.75,212.85,200.01,206.87,209.0,20197327136.0,18902870332.0,9.3,81.98,158.64,60.72
688058,宝兰德,20.92,-2.7,-0.58,14925.0,31359785.0,6.28,1.97,-11.5,1.08,21.98,20.63,21.61,21.5,1586500500.0,1586500500.0,2.57,-25.74,-23.17,-20.06
688057,金达莱,13.36,-6.9,-0.99,68436.0,93073566.0,8.99,2.48,68.35,1.55,14.46,13.17,14.35,14.35,3687360000.0,3687360000.0,1.16,11.24,9.33,63.02
688056,莱伯泰科,69.39,0.59,0.41,30756.0,205718741.0,9.19,4.56,176.96,0.7,70.0,63.66,67.0,68.98,4680526199.0,4680526199.0,5.83,102.19,107.38,136.69
688055,龙腾光电,5.5,2.23,0.12,467620.0,259986838.0,8.74,1.4,-65.77,1.22,5.77,5.3,5.3,5.38,18333333700.0,18333333700.0,4.57,35.8,52.78,-83.08
688053,ST思科瑞,35.88,0.0,0.0,7686.0,27357496.0,4.6,0.77,-258.39,0.74,36.45,34.8,35.76,35.88,3588000000.0,3588000000.0,2.27,-3.0,-2.37,-189.33
688052,纳芯微,273.33,-3.6,-10.22,77846.0,2179756287.0,7.05,5.46,-310.96,1.55,289.98,270.0,280.43,283.55,44449862942.0,38957296592.0,5.85,71.91,72.8,-208.42
688051,佳华科技,23.89,-4.74,-1.19,23314.0,56248624.0,5.82,3.01,-22.76,1.3,25.19,23.73,25.19,25.08,1847509260.0,1847509260.0,3.19,-22.54,-39.69,-14.46
688050,爱博医疗,36.26,-2.92,-1.09,26955.0,99028160.0,3.0,1.39,19.64,0.8,37.35,36.23,37.29,37.35,7014052271.0,7014052271.0,2.5,-29.95,-39.91,26.48
688049,炬芯科技,43.0,-4.97,-2.25,66476.0,290010375.0,5.77,3.79,38.67,0.97,45.0,42.39,44.59,45.25,7532208950.0,7532208950.0,3.68,-5.33,-17.84,35.56
688048,长光华芯,396.0,-10.37,-45.8,132659.0,5490238566.0,9.96,7.53,3895.79,0.88,439.0,395.01,425.05,441.8,69806857428.0,69806857428.0,23.16,72.29,215.92,2068.78
688047,龙芯中科,144.92,-4.77,-7.26,109702.0,1602943582.0,5.53,2.74,-127.47,0.99,150.12,141.71,150.0,152.18,58112920000.0,58112920000.0,24.23,5.36,9.7,-139.08
688046,药康生物,22.8,1.74,0.39,84757.0,192563158.0,4.19,2.07,49.61,1.18,23.2,22.26,22.8,22.41,9348000000.0,9348000000.0,4.25,57.89,50.3,58.51
688045,必易微,78.29,-2.14,-1.71,22332.0,176717333.0,4.88,3.16,101.35,0.83,80.99,77.09,79.0,80.0,5525472469.0,5525472469.0,3.86,84.69,102.61,142.27
688041,海光信息,344.9,-4.27,-15.38,397707.0,13818448251.0,5.57,1.71,291.69,0.83,358.0,337.93,355.0,360.28,801664207586.0,801664207586.0,34.63,56.2,53.86,294.07
688039,当虹科技,35.93,-8.3,-3.25,36086.0,133140523.0,8.93,3.26,-65.3,1.23,39.43,35.93,39.2,39.18,3973909164.0,3973909164.0,3.83,-14.51,-19.71,-41.99
688038,中科通达,17.23,-5.95,-1.09,38084.0,66733505.0,7.75,3.27,-216.39,1.18,18.56,17.14,18.54,18.32,2005113682.0,2005113682.0,3.38,-12.89,-2.49,-188.0
688037,芯源微,354.9,6.58,21.9,106983.0,3733190365.0,10.51,5.31,5098.31,1.22,363.0,328.0,330.0,333.0,71557527350.0,71557527350.0,25.55,106.82,138.97,1014.22
688036,传音控股,56.81,2.27,1.26,162258.0,912375314.0,6.03,1.41,23.34,0.98,57.72,54.37,55.24,55.55,65398794001.0,65398794001.0,3.24,1.46,-12.95,23.43
688035,德邦科技,95.96,1.98,1.86,92166.0,884941889.0,8.09,6.48,99.16,1.04,98.89,91.28,92.07,94.1,13649350400.0,13649350400.0,5.83,69.54,99.5,118.82
688033,*ST天宜,6.18,1.48,0.09,66707.0,41643260.0,3.45,1.19,-10.2,0.92,6.36,6.15,6.28,6.09,3474387323.0,3474387323.0,2.62,-26.69,-19.74,-1.56
688032,禾迈股份,80.37,-2.93,-2.43,11883.0,97837488.0,5.24,0.96,-40.09,0.95,84.6,80.26,82.54,82.8,9971790812.0,9971790812.0,1.76,-41.55,-20.26,-46.83
688031,星环科技-U,107.51,-6.73,-7.76,68940.0,755223318.0,6.18,5.69,-58.14,0.91,114.63,107.51,114.63,115.27,13023322329.0,13023322329.0,16.15,-24.93,-0.63,-59.85
688030,山石网科,15.2,-3.8,-0.6,32418.0,49841108.0,4.49,1.8,-19.86,0.82,15.8,15.09,15.72,15.8,2739585194.0,2739585194.0,4.03,-1.23,-16.35,-17.83
688029,南微医学,69.84,-4.13,-3.01,14333.0,102146028.0,4.86,0.76,22.39,0.78,73.32,69.78,72.39,72.85,13119263952.0,13119263952.0,3.23,-2.44,-13.32,23.6
688028,沃尔德,141.5,10.41,13.34,162624.0,2227471208.0,16.96,10.77,188.36,1.96,144.73,123.0,125.67,128.16,21359283500.0,21359283500.0,10.67,59.72,119.69,209.9
688027,国盾量子,494.9,-5.14,-26.8,31024.0,1547749811.0,4.32,3.86,-669.34,1.02,513.0,490.46,513.0,521.7,50905909395.0,39777275713.0,15.79,-10.34,-1.76,7615.65
688026,洁特生物,14.6,-12.73,-2.13,90504.0,138165209.0,12.49,6.45,-121.31,0.9,16.66,14.57,16.52,16.73,2049320634.0,2048666233.0,1.89,-10.98,-9.37,74.38
688025,杰普特,472.81,-5.11,-25.48,62212.0,3008007856.0,6.85,6.55,115.02,1.44,499.27,465.12,483.34,498.29,44940317689.0,44940317689.0,19.37,111.73,236.09,132.01
688023,安恒信息,34.1,-4.27,-1.52,19131.0,66198003.0,4.21,1.87,-7.63,0.91,35.6,34.1,35.6,35.62,3484172376.0,3484172376.0,1.55,-28.68,-33.67,-57.9
688022,ST瀚川,8.17,2.38,0.19,43175.0,35047937.0,6.14,2.45,-266.32,0.88,8.34,7.85,7.99,7.98,1436925907.0,1436925907.0,2.18,-43.03,-46.6,71.26
688021,奥福科技,19.88,-2.02,-0.41,20105.0,39565699.0,5.08,2.63,34.75,1.1,20.29,19.26,20.06,20.29,1519104694.0,1519104694.0,1.73,-25.6,8.93,52.55
688020,方邦股份,230.12,-0.58,-1.34,38084.0,865865507.0,6.8,4.62,-273.79,0.8,235.74,220.01,225.0,231.46,18960277160.0,18960277160.0,14.41,177.62,238.31,-185.21
688019,安集科技,274.48,2.21,5.93,116283.0,3147540621.0,8.27,5.11,75.17,1.07,281.0,258.8,262.31,268.55,62442200413.0,62442200413.0,13.87,44.7,64.11,75.92
688018,乐鑫科技,118.0,-5.01,-6.23,74664.0,889780635.0,6.43,3.19,50.97,0.94,123.77,115.78,122.43,124.23,27657348698.0,27657348698.0,6.27,14.41,-2.54,51.24
688017,绿的谐波,369.46,-5.51,-21.54,121305.0,4605056007.0,7.11,6.62,518.88,0.78,396.76,368.95,385.66,391.0,67733147983.0,67733147983.0,18.98,96.88,92.33,495.3
688016,心脉医疗,86.08,-2.8,-2.48,13421.0,116338113.0,3.44,1.09,17.13,0.71,88.85,85.8,88.59,88.56,10610403031.0,10610403031.0,2.59,-16.91,-5.07,18.03
688015,交控科技,15.19,-3.31,-0.52,22413.0,34404158.0,4.58,1.19,43.89,1.72,15.87,15.15,15.87,15.71,2866060471.0,2866060471.0,1.1,-27.98,-32.07,18.48
688013,XD天臣医,24.52,-4.22,-1.08,11380.0,28248431.0,3.71,1.4,51.32,0.82,25.39,24.44,25.16,25.6,1989935312.0,1989935312.0,3.88,-31.62,-48.15,24.36
688012,中微公司,413.0,3.48,13.87,319523.0,13152855738.0,7.66,3.39,105.71,1.08,423.8,393.24,397.0,399.13,393459145779.0,389127376694.0,15.28,101.59,125.93,144.18
688011,新光光电,57.9,-4.61,-2.8,13262.0,78124003.0,4.98,1.33,-93.96,0.55,60.9,57.88,60.49,60.7,5790000000.0,5770460082.0,5.52,-14.29,-9.3,-140.96
688010,福光股份,44.37,-3.86,-1.78,92802.0,415970769.0,6.72,5.78,-98.6,0.7,46.28,43.18,46.15,46.15,7124117216.0,7124117216.0,4.16,56.34,42.58,492.35
688009,中国通号,4.87,-0.61,-0.03,360695.0,175828345.0,2.45,0.42,24.73,0.94,4.94,4.82,4.89,4.9,51572418530.0,41984357660.0,1.08,-13.19,-10.97,14.14
688008,澜起科技,261.82,-6.21,-17.34,755002.0,20074810816.0,7.15,6.59,94.41,0.96,276.97,257.02,272.51,279.16,319996409498.0,300157391728.0,15.35,93.8,122.26,125.11
688007,光峰科技,12.28,-3.91,-0.5,88497.0,110144917.0,5.71,1.93,-37.85,0.96,12.93,12.2,12.61,12.78,5644079998.0,5644079998.0,2.34,-10.1,-33.87,-19.5
688006,杭可科技,35.55,-7.13,-2.73,128400.0,467760726.0,6.48,2.13,41.89,0.6,37.98,35.5,37.82,38.28,21460545004.0,21460545004.0,3.95,39.03,22.08,56.38
688005,容百科技,29.14,-11.16,-3.66,359489.0,1097723947.0,11.25,5.03,448.83,1.38,32.8,29.11,32.8,32.8,20827100196.0,20823990433.0,2.68,-3.83,-17.68,-129.83
688004,博汇科技,18.29,-2.71,-0.51,16390.0,30113167.0,4.57,2.05,-46.53,0.88,18.91,18.05,18.91,18.8,1464809520.0,1464809520.0,2.55,-15.52,-20.93,-56.35
688003,天准科技,127.92,9.03,10.59,122486.0,1525728133.0,16.38,6.29,1326.83,1.26,133.22,114.0,114.0,117.33,24916526232.0,24916526232.0,13.26,115.79,119.04,220.26
688002,睿创微纳,143.28,-3.73,-5.55,105686.0,1523473574.0,4.52,2.25,35.16,1.12,147.98,141.26,147.98,148.83,67334686024.0,67334686024.0,9.28,41.58,42.14,46.2
688001,华兴源创,87.66,-5.27,-4.88,101033.0,915053038.0,7.64,2.14,3539.52,0.62,94.07,87.0,91.44,92.54,41337442162.0,41337442162.0,10.07,189.31,190.46,364.65
605599,菜百股份,13.87,-1.35,-0.19,43098.0,59959607.0,3.13,0.55,6.77,1.0,14.19,13.75,14.12,14.06,10787778086.0,10787778086.0,2.42,-36.72,-11.03,8.9
605598,上海港湾,39.66,0.81,0.32,157161.0,622549503.0,10.7,6.47,603.64,1.57,41.8,37.59,39.46,39.34,9638046645.0,9638046645.0,5.69,-13.61,-42.85,284.25
605589,圣泉集团,66.71,-8.57,-6.25,697519.0,4780844225.0,7.5,8.25,79.59,0.88,71.46,65.99,71.46,72.96,56462576702.0,56431256357.0,5.45,127.91,141.27,57.78
605588,冠石科技,63.35,-0.58,-0.37,31542.0,200575034.0,4.39,4.31,-52.91,1.09,64.6,61.8,62.53,63.72,4642001721.0,4630857189.0,4.91,18.15,25.47,-56.02
605580,恒盛能源,28.36,-6.0,-1.81,168602.0,484394441.0,4.64,6.02,40.85,0.71,29.62,28.22,29.0,30.17,7940800000.0,7940800000.0,8.03,33.52,27.4,48.95
605577,龙版传媒,8.9,-2.73,-0.25,27315.0,24431860.0,4.04,0.61,8.02,0.88,9.18,8.81,9.18,9.15,3955555561.0,3955555561.0,1.0,-30.2,-31.91,16.57
605567,春雪食品,8.14,-2.05,-0.17,35693.0,29103523.0,3.37,1.78,47.31,0.9,8.29,8.01,8.27,8.31,1628000000.0,1628000000.0,1.49,-24.56,-25.32,44.06
605566,福莱蒽特,39.32,-0.28,-0.11,83191.0,328489351.0,6.9,6.24,52.32,0.98,40.8,38.08,39.0,39.43,5242928800.0,5242928800.0,2.58,44.29,24.87,93.32
605555,德昌股份,11.7,-4.1,-0.5,57056.0,67689512.0,4.1,1.18,111.84,0.59,12.2,11.7,12.2,12.2,5663607768.0,5663607768.0,1.98,-29.22,-35.07,60.06
605507,国邦医药,14.7,-2.0,-0.3,44784.0,66558065.0,3.4,0.57,17.9,1.16,15.17,14.66,15.04,15.0,11500587630.0,11500587630.0,1.37,-21.6,-14.98,15.0
605500,森林包装,6.28,-2.64,-0.17,43222.0,27372113.0,2.64,1.04,-221.12,0.66,6.45,6.28,6.45,6.45,2602432000.0,2602432000.0,1.02,-31.59,-29.28,106.61
605499,东鹏饮料,110.9,-1.62,-1.83,60451.0,675977156.0,2.8,0.89,16.19,0.71,113.46,110.3,112.18,112.73,81422703479.0,74970274210.0,4.27,-35.2,-45.57,17.35
605488,福莱新材,27.81,-0.68,-0.19,76915.0,217575131.0,4.68,2.78,111.43,0.73,29.09,27.78,28.3,28.0,8395388200.0,7681392202.0,3.79,-14.11,-18.68,137.1
605399,晨光新材,14.28,10.02,1.3,109487.0,149867001.0,12.94,3.51,-57.59,1.46,14.28,12.6,12.97,12.98,4458292084.0,4448610244.0,2.17,-0.83,5.62,-40.85
605398,新炬网络,19.61,-3.68,-0.75,21973.0,43360061.0,4.27,1.35,254.52,0.9,20.31,19.44,20.31,20.36,3190868192.0,3190868192.0,3.07,-25.72,-31.27,231.14
605389,长龄液压,92.01,-4.23,-4.06,28102.0,264139060.0,5.18,1.59,114.31,0.86,96.98,92.0,94.0,96.07,17234686704.0,16299275964.0,8.24,64.07,54.25,129.49
605388,均瑶健康,4.9,-3.35,-0.17,70018.0,34582787.0,3.94,1.17,84.89,0.79,5.08,4.88,5.07,5.07,2942371600.0,2942371600.0,1.92,-30.5,-34.14,-15.29
605378,野马电池,14.06,-6.7,-1.01,48239.0,68628079.0,5.97,1.85,-125.13,0.65,14.8,13.9,14.8,15.07,3674530384.0,3674530384.0,3.05,-29.77,-37.04,94.4
605377,华旺科技,8.65,-3.14,-0.28,108781.0,94051562.0,6.05,1.95,18.5,0.76,9.04,8.5,9.01,8.93,4815197818.0,4815197818.0,1.25,-1.93,3.84,18.86
605376,博迁新材,264.0,6.95,17.16,199845.0,5256598778.0,7.1,7.64,241.05,1.58,271.52,254.0,255.0,246.84,69062400000.0,69062400000.0,39.83,189.92,304.29,284.27
605369,拱东医疗,17.44,-8.5,-1.62,76199.0,135882526.0,11.7,3.46,30.05,1.39,19.38,17.15,18.89,19.06,3845397031.0,3845397031.0,2.28,1.63,-5.78,68.56
605368,蓝天燃气,6.15,-0.16,-0.01,44471.0,27394173.0,1.95,0.62,12.81,0.89,6.22,6.1,6.17,6.16,4395010877.0,4395010877.0,1.32,-26.17,-20.34,18.64
605366,宏柏新材,14.38,10.02,1.31,1513870.0,2154987181.0,9.56,19.59,-99.14,4.31,14.38,13.13,13.59,13.07,11113262326.0,11113262326.0,4.15,24.39,131.94,-66.08
605365,立达信,14.01,-3.51,-0.51,44721.0,63240210.0,3.58,0.89,88.44,1.0,14.52,14.0,14.52,14.52,7033200393.0,7033200393.0,1.9,-22.77,-46.63,44.05
605358,立昂微,75.37,6.91,4.87,1329965.0,9790446465.0,10.88,17.22,2013.97,1.56,76.5,68.83,71.05,70.5,58200666743.0,58200666743.0,5.61,125.46,116.46,-1074.13
605339,南侨食品,12.4,-2.29,-0.29,12131.0,15195439.0,3.86,0.29,435.57,1.07,12.79,12.3,12.68,12.69,5261203638.0,5261203638.0,1.54,-23.79,-36.7,357.3
605338,巴比食品,16.9,-2.54,-0.44,37658.0,63463840.0,5.48,1.57,21.44,1.38,17.42,16.47,17.42,17.34,4048676588.0,4048676588.0,1.93,-31.19,-43.89,14.3
605337,李子园,8.33,-3.25,-0.28,32531.0,27278161.0,3.6,0.83,15.18,1.07,8.62,8.31,8.61,8.61,3249554641.0,3249554641.0,2.05,-22.22,-28.56,17.7
605336,*ST帅电,15.09,-4.97,-0.79,28776.0,44299072.0,3.84,1.57,-96.08,1.07,15.7,15.09,15.7,15.88,2767693871.0,2767693871.0,1.53,-3.58,-4.13,-44.4
605333,沪光股份,16.53,-3.28,-0.56,26399.0,44090810.0,3.22,0.57,63.37,0.95,17.06,16.51,17.06,17.09,7670587911.0,7670587911.0,2.29,-33.45,-44.21,18.33
605319,无锡振华,22.7,-4.02,-0.95,42643.0,97374687.0,5.16,1.22,19.71,0.96,23.6,22.38,23.51,23.65,7947216723.0,7903042523.0,2.87,-7.35,9.19,16.86
605318,法狮龙,128.68,-4.11,-5.52,36656.0,492943222.0,9.39,2.92,-4112.93,0.98,140.95,128.35,139.29,134.2,16178811323.0,16178811323.0,25.3,69.32,97.45,52269.8
605305,中际联合,40.9,-3.76,-1.6,47471.0,198696908.0,5.32,2.23,16.87,0.57,43.06,40.8,42.49,42.5,8692068000.0,8692068000.0,2.91,-1.73,-0.92,15.5
605303,园林股份,25.15,-2.78,-0.72,74448.0,190790238.0,5.6,4.62,-87.53,1.46,26.45,25.0,25.7,25.87,4055120811.0,4055120811.0,4.79,46.39,45.38,-24.47
605300,佳禾食品,9.41,-0.21,-0.02,166106.0,157076833.0,9.54,3.66,59.97,4.93,9.99,9.09,9.5,9.43,4275890798.0,4275890798.0,1.5,-11.73,-18.39,95.63
