代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,换手率,市盈率-动态,量比,最高,最低,今开,昨收,总市值,流通市值,市净率,60日涨跌幅,年初至今涨跌幅,市盈率TTM
920992,中科美菱,15.47,0.98,0.15,8576.0,13281486.19,2.68,1.75,61.83,1.14,15.68,15.27,15.3,15.32,1496427549.0,758297368.0,2.37,-11.14,-11.04,74.46
920985,海泰新能,6.72,0.75,0.05,23418.0,15711762.8,3.0,1.07,-13.49,1.31,6.8,6.6,6.63,6.67,2079680064.0,1473816012.0,3.3,-15.47,-6.54,-3.02
920982,锦波生物,184.65,-0.03,-0.06,4418.0,81770834.74,3.0,0.8,37.82,0.77,187.66,182.11,184.89,184.71,21246815031.0,10138224499.0,10.44,-16.6,-20.99,34.05
920981,晶赛科技,41.8,2.83,1.15,54861.0,225770558.27,8.07,14.7,200.93,1.58,42.62,39.34,39.54,40.65,3196362400.0,1559542032.0,6.24,19.43,30.79,252.93
920978,开特股份,27.4,3.32,0.88,32992.0,89510746.31,6.83,3.27,37.68,2.09,27.84,26.03,26.29,26.52,4932780023.0,2765617575.0,6.03,-11.76,-25.75,29.76
920976,视声智能,30.77,1.62,0.49,9778.0,29984258.22,3.1,2.22,42.46,1.2,31.2,30.26,30.49,30.28,2183236118.0,1357560092.0,7.47,1.69,15.42,33.61
920974,凯大催化,8.09,0.62,0.05,17230.0,13896985.36,1.87,1.34,25.25,0.7,8.12,7.97,8.02,8.04,1325142000.0,1039175013.0,2.03,-11.58,2.53,40.43
920971,天马新材,30.08,0.53,0.16,27219.0,81266073.62,4.24,3.18,149.65,1.64,30.59,29.32,29.4,29.92,3161047100.0,2577940284.0,6.69,-4.69,-1.38,74.42
920970,大禹生物,7.25,0.28,0.02,17634.0,12762386.52,2.07,2.52,-11.53,0.92,7.32,7.17,7.22,7.23,803305800.0,508016925.0,3.26,-15.11,-5.72,-18.24
920964,润农节水,6.1,0.66,0.04,10919.0,6639196.89,1.82,0.74,133.9,1.31,6.13,6.02,6.06,6.06,1593368800.0,900953146.0,1.83,-17.57,-8.82,-84.5
920961,创远信科,20.95,2.39,0.49,22917.0,47584169.58,4.55,2.2,-84.59,0.99,21.08,20.15,20.27,20.46,2992508643.0,2177759833.0,3.98,-24.09,-26.13,-271.53
920957,汉维科技,12.22,0.08,0.01,10716.0,13033278.91,2.13,2.51,73.58,0.53,12.29,12.03,12.23,12.21,1311222301.0,521851849.0,3.31,-9.55,-2.47,153.86
920953,国子软件,32.39,7.25,2.19,39122.0,127950012.71,16.06,6.53,822.15,5.34,35.0,30.15,30.85,30.2,4149676916.0,1939699540.0,6.88,-9.65,-9.4,68.25
920950,迅安科技,16.46,2.17,0.35,3243.0,5300924.37,3.23,0.91,30.36,1.59,16.53,16.01,16.18,16.11,1206847200.0,587952846.0,3.67,-11.84,-8.81,30.21
920946,森萱医药,10.38,0.29,0.03,18011.0,18744306.96,1.64,0.42,23.55,1.23,10.48,10.31,10.35,10.35,4431412369.0,4430049994.0,3.37,-6.23,-1.61,29.64
920943,优机股份,17.82,1.08,0.19,7885.0,14055363.89,3.46,1.52,-57.1,0.91,18.08,17.47,17.51,17.63,1809110956.0,923215584.0,2.77,-31.7,-32.63,36.69
920942,恒立钻具,25.95,1.61,0.41,10744.0,27572952.97,3.6,2.59,80.47,2.23,26.05,25.13,25.5,25.54,1591438245.0,1074719613.0,3.16,-16.51,-15.53,129.91
920932,科达自控,15.84,3.73,0.57,24601.0,38859124.36,7.92,2.83,-76.46,2.27,16.28,15.07,15.3,15.27,1668749544.0,1375120233.0,2.77,-20.24,-26.46,-18.66
920931,无锡鼎邦,12.25,1.66,0.2,3276.0,3986401.21,2.24,1.14,104.98,1.17,12.27,12.0,12.1,12.05,1150642500.0,352503550.0,2.91,-11.62,-14.28,231.3
920926,鸿智科技,14.72,0.82,0.12,3432.0,5032639.69,2.81,0.43,734.32,1.33,14.81,14.4,14.4,14.6,1300684769.0,1180284619.0,4.7,-17.3,-14.12,62.16
920925,锦好医疗,15.44,1.38,0.21,10396.0,16042810.65,3.35,1.88,-56.88,0.92,15.62,15.11,15.29,15.23,1523320328.0,853755618.0,4.15,-32.81,-51.52,287.3
920924,广脉科技,21.26,-0.42,-0.09,17920.0,38195374.2,3.47,2.74,143.51,1.51,21.67,20.93,21.08,21.35,2281123590.0,1389811718.0,7.06,-12.22,1.58,159.24
920914,远航精密,26.43,0.23,0.06,19166.0,50401645.25,3.79,1.93,36.12,1.24,26.8,25.8,26.3,26.37,2632375140.0,2630293778.0,2.66,-12.02,0.11,47.57
920906,舜宇精工,24.79,4.38,1.04,11973.0,29343396.25,5.39,3.59,934.51,3.15,24.98,23.7,23.99,23.75,1610606300.0,826888373.0,2.8,-11.65,-15.1,51.18
920896,旺成科技,18.07,3.97,0.69,14540.0,26075645.01,6.1,3.28,32.71,3.77,18.27,17.21,17.21,17.38,1829122017.0,800549518.0,3.99,-12.71,-15.0,29.75
920895,花溪科技,16.83,0.9,0.15,2322.0,3894330.64,2.58,0.81,-100.54,0.86,16.95,16.52,16.6,16.68,951298920.0,483642027.0,4.97,-27.02,-17.74,-268.61
920892,广咨国际,15.23,0.46,0.07,12090.0,18418963.02,2.37,0.8,88.32,1.68,15.37,15.01,15.1,15.16,2594451106.0,2297484260.0,5.81,-12.42,-3.06,23.95
920885,星辰科技,19.31,2.17,0.41,22310.0,42588425.36,4.34,2.52,1394.52,1.35,19.44,18.62,18.8,18.9,3298532269.0,1708996715.0,8.01,-21.44,-17.69,117.64
920879,基康技术,17.82,0.17,0.03,11648.0,20739150.16,4.16,0.77,55.21,1.05,18.1,17.36,17.69,17.79,3579482265.0,2678537013.0,4.59,0.17,0.62,45.16
920876,慧为智能,23.7,2.07,0.48,6531.0,15420127.78,4.57,1.66,-147.09,1.02,24.0,22.94,23.2,23.22,1521081618.0,930183501.0,5.99,-17.28,-6.4,847.73
920873,中设咨询,10.1,9.19,0.85,172359.0,174689199.86,19.78,14.39,-39.32,1.91,10.88,9.05,9.06,9.25,1549208720.0,1210044590.0,6.24,22.87,30.49,-25.36
920871,派特尔,13.31,0.23,0.03,4993.0,6628973.75,2.94,1.06,65.74,1.27,13.45,13.06,13.19,13.28,1131558182.0,625757525.0,4.21,-15.17,-12.43,103.41
920870,恒进感应,15.75,-1.13,-0.18,29053.0,45655290.11,4.71,4.4,85.83,2.68,16.15,15.4,15.72,15.93,2110500000.0,1039545675.0,4.6,-10.71,-10.21,114.99
920866,绿亨科技,7.71,0.78,0.06,10973.0,8447690.19,1.83,0.96,45.16,1.64,7.75,7.61,7.63,7.65,1389387489.0,879805825.0,1.78,-16.74,-5.51,38.78
920857,泓禧科技,19.7,4.84,0.91,13361.0,25857482.51,6.81,1.81,-19.89,0.94,19.84,18.56,18.71,18.79,1457940894.0,1457940894.0,4.28,-28.05,-44.33,-34.5
920856,浩淼科技,12.81,2.4,0.3,10023.0,12684414.68,5.52,1.89,-92.96,1.85,12.96,12.27,12.45,12.51,1218572105.0,679699074.0,2.6,-24.38,-23.48,240.68
920855,浙江大农,15.92,1.66,0.26,2734.0,4323202.91,3.38,0.41,46.57,1.62,16.09,15.56,15.69,15.66,1189754661.0,1067227623.0,2.04,-21.07,-11.46,43.79
920839,万通液压,33.93,3.63,1.19,11962.0,40272577.06,7.45,1.84,38.66,2.13,34.71,32.27,32.42,32.74,4010864316.0,2206980107.0,5.91,-12.8,-19.64,34.09
920837,华原股份,13.83,2.75,0.37,14773.0,20432682.15,5.5,1.08,23.66,1.99,14.24,13.5,13.58,13.46,2098187844.0,1891775094.0,3.54,-5.79,-5.14,26.14
920834,三维装备,12.11,2.11,0.25,10314.0,12407078.82,3.79,1.64,52.16,1.47,12.22,11.77,11.81,11.86,1453200061.0,760464876.0,4.61,-19.91,-21.21,31.25
920833,美心翼申,15.78,1.81,0.28,10331.0,16256844.99,4.26,1.65,95.06,1.56,15.98,15.32,15.68,15.5,1299640800.0,985606965.0,2.11,-8.68,-3.43,59.98
920832,齐鲁华信,6.89,0.29,0.02,5906.0,4066595.19,1.89,0.48,-41.04,0.73,6.94,6.81,6.89,6.87,956083030.0,849823521.0,1.3,-11.78,-5.1,-78.18
920826,盖世食品,10.49,1.25,0.13,11511.0,12013192.43,1.93,1.84,38.8,1.19,10.52,10.32,10.35,10.36,1474010889.0,655357222.0,3.77,-22.53,-21.31,30.59
920821,则成电子,25.01,5.22,1.24,41766.0,103149557.92,10.94,5.73,-318.59,3.08,25.8,23.2,23.38,23.77,3460431094.0,1822064084.0,6.61,-1.65,-4.14,438.88
920819,颖泰生物,3.45,0.0,0.0,37402.0,12912180.24,1.45,0.31,-53.54,1.26,3.48,3.43,3.45,3.45,4229010000.0,4180106250.0,0.89,-16.46,-10.85,-15.16
920810,春光智能,11.52,1.41,0.16,6548.0,7535163.61,4.23,1.05,-181.95,1.52,11.68,11.2,11.35,11.36,1104768000.0,718934918.0,4.84,-13.58,-12.33,-339.11
920809,安达科技,8.97,-3.03,-0.28,330256.0,306171509.21,7.68,7.18,20.63,1.23,9.66,8.95,9.31,9.25,5373478500.0,4126528733.0,3.29,27.6,27.78,-42.31
920808,曙光数创,86.02,1.14,0.97,39395.0,336667786.71,7.96,2.02,-90.37,1.93,88.88,82.11,83.69,85.05,17204000086.0,16737098838.0,24.17,14.54,21.14,832.12
920807,奔朗新材,11.99,1.7,0.2,22838.0,27184297.92,3.14,1.85,-233.11,1.2,12.05,11.68,11.75,11.79,2180741200.0,1481375555.0,2.33,-25.85,-17.65,158.04
920806,云星宇,12.16,1.93,0.23,21376.0,25822765.38,3.52,0.71,50.02,1.98,12.25,11.83,11.95,11.93,3656957871.0,3656957871.0,2.34,-11.11,-11.76,49.53
920802,保丽洁,14.87,-2.17,-0.33,7865.0,11679891.1,2.76,3.56,64.72,0.83,15.04,14.62,14.66,15.2,1219463272.0,328606078.0,2.74,-9.16,-3.5,47.82
920799,艾融软件,37.48,2.4,0.88,34831.0,131034561.1,5.66,2.9,489.17,2.23,38.29,36.22,36.22,36.6,7838769592.0,4500220639.0,18.74,-14.53,-21.51,182.33
920792,东和新材,11.65,0.69,0.08,8868.0,10318959.8,2.42,0.87,19.88,1.71,11.78,11.5,11.5,11.57,1928541000.0,1183946838.0,1.81,-11.54,-3.24,23.94
920790,联迪信息,25.91,2.45,0.62,9312.0,23954136.92,4.11,1.71,-311.29,1.35,26.1,25.06,25.29,25.29,2046035488.0,1408336962.0,6.6,-24.96,-21.48,-888.7
920786,骑士乳业,8.49,1.68,0.14,49175.0,41210452.92,3.35,3.48,35.61,1.93,8.53,8.25,8.36,8.35,1774859970.0,1200880403.0,2.3,-20.58,-13.72,34.92
920781,瑞奇智造,7.56,1.75,0.13,16354.0,12327147.99,2.96,1.6,-41.38,1.28,7.62,7.4,7.43,7.43,1168526928.0,772019678.0,3.31,-17.38,-15.63,-22.12
920779,武汉蓝电,33.4,0.09,0.03,5691.0,19030323.64,2.46,2.84,75.04,0.97,33.8,32.98,32.98,33.37,2674495648.0,669108947.0,5.35,-1.5,0.78,44.43
920770,艾能聚,15.46,0.45,0.07,20113.0,31121780.93,2.73,2.46,157.42,1.26,15.63,15.21,15.28,15.39,2011843426.0,1266078148.0,3.23,-15.43,-9.54,46.48
920768,拾比佰,12.61,1.53,0.19,13057.0,16417618.92,2.9,1.71,22.38,1.18,12.7,12.34,12.42,12.42,1399331700.0,964592946.0,1.94,-5.05,4.65,23.82
920765,美之高,15.87,2.78,0.43,24843.0,39336312.55,4.34,4.7,66.22,1.06,16.15,15.48,15.48,15.44,1379421622.0,838048740.0,4.44,-15.22,-23.52,-565.11
920753,天纺标,19.36,0.89,0.17,3729.0,7202318.08,2.92,1.15,68.0,1.61,19.58,19.02,19.15,19.19,1575988564.0,626906324.0,3.84,-16.48,-13.57,44.56
920751,惠同新材,26.05,2.16,0.55,12004.0,31091937.86,5.18,1.45,48.31,1.74,26.46,25.14,25.2,25.5,2260619000.0,2163898606.0,5.47,-3.7,24.82,47.68
920748,路桥信息,35.78,3.14,1.09,9533.0,33816334.03,6.08,2.67,-113.23,2.36,36.31,34.2,34.66,34.69,2745757200.0,1276130697.0,13.26,-14.95,-23.12,-40.28
920735,德源药业,28.75,1.09,0.31,13221.0,37903156.09,2.22,1.16,16.71,1.56,28.88,28.25,28.5,28.44,3710118184.0,3281322428.0,2.56,-7.79,-5.86,15.08
920729,永顺生物,8.07,1.13,0.09,6046.0,4879980.62,2.01,0.79,108.49,1.27,8.14,7.98,8.02,7.98,2205934500.0,619978081.0,3.24,-18.24,-7.03,57.41
920726,朱老六,18.8,1.46,0.27,13803.0,25858521.03,3.51,2.47,25.09,0.95,18.96,18.31,18.39,18.53,1911396000.0,1051172954.0,4.16,-20.84,-7.11,62.16
920725,惠丰钻石,32.7,0.52,0.17,15576.0,50880054.61,3.66,3.75,417.46,1.28,33.21,32.02,32.7,32.53,2984692500.0,1359335076.0,4.97,-3.02,-3.0,-211.8
920720,吉冈精密,12.8,2.98,0.37,26975.0,34088113.1,5.71,3.64,83.7,3.33,12.92,12.21,12.45,12.43,3390609152.0,947419814.0,6.2,-8.11,-8.9,58.97
920719,宁新新材,11.32,0.44,0.05,22338.0,25183240.54,3.64,3.05,-5.9,0.88,11.49,11.08,11.19,11.27,1053817288.0,828552254.0,9.51,-13.06,-12.25,-2.0
920718,合肥高科,13.11,0.61,0.08,8136.0,10523575.92,3.22,1.89,221.55,1.38,13.17,12.75,12.84,13.03,1188640437.0,565173962.0,2.04,-14.26,-13.35,52.9
920717,瑞星股份,9.35,0.86,0.08,7984.0,7468659.59,1.94,1.8,105.17,1.2,9.43,9.25,9.27,9.27,1072258000.0,414018000.0,1.95,-15.84,-15.77,-87.26
920706,铁拓机械,23.95,0.13,0.03,17668.0,41860343.64,3.64,3.71,80.65,1.73,24.18,23.31,23.4,23.92,2213105618.0,1141741287.0,3.67,-17.27,-4.2,50.32
920703,广厦环能,12.11,0.92,0.11,10539.0,12758651.92,2.83,1.38,210.52,1.44,12.3,11.96,12.04,12.0,1825267640.0,923570930.0,1.61,-22.32,-15.96,23.49
920701,豪声电子,15.44,2.12,0.32,5675.0,8661124.79,5.36,0.57,192.76,1.07,15.5,14.69,15.14,15.12,2118368000.0,1547199786.0,2.5,-16.27,-15.35,32.96
920699,海达尔,43.9,0.0,0.0,2849.0,12483328.03,3.3,1.36,49.61,0.91,44.55,43.1,44.0,43.9,2002950670.0,916425670.0,5.7,-16.79,-6.95,36.9
920694,中裕科技,18.15,1.68,0.3,7279.0,13096916.02,3.47,1.16,17.9,1.63,18.28,17.66,18.03,17.85,2397405839.0,1134201504.0,2.61,-8.33,-5.71,25.98
920693,阿为特,32.79,5.23,1.63,19973.0,64173624.44,10.49,5.46,1413.14,2.68,33.78,30.51,31.21,31.16,2383833000.0,1200441900.0,6.76,-14.39,-16.63,-3537.53
920690,捷众科技,28.48,5.48,1.48,17090.0,47873228.98,8.26,3.97,32.83,3.39,28.98,26.75,27.0,27.0,1888224000.0,1227461798.0,3.06,-13.93,-14.55,25.89
920689,克莱特,28.99,0.62,0.18,8363.0,24167039.44,3.3,2.2,42.2,1.73,29.4,28.45,28.67,28.81,2127866000.0,1099608587.0,4.21,-6.75,-5.75,37.58
920685,新芝生物,13.05,1.32,0.17,3670.0,4759356.55,2.33,0.67,42.91,0.94,13.09,12.79,12.8,12.88,1194283030.0,716495895.0,2.11,-12.12,-4.33,33.49
920682,球冠电缆,8.93,0.68,0.06,27466.0,24435504.18,2.93,1.46,108.07,1.53,9.01,8.75,8.77,8.87,2897606400.0,1680378835.0,2.49,-8.5,-2.72,33.21
920679,前进科技,18.87,1.45,0.27,2544.0,4789576.93,3.01,0.68,63.9,0.8,19.08,18.52,18.6,18.6,1053889500.0,701492250.0,2.08,-11.24,-5.41,42.35
920675,秉扬科技,9.75,0.93,0.09,10623.0,10358939.38,2.69,1.34,31.59,1.29,9.83,9.57,9.65,9.66,1678599000.0,770424233.0,2.66,-15.58,-0.91,41.13
920670,数字人,15.66,1.36,0.21,17324.0,27005581.08,3.17,2.6,-55.83,1.27,15.8,15.31,15.58,15.45,1662816384.0,1043482301.0,6.87,-16.88,-6.67,487.12
920665,科强股份,11.38,2.43,0.27,14079.0,15905181.33,4.05,2.2,38.97,2.21,11.46,11.01,11.11,11.11,1479286200.0,729135582.0,2.02,-18.48,-19.23,46.36
920663,明阳科技,17.09,7.42,1.18,26502.0,44686793.22,11.94,4.14,25.97,5.25,17.7,15.8,15.86,15.91,2282412396.0,1095067727.0,5.27,-2.12,-5.89,26.08
920662,方盛股份,24.93,0.0,0.0,11582.0,28919652.71,3.73,4.29,155.81,1.8,25.36,24.43,24.5,24.93,2182621550.0,673261624.0,4.72,-10.19,-14.09,133.73
920656,海昇药业,16.38,1.05,0.17,5679.0,9297788.9,1.91,1.75,20.38,1.45,16.48,16.17,16.22,16.21,1638000000.0,530323483.0,2.26,-6.35,-6.19,21.47
920651,天罡股份,28.66,1.99,0.56,6032.0,17163240.26,5.94,1.45,39.98,1.15,28.99,27.32,27.88,28.1,1748260000.0,1188454910.0,3.17,-26.76,-33.81,22.88
920642,通易航天,12.9,1.49,0.19,22518.0,29010939.02,4.56,2.25,48.31,1.92,13.1,12.52,12.52,12.71,1337346586.0,1289443726.0,5.86,-15.08,-23.44,-50.82
920641,格利尔,17.91,-0.44,-0.08,11484.0,20658279.86,3.28,2.53,521.1,1.25,18.25,17.66,17.8,17.99,1344593250.0,813501322.0,3.86,-8.48,-2.34,248.35
920640,富士达,38.91,2.61,0.99,45508.0,174145241.88,4.98,2.52,144.42,1.6,39.0,37.11,37.5,37.92,7304496480.0,7027858286.0,7.77,-17.21,3.43,93.65
920639,晨光电缆,7.96,0.63,0.05,15652.0,12420761.64,2.65,1.32,57.77,1.31,8.02,7.81,7.85,7.91,1604736000.0,945278927.0,1.87,-8.08,-0.25,78.57
920634,新威凌,21.62,0.0,0.0,8303.0,17987283.96,2.27,2.05,149.64,0.92,21.91,21.42,21.53,21.62,1381707521.0,876209415.0,4.72,-23.2,-10.77,81.28
920627,力王股份,21.21,0.81,0.17,15010.0,31842244.24,2.33,3.21,51.25,1.04,21.37,20.88,20.9,21.04,2003284500.0,992999175.0,4.23,-7.62,-0.38,66.63
920608,丰安股份,16.81,1.27,0.21,4191.0,7041519.71,3.49,0.87,24.6,1.57,17.04,16.46,16.5,16.6,1046254400.0,810559507.0,2.13,-15.65,-10.15,30.83
920599,同力股份,19.23,0.26,0.05,35721.0,68455448.09,1.93,1.02,11.78,1.9,19.36,18.99,19.15,19.18,8894355750.0,6741544674.0,2.33,-9.59,-7.24,10.58
920593,鼎智科技,30.6,6.77,1.94,60393.0,181815168.47,10.36,3.74,206.03,4.82,31.2,28.23,28.67,28.66,5823314395.0,4945274476.0,7.94,-7.61,-16.21,239.25
920592,华信永道,33.51,0.18,0.06,17846.0,60137093.18,5.68,3.55,-93.54,1.16,34.7,32.8,33.1,33.45,2707440450.0,1685074176.0,8.16,-11.23,-14.88,-70.49
688682,霍莱沃,50.84,2.75,1.36,14776.0,74045073.0,6.02,1.45,199.52,1.49,51.08,48.1,48.49,49.48,5177489422.0,5177489422.0,8.38,0.95,-3.91,-246.06
688681,科汇股份,21.07,0.19,0.04,16141.0,34018758.0,2.57,1.54,215.73,0.93,21.33,20.79,21.03,21.03,2205396900.0,2205396900.0,3.55,8.66,19.85,44.09
688680,海优新材,50.52,-0.55,-0.28,17957.0,90421980.0,2.6,1.84,-32.37,1.13,51.07,49.75,50.8,50.8,4929284798.0,4929284798.0,3.12,-14.79,32.08,-10.41
688679,通源环境,56.02,-3.41,-1.98,23784.0,135530185.0,4.16,1.81,3445.72,1.12,58.21,55.8,58.21,58.0,7377255594.0,7377255594.0,6.72,4.53,110.6,-190.47
688678,福立旺,26.49,4.46,1.13,246607.0,650774791.0,7.29,6.12,58.64,1.67,26.9,25.05,25.05,25.36,10678291211.0,10678291211.0,3.26,62.42,54.01,123.25
688677,海泰新光,120.38,0.59,0.71,22218.0,263501637.0,5.16,1.85,76.44,0.62,121.3,115.13,118.0,119.67,14430793260.0,14430793260.0,10.42,154.07,178.92,84.27
688676,XD金盘科,90.47,-4.84,-4.6,113754.0,1040716989.0,4.6,2.47,92.5,1.69,94.25,89.88,94.13,95.07,41596691411.0,41596691411.0,8.05,-0.41,0.9,62.58
688671,碧兴物联,24.9,0.69,0.17,6813.0,16918201.0,2.67,1.45,-28.5,0.78,25.06,24.4,24.72,24.73,1955120610.0,1166493338.0,1.96,4.27,0.52,-21.17
688670,金迪克,18.68,1.52,0.28,8519.0,15908543.0,2.17,0.69,-25.7,0.89,18.78,18.38,18.5,18.4,2301376000.0,2301376000.0,2.14,-9.58,-7.66,-12.56
688669,聚石化学,35.79,1.24,0.44,39620.0,142431933.0,3.71,3.27,-18.17,0.77,36.63,35.32,36.06,35.35,4342520024.0,4342520024.0,4.0,39.64,54.0,-19.47
688668,鼎通科技,224.66,0.29,0.66,32558.0,727819210.0,4.48,2.34,97.38,1.1,228.58,218.55,224.0,224.0,31288534344.0,31288534344.0,15.21,35.11,81.18,116.77
688667,菱电电控,154.36,2.42,3.65,10022.0,153579238.0,6.2,1.9,64.7,0.82,157.0,147.65,147.95,150.71,8134070743.0,8134070743.0,4.47,94.65,119.2,54.38
688665,四方光电,52.3,0.58,0.3,6672.0,34574855.0,3.12,0.66,39.18,1.17,52.66,51.04,51.99,52.0,5292359434.0,5292359434.0,4.46,0.71,7.24,39.64
688663,新风光,67.84,-0.31,-0.21,33800.0,226516371.0,3.81,2.39,573.29,1.62,68.5,65.91,68.5,68.05,9597636864.0,9597636864.0,6.92,20.56,74.98,134.22
688662,富信科技,76.67,1.68,1.27,43065.0,326282675.0,6.6,4.88,228.98,1.28,77.65,72.67,74.0,75.4,6765360800.0,6765360800.0,9.16,43.63,49.6,170.15
688661,和林微纳,129.12,2.75,3.46,47518.0,611036235.0,9.14,3.13,-382.23,1.04,133.48,121.99,122.6,125.66,19611756093.0,19611756093.0,16.14,46.56,149.46,-2046.6
688660,电气风电,12.35,-2.29,-0.29,102650.0,127266942.0,2.45,0.77,-15.25,1.08,12.57,12.26,12.57,12.64,16466667490.0,16466667490.0,4.25,-14.12,-27.4,-15.37
688659,元琛科技,12.02,1.52,0.18,33710.0,40384253.0,4.48,2.11,115.37,0.94,12.18,11.65,11.65,11.84,1923200000.0,1923200000.0,3.72,14.8,27.2,-66.31
688658,悦康药业,21.44,1.08,0.23,113292.0,247789979.0,5.28,2.52,-72.86,1.75,22.48,21.36,21.45,21.21,9648000000.0,9648000000.0,2.94,-11.62,-5.17,-39.18
688657,浩辰软件,53.99,0.02,0.01,4992.0,26912244.0,1.43,1.22,207.81,0.71,54.29,53.52,53.98,53.98,3537116409.0,2215994823.0,2.49,-8.71,1.47,73.39
688656,浩欧博,137.25,-0.81,-1.12,2401.0,33042511.0,2.99,0.38,12274.83,0.77,139.39,135.25,136.18,138.37,8712594315.0,8712594315.0,10.54,-4.55,-10.76,400.78
688655,迅捷兴,53.18,14.37,6.68,189120.0,1020505512.0,15.01,14.18,-331.44,1.73,55.8,48.82,48.82,46.5,7093680200.0,7093680200.0,10.87,168.59,210.45,-310.11
688653,康希通信,15.35,0.13,0.02,86704.0,132125420.0,1.96,2.74,334.14,0.88,15.38,15.08,15.15,15.33,6515768000.0,4856918014.0,4.53,6.23,26.34,-761.93
688652,京仪装备,125.19,0.31,0.39,32695.0,406936211.0,3.08,2.71,113.21,0.96,126.86,123.02,124.0,124.8,21031920000.0,15116692500.0,9.36,6.68,27.34,132.7
688651,盛邦安全,41.97,3.58,1.45,13025.0,53689780.0,5.5,4.01,-50.3,1.42,42.23,40.0,40.52,40.52,3164496030.0,1362112259.0,3.47,-12.14,-4.66,-63.33
688648,中邮科技,50.09,0.6,0.3,20410.0,101872731.0,3.43,2.94,-56.06,1.39,50.71,49.0,49.85,49.79,6812240000.0,3482703803.0,3.16,-21.58,-18.5,11.01
688646,ST逸飞,62.01,-0.74,-0.46,7458.0,46864758.0,3.19,1.29,-60.87,1.12,63.88,61.89,62.43,62.47,5839023322.0,3595649106.0,4.13,59.82,73.75,-71.2
688639,华恒生物,27.44,-0.44,-0.12,26187.0,72056448.0,1.34,1.05,40.76,1.07,27.7,27.33,27.5,27.56,6863174616.0,6863174616.0,2.55,-24.59,-15.78,55.61
688638,誉辰智能,43.8,0.46,0.2,7458.0,32607828.0,3.03,2.82,-13.41,0.93,44.42,43.1,43.9,43.6,2452800000.0,1158992764.0,3.21,10.24,20.56,-16.26
688636,智明达,45.84,0.09,0.04,28343.0,128986752.0,2.4,1.69,111.74,1.11,46.12,45.02,45.5,45.8,7971869559.0,7684040245.0,5.64,-4.42,7.25,71.36
688633,星球石墨,36.32,-3.79,-1.43,65869.0,240462108.0,4.34,4.58,17.82,0.91,37.59,35.95,37.35,37.75,5221720916.0,5221720916.0,2.95,38.47,53.38,23.16
688631,莱斯信息,58.26,-0.27,-0.16,15169.0,88373377.0,2.11,2.34,-186.62,1.25,58.88,57.65,58.01,58.42,9523762200.0,3779326200.0,5.0,-15.16,-14.42,165.81
688630,芯碁微装,259.01,-5.11,-13.94,43846.0,1147145618.0,5.13,3.33,78.7,1.58,270.0,256.0,268.1,272.95,34122162851.0,34122162851.0,14.11,45.25,93.54,98.49
688629,华丰科技,137.43,-3.25,-4.61,177281.0,2431722357.0,2.91,9.75,150.68,1.16,139.4,135.26,138.02,142.04,63354244764.0,24982444149.0,32.87,46.2,37.35,146.7
688628,优利德,94.91,-2.46,-2.39,29272.0,277528931.0,3.35,2.62,36.55,0.86,96.66,93.4,95.0,97.3,10607861777.0,10607861777.0,7.92,153.5,198.08,62.89
688627,精智达,303.99,0.26,0.79,31512.0,967995690.0,6.51,4.36,491.02,1.18,316.97,297.24,298.02,303.2,28578633098.0,21994189635.0,16.41,6.32,35.96,297.11
688626,翔宇医疗,61.62,0.72,0.44,13828.0,84895247.0,3.99,0.86,97.34,1.27,61.94,59.5,61.5,61.18,9859200000.0,9859200000.0,4.69,-8.83,1.85,122.43
688625,呈和科技,83.52,-0.76,-0.64,25331.0,212054253.0,3.77,1.35,43.6,0.92,85.32,82.15,82.82,84.16,15728565828.0,15728565828.0,9.9,35.01,102.72,53.41
688623,双元科技,97.29,2.17,2.07,7644.0,73289710.0,5.6,3.99,77.27,2.21,99.03,93.7,94.29,95.22,5753993283.0,1862393283.0,2.69,-5.86,3.61,103.11
688622,*ST禾信,83.7,4.49,3.6,7627.0,63231423.0,4.87,1.08,-192.06,0.66,84.0,80.1,80.5,80.1,5897964108.0,5897964108.0,19.93,-11.51,-17.24,-61.82
688621,阳光诺和,57.8,-0.38,-0.22,13404.0,77161564.0,3.26,1.2,78.44,1.06,58.8,56.91,58.02,58.02,6473600000.0,6473600000.0,5.16,-10.97,-7.0,33.21
688620,安凯微,13.56,-0.8,-0.11,64317.0,86915222.0,1.46,2.77,-67.7,0.75,13.61,13.41,13.57,13.67,5315520000.0,3150239131.0,4.17,14.33,12.62,-38.55
688619,罗普特,16.94,1.44,0.24,32411.0,54783245.0,3.77,1.75,-78.52,1.38,17.18,16.55,16.79,16.7,3141320431.0,3141320431.0,4.78,21.26,24.56,-14.77
688618,三旺通信,38.19,-0.03,-0.01,16024.0,60861582.0,4.35,1.46,-1231.69,0.81,38.86,37.2,37.5,38.2,4207989210.0,4202727315.0,5.1,19.19,43.25,155.02
688617,惠泰医疗,234.6,0.0,0.0,6680.0,155319093.0,2.37,0.47,36.05,1.0,235.78,230.21,234.95,234.6,33088401353.0,33088401353.0,11.14,1.12,-3.56,38.17
