日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,503.0,12.67,12.78,13.18,12.66,502416.0,647616143.6,4.12,1.27,0.16,5.26
2025-03-19,503.0,12.62,12.64,12.85,12.42,340668.0,429715437.15,3.36,-1.1,-0.14,3.57
2025-03-20,503.0,12.7,12.82,13.18,12.52,470809.0,608629240.43,5.22,1.42,0.18,4.93
2025-03-21,503.0,12.7,12.12,12.76,12.01,432364.0,531481602.03,5.85,-5.46,-0.7,4.53
2025-03-24,503.0,12.12,11.12,12.17,10.91,578612.0,655004638.36,10.4,-8.25,-1.0,6.06
2025-03-25,503.0,11.16,10.69,11.16,10.45,310918.0,333332127.5,6.38,-3.87,-0.43,3.26
2025-03-26,503.0,10.63,10.68,10.82,10.6,151098.0,161982004.8,2.06,-0.09,-0.01,1.58
2025-03-27,503.0,10.69,10.96,11.43,10.62,321650.0,357210734.57,7.58,2.62,0.28,3.37
2025-03-28,503.0,10.99,10.98,11.38,10.95,223163.0,249103085.28,3.92,0.18,0.02,2.34
2025-03-31,503.0,10.81,10.85,10.98,10.55,178907.0,191897126.6,3.92,-1.18,-0.13,1.87
2025-04-01,503.0,10.86,11.11,11.29,10.86,224282.0,249406952.65,3.96,2.4,0.26,2.35
2025-04-02,503.0,11.04,11.94,12.22,11.01,693721.0,822041888.53,10.89,7.47,0.83,7.26
2025-04-03,503.0,11.8,11.6,12.3,11.5,496156.0,593114867.56,6.7,-2.85,-0.34,5.19
2025-04-07,503.0,10.87,10.44,11.14,10.44,349794.0,370241539.0,6.03,-10.0,-1.16,3.66
2025-04-08,503.0,10.44,10.49,10.83,10.1,433198.0,450906572.74,6.99,0.48,0.05,4.54
2025-04-09,503.0,10.37,10.35,10.49,9.48,390425.0,394078162.43,9.63,-1.33,-0.14,4.09
2025-04-10,503.0,10.57,10.38,10.79,10.36,343513.0,361951850.25,4.15,0.29,0.03,3.6
2025-04-11,503.0,10.29,10.39,10.62,10.21,232741.0,243692562.24,3.95,0.1,0.01,2.44
2025-04-14,503.0,10.53,10.57,10.76,10.49,221665.0,234639488.58,2.6,1.73,0.18,2.32
2025-04-15,503.0,10.55,10.5,10.62,10.42,131124.0,137721192.0,1.89,-0.66,-0.07,1.37
2025-04-16,503.0,10.47,10.42,10.68,10.28,190995.0,198902071.4,3.81,-0.76,-0.08,2.0
2025-04-17,503.0,10.34,10.49,10.62,10.32,146690.0,154420123.0,2.88,0.67,0.07,1.54
2025-04-18,503.0,10.46,10.43,10.58,10.37,95491.0,99538768.0,2.0,-0.57,-0.06,1.0
2025-04-21,503.0,10.38,10.55,10.65,10.31,144669.0,151244624.0,3.26,1.15,0.12,1.51
2025-04-22,503.0,10.55,10.4,10.64,10.39,118773.0,124208281.44,2.37,-1.42,-0.15,1.24
2025-04-23,503.0,10.45,10.48,10.65,10.44,157543.0,165971323.64,2.02,0.77,0.08,1.65
2025-04-24,503.0,10.55,10.45,10.68,10.37,183967.0,193524537.0,2.96,-0.29,-0.03,1.93
2025-04-25,503.0,10.58,10.41,10.78,10.4,186039.0,196052492.16,3.64,-0.38,-0.04,1.95
2025-04-28,503.0,10.38,10.11,10.38,9.94,198170.0,200165582.1,4.23,-2.88,-0.3,2.07
2025-04-29,503.0,10.04,10.26,10.29,9.96,143956.0,146732956.5,3.26,1.48,0.15,1.51
2025-04-30,503.0,10.28,10.49,10.62,10.22,171502.0,179598165.69,3.9,2.24,0.23,1.8
2025-05-06,503.0,10.62,10.84,10.92,10.6,223845.0,241552006.18,3.05,3.34,0.35,2.34
2025-05-07,503.0,10.99,10.73,11.1,10.62,231533.0,251313536.67,4.43,-1.01,-0.11,2.42
2025-05-08,503.0,10.7,10.83,10.87,10.67,145286.0,156617605.76,1.86,0.93,0.1,1.52
2025-05-09,503.0,10.78,10.57,10.86,10.55,110344.0,117241585.35,2.86,-2.4,-0.26,1.16
2025-05-12,503.0,10.71,10.57,10.76,10.51,118702.0,125780285.49,2.37,0.0,0.0,1.24
2025-05-13,503.0,10.68,10.67,10.74,10.58,134023.0,142986628.6,1.51,0.95,0.1,1.4
2025-05-14,503.0,10.71,10.64,10.86,10.5,141516.0,150337777.0,3.37,-0.28,-0.03,1.48
