date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-03-18,19.64,20.35,19.45,20.02,1325586.0,37266385.0,34425833.0,0.038505560635235754
2025-03-19,19.87,19.87,19.51,19.62,958900.0,26511956.0,34425833.0,0.027854082717475564
2025-03-20,19.62,19.65,19.39,19.42,754100.0,20705717.0,34425833.0,0.021905061817966757
2025-03-21,19.51,19.52,19.1,19.17,685300.0,18598957.0,34425833.0,0.019906562609538016
2025-03-24,19.2,19.28,18.18,18.48,758500.0,19964016.0,34425833.0,0.022032872813854642
2025-03-25,18.59,18.72,18.17,18.54,613100.0,15944380.0,34425833.0,0.017809300358832277
2025-03-26,18.43,18.95,18.38,18.85,505300.0,13336485.0,34425833.0,0.014677930959579104
2025-03-27,18.85,18.9,18.38,18.75,421000.0,11073086.0,34425833.0,0.01222918847018168
2025-03-28,18.72,18.86,18.37,18.41,367700.0,9602752.0,34425833.0,0.010680932542721623
2025-03-31,18.36,18.36,17.86,18.21,554400.0,14122732.0,34424333.0,0.01610488720289802
2025-04-01,18.31,18.92,18.21,18.74,663600.0,17513592.0,34424333.0,0.019277061954983993
2025-04-02,18.74,18.92,18.53,18.78,467500.0,12360339.0,34424333.0,0.013580510042126306
2025-04-03,18.81,21.64,18.59,20.54,4923310.0,140405296.0,34424333.0,0.14301831207593768
2025-04-07,18.82,19.38,16.43,16.43,3731451.0,91572620.0,34424333.0,0.10839573856086042
2025-04-08,15.83,16.89,15.83,16.61,2161520.0,49989985.0,34424333.0,0.06279046859092376
2025-04-09,16.31,16.95,15.13,16.82,1746700.0,39686300.0,34424333.0,0.05074027142370485
2025-04-10,16.91,18.51,16.91,17.64,2095580.0,52026376.0,34424333.0,0.06087496306754876
2025-04-11,17.51,17.8,17.21,17.29,1222300.0,29980114.0,34424333.0,0.035506860801050234
2025-04-14,17.62,17.94,17.27,17.35,1004900.0,24872524.0,34424333.0,0.029191560516219732
2025-04-15,17.49,20.82,17.1,20.82,3404800.0,94382394.0,34424333.0,0.09890678201375754
2025-04-16,22.09,22.36,20.02,20.37,6456551.0,192832437.0,34424333.0,0.18755776618823666
2025-04-17,20.02,20.43,19.52,20.29,4074431.0,114544518.0,34424333.0,0.11835903981058979
2025-04-18,20.0,20.0,18.53,18.7,3550500.0,94981963.0,34424333.0,0.10313925327180631
2025-04-21,18.53,19.52,18.53,19.2,2580118.0,69383978.0,34424333.0,0.07495041370881464
2025-04-22,19.31,19.48,18.92,19.1,2105800.0,56740198.0,34424333.0,0.06117184608921834
2025-04-23,19.13,19.26,18.87,19.01,1477961.0,39685656.0,34424333.0,0.04293361326710383
2025-04-24,19.14,19.65,18.73,19.51,2944633.0,80175756.0,34424333.0,0.08553928989706205
2025-04-25,19.56,20.2,19.12,19.32,2807500.0,77599575.0,34424333.0,0.08155568330111146
2025-04-28,18.97,19.02,18.25,18.43,2062000.0,53864869.0,34424333.0,0.059899490282062984
2025-04-29,18.51,19.22,18.39,19.03,1498500.0,39964744.0,34424333.0,0.0435302551831578
2025-04-30,19.13,19.95,19.03,19.38,1774383.0,48772174.0,34424333.0,0.05154444096273412
2025-05-06,19.43,19.8,19.43,19.74,1477283.0,40849052.0,34424333.0,0.042913917896390326
2025-05-07,19.81,20.17,19.58,19.84,1705000.0,47732978.0,34424333.0,0.049528918977166526
2025-05-08,19.87,20.1,19.63,20.0,1283100.0,36111130.0,34424333.0,0.03727305333701019
2025-05-09,19.88,20.37,19.87,20.0,1450000.0,41026066.0,34424333.0,0.04212136804509763
2025-05-12,20.07,20.28,19.76,20.0,1075900.0,30221041.0,34424333.0,0.03125405508946245
2025-05-13,20.44,20.67,20.09,20.53,2018700.0,58105101.0,34424333.0,0.05864165908457834
2025-05-14,20.53,20.53,19.92,20.06,1393300.0,39397686.0,34424333.0,0.04047427730843761
2025-05-15,20.22,24.07,20.05,24.07,5415128.0,172443618.0,34424333.0,0.15730524103400928
2025-05-16,24.69,25.2,22.44,22.54,7680967.0,251728028.0,34424333.0,0.2231260951374134
2025-05-19,22.44,22.93,21.77,22.71,5068547.0,159479608.0,34424333.0,0.14723733354543136
2025-05-20,22.38,26.11,22.38,24.03,7910409.0,270248615.0,34424333.0,0.2297912061215536
2025-05-21,23.32,27.19,23.29,26.26,7799789.0,276159623.0,34424333.0,0.22657778147800278
2025-05-22,24.84,25.35,23.42,24.1,5900029.0,200959186.0,34424333.0,0.1713912365418961
2025-05-23,23.58,25.06,23.11,24.63,4873660.0,165559315.0,34424333.0,0.14157601833563485
2025-05-26,23.97,23.98,23.04,23.74,3062775.0,101262801.0,34424333.0,0.08897122276849925
2025-05-27,23.14,24.42,22.57,23.48,3528967.0,116445661.0,34424333.0,0.10251373643172694
2025-05-28,23.32,23.33,22.61,22.93,2694020.0,87048778.0,34424333.0,0.07825917789024409
2025-05-29,22.79,22.91,22.3,22.75,2191777.0,69892947.0,34424333.0,0.0636694108205379
2025-05-30,22.78,23.04,22.24,22.3,1848850.0,58554265.0,34424333.0,0.05370764917943363
2025-06-03,22.2,23.25,22.12,23.16,2654709.0,85458098.0,34424333.0,0.07711722402871247
2025-06-04,23.89,26.26,23.43,25.72,6804304.0,238184367.0,46182641.0,0.14733466628727448
2025-06-05,25.18,25.67,24.07,24.23,4885648.0,170188863.0,46182641.0,0.10578970570349149
2025-06-06,24.17,24.37,23.6,23.84,1870395.0,62691263.0,46182641.0,0.040499957548984694
2025-06-09,23.85,24.2,23.64,23.98,2113488.0,71324982.0,46182641.0,0.045763688568611745
2025-06-10,24.0,28.76,24.0,27.54,8283399.0,304464315.0,46182641.0,0.17936174330090823
2025-06-11,26.85,27.13,25.78,25.92,5494170.0,203907117.0,46182641.0,0.11896612842041666
2025-06-12,25.77,29.29,25.64,27.98,7525698.0,291802425.0,46182641.0,0.16295512419915525
2025-06-13,27.26,27.26,25.29,25.77,5072285.0,185778467.0,46182641.0,0.10983098606249045
2025-06-16,25.55,26.65,24.68,26.4,3879658.0,141789297.0,46182641.0,0.0840068457756671
2025-06-17,26.4,26.49,24.98,25.2,2948971.0,105358624.0,46182641.0,0.06385453356814307
2025-06-18,24.69,24.84,23.3,23.49,3408632.0,113940033.0,46182641.0,0.07380764560433
2025-06-19,23.5,23.6,22.71,22.86,1856991.0,60180072.0,46182641.0,0.04020971862566283
2025-06-20,23.07,23.15,22.45,22.64,1155511.0,37077204.0,46182641.0,0.02502046169252209
2025-06-23,22.57,23.13,22.33,23.13,1204720.0,38853762.0,46182641.0,0.02608599192064395
2025-06-24,23.34,23.89,23.14,23.69,1635600.0,54386865.0,46182641.0,0.03541590443041142
2025-06-25,23.71,23.88,23.11,23.38,1676800.0,55221133.0,46182641.0,0.03630801452000114
2025-06-26,23.38,23.45,22.96,23.19,990185.0,32352331.0,46182641.0,0.021440631773310667
2025-06-27,23.35,23.69,23.14,23.23,1200900.0,39476324.0,46182641.0,0.026003276858939273
2025-06-30,23.25,23.61,22.98,23.47,1177654.0,38797702.0,46182641.99999999,0.025499927007207605
2025-07-01,23.48,24.16,23.45,24.08,2124700.0,71608587.0,46182641.99999999,0.04600646277447705
2025-07-02,24.1,24.28,23.57,23.64,1397900.0,46774211.0,46182641.99999999,0.030268948233840763
