date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-03-27,8.07,8.07,7.77,7.91,5186600.0,40994429.0,313539830.0,0.0165420769667445
2025-03-28,7.94,7.99,7.68,7.71,4184000.0,32639891.0,313539830.0,0.0133443971057839
2025-03-31,7.6,7.69,7.48,7.67,5076350.0,38537325.0,313539830.0,0.0161904469999872
2025-04-01,7.71,7.87,7.71,7.76,4203680.0,32828359.0,313539830.0,0.0134071642508704
2025-04-02,7.72,7.92,7.72,7.8,3889060.0,30551795.0,313539830.0,0.0124037191702247
2025-04-03,7.76,7.9,7.63,7.76,4295600.0,33410583.0,313539830.0,0.0137003327456036
2025-04-07,7.06,7.39,6.22,6.24,10718300.0,70951507.0,313539830.0,0.0341848115437199
2025-04-08,6.4,6.64,6.26,6.44,8218112.0,53022696.0,313539830.0,0.0262107433049255
2025-04-09,6.38,6.86,5.87,6.82,9828816.0,63285708.0,313539830.0,0.0313479024339587
2025-04-10,6.92,7.11,6.84,6.86,8009431.0,55932216.0,313539830.0,0.0255451787417247
2025-04-11,6.82,7.04,6.82,6.93,4690841.0,32665565.0,313539830.0,0.0149609094321445
2025-04-14,7.01,7.19,7.01,7.08,4378300.0,31174809.0,313539830.0,0.0139640950880148
2025-04-15,7.02,7.13,6.97,7.06,4486760.0,31655177.0,313539830.0,0.0143100160512302
2025-04-16,7.06,7.33,6.78,6.94,10036780.0,70964154.0,313539830.0,0.0320111802063552
2025-04-17,6.85,7.22,6.85,7.07,8153458.0,58068971.0,313539830.0,0.0260045366485017
2025-04-18,7.06,7.47,7.05,7.31,12026388.0,87658484.0,313539830.0,0.0383568109991001
2025-04-21,7.26,7.49,7.19,7.44,9425101.0,69744745.0,313539830.0,0.0300602988781361
2025-04-22,7.39,7.5,7.36,7.42,5714090.0,42447689.0,313539830.0,0.0182244469546341
2025-04-23,7.42,7.54,7.42,7.53,5622100.0,42173541.0,313539830.0,0.0179310552027791
2025-04-24,7.49,7.63,7.38,7.5,5406550.0,40496202.0,313539830.0,0.0172435827371597
2025-04-25,7.49,7.58,7.38,7.48,5003270.0,37533997.0,313539830.0,0.0159573665648794
2025-04-28,7.43,7.49,7.26,7.35,4440195.0,32622248.0,313539830.0,0.0141615022244542
2025-04-29,7.3,7.52,7.27,7.47,4024300.0,30041810.0,313539830.0,0.012835051929447
2025-04-30,7.47,7.64,7.45,7.58,3765900.0,28582554.0,313539830.0,0.0120109142114416
2025-05-06,7.61,7.84,7.61,7.84,4244200.0,32996490.0,313539830.0,0.0135363982304895
2025-05-07,7.89,8.11,7.88,8.02,6291800.0,50229056.0,313539830.0,0.0200669879804425
2025-05-08,7.99,8.83,7.96,8.55,21219748.0,178800049.0,313539830.0,0.0676779980393559
2025-05-09,8.45,8.62,8.19,8.26,19080180.0,158528614.0,313539830.0,0.060854086704072
2025-05-12,8.27,8.74,8.24,8.59,20395533.0,175288272.0,313539830.0,0.0650492570593024
2025-05-13,8.65,8.67,8.29,8.35,10682120.0,90213313.0,313539830.0,0.0340694195056494
2025-05-14,8.31,8.4,8.21,8.23,6365770.0,52749286.0,313539830.0,0.0203029069703839
2025-05-15,8.3,8.32,8.15,8.17,4883501.0,40137730.0,313539830.0,0.0155753768189515
2025-05-16,8.17,8.38,8.15,8.24,5191481.0,43131191.0,313539830.0,0.0165576443669054
2025-05-19,8.3,8.41,8.17,8.35,5732598.0,47672225.0,313539830.0,0.018283476137625
2025-05-20,8.35,8.42,8.23,8.41,5533520.0,46240704.0,313539830.0,0.0176485392621409
2025-05-21,8.41,8.45,8.22,8.3,4269100.0,35492246.0,313539830.0,0.0136158139780837
2025-05-22,8.24,8.4,8.21,8.22,3939560.0,32718151.0,313539830.0,0.0125647832366305
2025-05-23,8.24,8.34,8.12,8.16,4264725.0,35159531.0,313539830.0,0.0136018604079743
2025-05-26,8.2,8.35,8.18,8.28,3332442.0,27597428.0,313539830.0,0.0106284487045872
2025-05-27,8.25,8.34,8.19,8.32,3222600.0,26673566.0,313539830.0,0.0102781200079109
2025-05-28,8.31,8.36,8.22,8.26,3009300.0,24923956.0,313539830.0,0.009597823664062
2025-05-29,8.22,8.43,8.22,8.43,4838791.0,40567950.0,313539830.0,0.0154327793059019
2025-05-30,8.42,8.43,8.19,8.22,3907772.0,32285124.0,313539830.0,0.0124633989882561
2025-06-03,8.23,8.41,8.21,8.32,4172400.0,34779960.0,313539830.0,0.0133074002113224
2025-06-04,8.32,8.53,8.29,8.46,5189300.0,43923591.0,313539830.0,0.0165506883128692
2025-06-05,8.46,8.52,8.34,8.51,5186300.0,43908214.0,313539830.0,0.0165411201505084
2025-06-06,8.54,8.58,8.47,8.57,4433780.0,37868479.0,313539830.0,0.0141410423039395
2025-06-09,8.59,8.69,8.55,8.57,5099290.0,43859692.0,313539830.0,0.0162636115481723
2025-06-10,8.61,8.68,8.4,8.52,4864100.0,41542648.0,313539830.0,0.0155134995129645
2025-06-11,8.54,8.59,8.46,8.49,3887630.0,33188140.0,313539830.0,0.0123991583461661
2025-06-12,8.45,8.56,8.43,8.51,3757500.0,31988686.0,313539830.0,0.0119841233568315
2025-06-13,8.48,8.54,8.34,8.38,4424600.0,37281674.0,313539830.0,0.0141117637271156
2025-06-16,8.37,8.74,8.34,8.63,8555000.0,73655959.0,313539830.0,0.0272852096653876
2025-06-17,8.63,8.68,8.5,8.61,4742980.0,40688608.0,313539830.0,0.0151272009045868
2025-06-18,8.59,9.04,8.54,8.82,12987718.0,114052209.0,313539830.0,0.0414228648398514
2025-06-19,8.88,8.9,8.49,8.6,9586997.0,83131874.0,313539830.0,0.0305766479493211
2025-06-20,8.59,8.82,8.52,8.75,9538881.0,82894876.0,313539830.0,0.0304231873826046
2025-06-23,8.57,8.92,8.51,8.88,10208308.0,89504559.0,313539830.0,0.0325582494574931
2025-06-24,8.8,8.95,8.79,8.88,11211180.0,99731245.0,313539830.0,0.0357567968318411
2025-06-25,8.87,9.0,8.83,8.95,9259680.0,82666988.0,313539830.0,0.0295327072161772
2025-06-26,8.97,10.74,8.91,10.74,44370292.0,467894799.0,313539830.0,0.1415140526165368
2025-06-27,11.03,12.89,10.9,12.89,101551261.0,1202434177.0,313539830.0,0.3238863177287555
2025-06-30,13.15,15.47,13.15,15.47,114861587.0,1698524877.0,313528580.0,0.3663512493821137
2025-07-01,15.68,15.99,13.85,14.25,108463216.0,1582385547.0,313528580.0,0.3459436329536529
2025-07-02,13.8,14.04,12.79,13.0,72616045.0,970270371.0,313528580.0,0.2316090131240986
2025-07-03,12.8,13.11,12.4,12.69,50566779.0,640572277.0,313528580.0,0.1612828374370209
2025-07-04,12.54,12.82,12.36,12.71,40262734.0,506499646.0,313528580.0,0.128418066384889
2025-07-07,12.59,13.6,12.41,13.37,60025377.0,786270634.0,313528580.0,0.1914510536806564
2025-07-08,13.09,13.15,12.72,13.15,36703734.0,474160447.0,313528580.0,0.1170666291411137
2025-07-09,13.08,14.0,12.69,13.31,61478718.0,827444336.0,313528580.0,0.1960864875540214
2025-07-10,12.86,12.95,12.3,12.37,42929171.0,538176074.0,313528580.0,0.1369226722488903
2025-07-11,12.3,13.21,12.21,12.88,39395614.0,498884822.0,313528580.0,0.1256523855018257
2025-07-14,13.07,14.86,13.01,14.01,77442579.0,1074447350.0,313528580.0,0.2470032524626622
2025-07-15,14.02,14.16,13.26,13.44,45897792.0,621578740.0,313528580.0,0.1463910945534853
2025-07-16,13.33,13.7,13.07,13.12,37385640.0,497474236.0,313528580.0,0.1192415696202241
2025-07-17,13.05,13.4,12.92,13.19,38724840.0,508508726.0,313528580.0,0.1235129505578088
2025-07-18,13.02,13.57,12.84,13.33,40499520.0,534102975.0,313528580.0,0.1291732957805633
2025-07-21,13.19,13.98,13.05,13.65,40288226.0,549723851.0,313528580.0,0.1284993731671926
2025-07-22,13.66,14.79,13.51,14.04,68575377.0,975009479.0,313528580.0,0.218721294881634
2025-07-23,13.55,14.77,13.3,13.85,55093314.0,773511816.0,313528580.0,0.1757202293966311
2025-07-24,13.75,15.89,13.56,15.16,78379464.0,1142627449.0,313528580.0,0.2499914489454199
2025-07-25,14.87,15.44,13.77,13.99,63296424.0,906808607.0,313528580.0,0.2018840642853037
2025-07-28,13.55,14.5,13.55,14.39,41137026.0,582770153.0,313528580.0,0.1312066223755423
2025-07-29,14.36,17.19,14.3,16.03,87494853.0,1407555707.0,313528580.0,0.2790649994332255
2025-07-30,16.36,16.5,15.3,15.47,62937937.0,996244318.0,313528580.0,0.2007406693195242
2025-07-31,15.37,16.01,14.8,14.95,56919154.0,875098970.0,313528580.0,0.1815437495363261
2025-08-01,14.56,16.15,14.27,15.54,60100672.0,920124889.0,313528580.0,0.1916912072258293
2025-08-04,14.68,15.68,14.56,15.19,50223033.0,761861494.0,313528580.0,0.1601864589186734
2025-08-05,15.19,16.0,14.88,15.05,47679370.0,731668098.0,313528580.0,0.1520734409603105
2025-08-06,14.77,16.4,14.72,16.38,70080116.0,1103545312.0,313528580.0,0.2235206627733905
2025-08-07,16.25,16.29,15.31,15.63,50745499.0,792981898.0,313528580.0,0.1618528652156687
2025-08-08,15.35,15.8,15.06,15.31,31377845.0,482044047.0,313528580.0,0.1000796960838466
2025-08-11,15.32,15.75,15.23,15.36,30263087.0,469081970.0,313528580.0,0.0965241733305461
2025-08-12,15.39,15.42,14.5,14.52,34398431.0,508930303.0,313528580.0,0.1097138608544076
2025-08-13,14.32,14.98,14.31,14.53,27052923.0,396019569.0,313528580.0,0.086285349169763
2025-08-14,14.36,14.54,13.51,13.56,34622452.0,479789067.0,313528580.0,0.110428376258394
2025-08-15,14.34,14.86,14.15,14.3,35995820.0,520273159.0,313528580.0,0.114808736096722
2025-08-18,14.23,14.52,14.2,14.41,28314093.0,406327280.0,313528580.0,0.0903078532744925
2025-08-19,14.26,14.66,14.06,14.4,26803386.0,385101372.0,313528580.0,0.0854894504354276
2025-08-20,14.5,14.65,14.16,14.48,22944277.0,330434482.0,313528580.0,0.0731808149674903
2025-08-21,14.59,14.83,14.44,14.65,24764031.0,361972460.0,313528580.0,0.0789849237986533
2025-08-22,14.44,14.68,14.28,14.59,20513299.0,297190364.0,313528580.0,0.0654272060301488
2025-08-25,14.59,14.59,14.3,14.35,23032667.0,332430798.0,313528580.0,0.0734627350399762
