日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,2277.0,6.12,6.05,6.15,6.03,605534.0,367837727.76,1.97,-0.82,-0.05,4.34
2025-03-19,2277.0,6.06,6.0,6.12,5.96,859818.0,516643914.68,2.64,-0.83,-0.05,6.17
2025-03-20,2277.0,6.0,6.03,6.06,5.86,768101.0,458977599.76,3.33,0.5,0.03,5.51
2025-03-21,2277.0,6.03,5.69,6.03,5.68,833367.0,484125617.75,5.8,-5.64,-0.34,5.98
2025-03-24,2277.0,5.68,5.5,5.82,5.3,811118.0,450277746.99,9.14,-3.34,-0.19,5.82
2025-03-25,2277.0,5.45,5.29,5.47,5.27,548207.0,292145052.49,3.64,-3.82,-0.21,3.93
2025-03-26,2277.0,5.27,5.44,5.52,5.26,603927.0,324582584.0,4.91,2.84,0.15,4.33
2025-03-27,2277.0,5.43,5.32,5.5,5.32,415533.0,224147135.87,3.31,-2.21,-0.12,2.98
2025-03-28,2277.0,5.33,5.19,5.34,5.18,395962.0,207008474.88,3.01,-2.44,-0.13,2.84
2025-03-31,2277.0,5.15,5.21,5.21,5.06,378419.0,194094870.84,2.89,0.39,0.02,2.71
2025-04-01,2277.0,5.21,5.15,5.22,5.14,265600.0,137527715.36,1.54,-1.15,-0.06,1.91
2025-04-02,2277.0,5.14,5.17,5.2,5.11,183597.0,95013998.98,1.75,0.39,0.02,1.32
2025-04-03,2277.0,5.1,5.22,5.3,5.09,392764.0,205338016.5,4.06,0.97,0.05,2.82
2025-04-07,2277.0,4.99,4.7,4.99,4.7,445987.0,212654409.0,5.56,-9.96,-0.52,3.2
2025-04-08,2277.0,4.55,4.9,4.95,4.55,872966.0,421759654.4,8.51,4.26,0.2,6.26
2025-04-09,2277.0,4.88,5.01,5.15,4.41,948127.0,454353236.01,15.1,2.24,0.11,6.8
2025-04-10,2277.0,5.0,5.51,5.51,5.0,1377295.0,733492996.94,10.18,9.98,0.5,9.88
2025-04-11,2277.0,5.43,5.37,5.56,5.33,1231849.0,669656085.35,4.17,-2.54,-0.14,8.84
2025-04-14,2277.0,5.37,5.48,5.57,5.37,926155.0,507974434.37,3.72,2.05,0.11,6.64
2025-04-15,2277.0,5.42,5.34,5.53,5.31,618077.0,333202498.2,4.01,-2.55,-0.14,4.43
2025-04-16,2277.0,5.3,5.22,5.4,5.11,537605.0,282107730.0,5.43,-2.25,-0.12,3.86
2025-04-17,2277.0,5.2,5.21,5.3,5.15,415943.0,218059917.0,2.87,-0.19,-0.01,2.98
2025-04-18,2277.0,5.18,5.73,5.73,5.13,1497862.0,831536053.91,11.52,9.98,0.52,10.74
2025-04-21,2277.0,5.76,5.96,6.06,5.72,2211688.0,1310618334.76,5.93,4.01,0.23,15.86
2025-04-22,2277.0,5.95,5.8,5.95,5.73,1175925.0,684776881.89,3.69,-2.68,-0.16,8.43
2025-04-23,2277.0,5.8,5.62,5.83,5.61,928051.0,525294652.09,3.79,-3.1,-0.18,6.66
2025-04-24,2277.0,5.6,5.57,5.66,5.46,771662.0,428076840.0,3.56,-0.89,-0.05,5.53
2025-04-25,2277.0,5.61,5.58,5.62,5.51,596623.0,332384782.0,1.97,0.18,0.01,4.28
2025-04-28,2277.0,5.66,5.37,5.68,5.36,618460.0,338351781.98,5.73,-3.76,-0.21,4.44
2025-04-29,2277.0,5.21,5.3,5.37,5.13,563182.0,294756704.85,4.47,-1.3,-0.07,4.04
2025-04-30,2277.0,5.28,5.34,5.41,5.27,493218.0,262984490.0,2.64,0.75,0.04,3.54
2025-05-06,2277.0,5.4,5.6,5.67,5.36,725648.0,400661500.86,5.81,4.87,0.26,5.2
2025-05-07,2277.0,5.64,5.54,5.67,5.5,593529.0,330500823.16,3.04,-1.07,-0.06,4.26
2025-05-08,2277.0,5.57,5.55,5.62,5.5,507199.0,282665445.0,2.17,0.18,0.01,3.64
2025-05-09,2277.0,5.52,5.32,5.55,5.3,526757.0,283074614.0,4.5,-4.14,-0.23,3.78
2025-05-12,2277.0,5.33,5.36,5.36,5.26,291547.0,155190570.0,1.88,0.75,0.04,2.09
2025-05-13,2277.0,5.42,5.3,5.44,5.3,277884.0,148784936.0,2.61,-1.12,-0.06,1.99
