日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,688225.0,25.06,27.98,29.76,25.0,134008.0,377268788.0,19.0,11.7,2.93,6.41
2025-03-19,688225.0,27.94,26.95,29.98,26.7,90772.0,254546385.0,11.72,-3.68,-1.03,4.34
2025-03-20,688225.0,27.19,27.71,29.5,26.45,111850.0,312198154.0,11.32,2.82,0.76,5.35
2025-03-21,688225.0,27.3,25.93,27.3,25.45,104569.0,272079044.0,6.68,-6.42,-1.78,5.0
2025-03-24,688225.0,25.98,23.99,26.28,23.5,75994.0,186951930.0,10.72,-7.48,-1.94,3.63
2025-03-25,688225.0,23.98,25.36,26.14,23.68,75066.0,190106476.0,10.25,5.71,1.37,3.59
2025-03-26,688225.0,25.29,25.57,25.58,24.88,37804.0,95355873.0,2.76,0.83,0.21,1.81
2025-03-27,688225.0,25.44,23.97,26.24,23.9,62947.0,156261022.0,9.15,-6.26,-1.6,3.01
2025-03-28,688225.0,23.97,24.04,24.48,23.91,25836.0,62368424.0,2.38,0.29,0.07,1.24
2025-03-31,688225.0,23.85,23.28,23.85,22.73,61898.0,142984423.0,4.66,-3.16,-0.76,2.96
2025-04-01,688225.0,23.27,23.47,23.93,23.07,36763.0,86457632.0,3.69,0.82,0.19,1.76
2025-04-02,688225.0,23.5,23.38,23.84,23.09,27259.0,63941977.0,3.2,-0.38,-0.09,1.3
2025-04-03,688225.0,23.23,23.0,23.58,22.75,16861.0,38969851.0,3.55,-1.63,-0.38,0.81
2025-04-07,688225.0,21.09,18.4,21.85,18.4,41951.0,82935331.0,15.0,-20.0,-4.6,2.01
2025-04-08,688225.0,18.0,19.12,19.98,18.0,62107.0,119306976.0,10.76,3.91,0.72,2.97
2025-04-09,688225.0,19.44,20.4,20.65,17.86,63492.0,124223750.0,14.59,6.69,1.28,3.04
2025-04-10,688225.0,20.55,20.59,21.65,20.33,65879.0,137387664.0,6.47,0.93,0.19,3.15
2025-04-11,688225.0,20.55,20.71,21.27,20.16,33985.0,70901664.0,5.39,0.58,0.12,1.63
2025-04-14,688225.0,20.83,21.1,21.45,20.8,31181.0,65918644.0,3.14,1.88,0.39,1.49
2025-04-15,688225.0,20.99,21.88,22.66,20.9,66651.0,146590960.0,8.34,3.7,0.78,3.19
2025-04-16,688225.0,21.89,21.58,22.8,21.19,46596.0,102155474.0,7.36,-1.37,-0.3,2.23
2025-04-17,688225.0,21.98,22.16,22.77,21.52,49829.0,111042431.0,5.79,2.69,0.58,2.38
2025-04-18,688225.0,22.26,23.06,23.34,22.05,50265.0,115203006.0,5.82,4.06,0.9,2.4
2025-04-21,688225.0,22.65,23.76,24.04,22.6,42086.0,98586396.0,6.24,3.04,0.7,2.01
2025-04-22,688225.0,24.0,23.61,24.01,23.12,34429.0,80952420.0,3.75,-0.63,-0.15,1.65
2025-04-23,688225.0,24.08,23.08,24.43,22.93,38293.0,90332028.0,6.35,-2.24,-0.53,1.83
2025-04-24,688225.0,23.01,22.11,23.16,22.0,41944.0,93874815.0,5.03,-4.2,-0.97,2.01
2025-04-25,688225.0,22.2,22.97,23.34,21.93,37054.0,83789458.0,6.38,3.89,0.86,1.77
2025-04-28,688225.0,22.91,22.89,23.06,22.33,29679.0,67135109.0,3.18,-0.35,-0.08,1.42
2025-04-29,688225.0,21.79,21.7,22.45,21.01,53876.0,117387576.0,6.29,-5.2,-1.19,2.58
2025-04-30,688225.0,21.81,21.37,22.39,21.32,56210.0,122007175.0,4.93,-1.52,-0.33,2.69
2025-05-06,688225.0,21.51,23.25,23.47,21.5,62542.0,142538680.0,9.22,8.8,1.88,2.99
2025-05-07,688225.0,23.74,22.76,23.74,22.39,38610.0,88196223.0,5.81,-2.11,-0.49,1.85
2025-05-08,688225.0,22.74,22.66,23.73,22.43,52794.0,120953919.0,5.71,-0.44,-0.1,2.52
2025-05-09,688225.0,22.69,20.94,22.69,20.79,77327.0,164833635.0,8.38,-7.59,-1.72,3.7
