date,open,high,low,close,volume,amount,outstanding_share,turnover
2025-03-27,8.99,9.12,8.84,9.09,4930200.0,44754899.0,451995209.00000006,0.0109076377400274
2025-03-28,9.08,9.14,8.97,9.0,3902550.0,35538755.0,451995209.00000006,0.0086340516941187
2025-03-31,9.03,9.03,8.7,8.83,4819533.0,42841421.0,451995209.00000006,0.010662796649245
2025-04-01,8.83,9.24,8.83,9.17,8203832.0,75456015.0,451995209.00000006,0.0181502631812188
2025-04-02,9.12,9.21,9.08,9.18,4696794.0,43305393.0,451995209.00000006,0.0103912473107651
2025-04-03,9.1,9.26,9.07,9.2,4755300.0,43927618.0,451995209.00000006,0.0105206867358631
2025-04-07,8.84,8.84,8.27,8.27,7230900.0,61363710.0,451995209.00000006,0.0159977359406037
2025-04-08,8.03,8.29,7.56,7.74,12925883.0,102190192.0,451995209.00000006,0.0285973894028597
2025-04-09,7.67,7.85,7.16,7.8,9174283.0,69804737.0,451995209.00000006,0.0202973014255998
2025-04-10,7.9,8.06,7.89,7.94,5785149.0,46467613.0,451995209.00000006,0.0127991378775875
2025-04-11,7.9,8.07,7.9,7.96,3729350.0,29990934.0,451995209.00000006,0.0082508617917673
2025-04-14,8.05,8.24,8.03,8.13,4524949.0,37079006.0,451995209.00000006,0.0100110552277999
2025-04-15,8.1,8.95,8.05,8.54,20015450.0,173607861.0,451995209.00000006,0.0442824384008017
2025-04-16,8.54,8.63,8.14,8.23,13213950.0,110437987.0,451995209.00000006,0.0292347125298843
2025-04-17,8.23,8.32,8.18,8.26,6998380.0,58260238.0,451995209.00000006,0.0154833057091098
2025-04-18,8.21,8.34,8.12,8.18,4396100.0,36283097.0,451995209.00000006,0.0097259880469219
2025-04-21,8.15,8.36,8.1,8.35,4402380.0,36816023.0,451995209.00000006,0.0097398819995014
2025-04-22,8.31,8.46,8.3,8.41,4493230.0,37980485.0,451995209.00000006,0.0099408797052094
2025-04-23,8.42,8.51,8.4,8.42,3703450.0,31504704.0,451995209.00000006,0.0081935602994411
2025-04-24,8.46,8.53,8.4,8.46,4153700.0,35427016.0,451995209.00000006,0.0091896991766565
2025-04-25,8.45,8.55,8.4,8.46,3788750.0,32280966.0,451995209.00000006,0.0083822791139363
2025-04-28,8.34,8.34,7.92,7.92,9789266.0,78925356.0,451995209.00000006,0.0216578977057254
2025-04-29,7.91,8.06,7.89,8.01,6500850.0,52310068.0,451995209.00000006,0.0143825639532387
2025-04-30,8.02,8.11,7.99,7.99,4031850.0,32713306.0,451995209.00000006,0.0089201166731835
2025-05-06,8.08,8.2,8.04,8.2,4662628.0,38168173.0,451995209.00000006,0.0103156580139768
2025-05-07,8.26,8.3,8.18,8.23,4593400.0,38127831.0,451995209.00000006,0.0101624970985035
2025-05-08,8.2,8.35,8.18,8.32,3310400.0,27685857.0,451995209.00000006,0.0073239714361662
2025-05-09,8.32,8.39,8.26,8.31,3181850.0,26686065.0,451995209.00000006,0.0070395657667247
2025-05-12,8.41,8.46,8.23,8.36,4557500.0,38201820.0,451995209.00000006,0.010083071477866
2025-05-13,8.42,8.56,8.39,8.51,6426100.0,54798531.0,451995209.00000006,0.0142171860941118
2025-05-14,8.56,8.8,8.54,8.75,9968100.0,86708145.0,451995209.00000006,0.0220535523419674
2025-05-15,8.74,8.74,8.47,8.54,8255400.0,71299571.0,451995209.00000006,0.0182643528860944
2025-05-16,8.51,8.68,8.44,8.59,5176768.0,44534327.0,451995209.00000006,0.011453147946973
2025-05-19,8.58,8.67,8.52,8.65,4048300.0,34995095.0,451995209.00000006,0.0089565108642556
2025-05-20,8.68,8.89,8.63,8.78,5562100.0,49105067.0,451995209.00000006,0.0123056614080172
2025-05-21,8.77,8.83,8.72,8.74,3642900.0,32168829.0,451995209.00000006,0.0080595987025163
2025-05-22,8.74,8.78,8.6,8.62,3569000.0,31135105.0,451995209.00000006,0.0078961013942959
2025-05-23,8.64,8.8,8.62,8.63,4407300.0,38679066.0,451995209.00000006,0.0097507670706306
2025-05-26,8.65,8.69,8.47,8.54,4421550.0,38071820.0,451995209.00000006,0.0097822939534741
2025-05-27,8.56,8.61,8.45,8.58,2652700.0,22839445.0,451995209.00000006,0.0058688675171333
2025-05-28,8.57,8.62,8.47,8.5,2601250.0,22315510.0,451995209.00000006,0.0057550388769718
2025-05-29,8.5,8.68,8.45,8.66,3415200.0,29641508.0,451995209.00000006,0.0075558323008684
2025-05-30,8.66,8.73,8.6,8.63,3411900.0,29778407.0,451995209.00000006,0.0075485313385257
2025-06-03,8.59,8.82,8.56,8.78,5015518.0,44154518.0,451995209.00000006,0.0110963963779536
2025-06-04,8.8,8.83,8.72,8.79,3598650.0,31747093.0,451995209.00000006,0.0079616994347389
2025-06-05,8.79,8.82,8.66,8.69,2895050.0,25398165.0,451995209.00000006,0.0064050457667572
2025-06-06,8.69,8.75,8.65,8.7,2555450.0,22345696.0,451995209.00000006,0.0056537103693061
2025-06-09,8.72,8.88,8.71,8.83,4484370.0,39792564.0,451995209.00000006,0.0099212777275256
2025-06-10,8.84,8.9,8.68,8.83,5662750.0,50264020.0,451995209.00000006,0.0125283407594703
2025-06-11,8.81,8.9,8.79,8.83,3627300.0,32300285.0,451995209.00000006,0.0080250850623507
2025-06-12,8.81,8.85,8.71,8.79,2918400.0,25767828.0,451995209.00000006,0.006456705606364
2025-06-13,8.76,8.83,8.53,8.54,5159400.0,44803206.0,451995209.00000006,0.011414722760922
2025-06-16,8.54,8.63,8.52,8.55,3955000.0,34113949.0,451995209.00000006,0.0087500927471113
2025-06-17,8.57,9.2,8.57,8.64,9273320.0,81477285.0,451995209.00000006,0.0205164121551562
2025-06-18,8.52,8.62,8.38,8.42,6700170.0,57074493.0,451995209.00000006,0.0148235420787391
2025-06-19,8.42,8.49,8.27,8.29,3542750.0,29627819.0,451995209.00000006,0.0078380255574788
2025-06-20,8.3,8.42,8.28,8.37,3202750.0,26821943.0,451995209.00000006,0.0070858051948953
2025-06-23,8.36,8.51,8.29,8.49,3119850.0,26347117.0,451995209.00000006,0.0069023961711948
2025-06-24,8.5,8.62,8.47,8.62,3249850.0,27856788.0,451995209.00000006,0.0071900098392414
2025-06-25,8.61,8.65,8.51,8.64,3305820.0,28391578.0,451995209.00000006,0.0073138385853996
2025-06-26,8.57,8.61,8.39,8.41,5860320.0,49511325.0,451995209.00000006,0.0129654471625162
2025-06-27,8.39,8.5,8.38,8.47,3305850.0,27980670.0,451995209.00000006,0.0073139049577846
2025-06-30,8.49,8.61,8.43,8.6,4297950.0,36732748.0,451995209.00000006,0.0095088397275467
2025-07-01,8.6,8.73,8.59,8.72,5063450.0,43962975.0,451995209.00000006,0.0112024417497752
2025-07-02,8.7,8.75,8.63,8.69,3224800.0,27982888.0,451995209.00000006,0.0071345888978217
2025-07-03,8.69,8.8,8.66,8.79,3472750.0,30406534.0,451995209.00000006,0.0076831566592998
2025-07-04,8.82,8.87,8.72,8.74,3622100.0,31743857.0,451995209.00000006,0.0080135805156288
2025-07-07,8.75,8.84,8.7,8.75,2887250.0,25289448.0,451995209.00000006,0.0063877889466744
2025-07-08,8.74,8.84,8.73,8.79,3801812.0,33440472.0,451995209.00000006,0.0084111776503365
2025-07-09,8.78,8.81,8.74,8.76,3434200.0,30137374.0,451995209.00000006,0.0075978681446599
2025-07-10,8.78,8.88,8.74,8.83,3625700.0,31999913.0,451995209.00000006,0.0080215452018209
2025-07-11,8.79,8.88,8.77,8.85,4083900.0,36102979.0,451995209.00000006,0.0090352727610438
2025-07-14,8.85,8.94,8.83,8.94,3780413.0,33673753.0,451995209.00000006,0.0083638342281632
2025-07-15,8.9,8.96,8.79,8.89,3797750.0,33693726.0,451995209.00000006,0.0084021908294165
2025-07-16,8.9,9.02,8.87,9.01,4502600.0,40393070.0,451995209.00000006,0.0099616100134371
2025-07-17,9.03,9.09,8.98,9.04,3812371.0,34455983.0,451995209.00000006,0.0084345385174204
2025-07-18,9.05,9.08,8.9,9.04,4674350.0,41960203.0,451995209.00000006,0.0103415919171833
2025-07-21,9.05,9.18,8.96,9.16,4727150.0,43108742.0,451995209.00000006,0.0104584073146669
2025-07-22,9.19,9.2,9.08,9.15,3717300.0,33992073.0,451995209.00000006,0.0082242022171522
2025-07-23,9.15,9.22,9.08,9.1,5615450.0,51330108.0,451995209.00000006,0.0124236936325579
2025-07-24,9.13,9.25,9.05,9.2,5444900.0,49896892.0,451995209.00000006,0.012046366624209
2025-07-25,9.18,9.36,9.12,9.28,6318150.0,58613917.0,451995209.00000006,0.0139783561289916
2025-07-28,9.29,9.37,9.2,9.26,5323099.0,49439018.0,451995209.00000006,0.0117768925289648
2025-07-29,9.3,9.32,9.17,9.3,4608500.0,42627586.0,451995209.00000006,0.0101959045322535
2025-07-30,9.25,9.4,9.22,9.31,5969879.0,55660518.0,451995209.00000006,0.0132078368998818
2025-07-31,9.3,9.39,9.22,9.26,5471600.0,50904642.0,451995209.00000006,0.0121054380468001
2025-08-01,9.22,9.43,9.22,9.36,5645450.0,52824433.0,451995209.00000006,0.0124900660174917
2025-08-04,9.38,9.46,9.29,9.45,6573750.0,61673652.0,451995209.00000006,0.0145438488486279
2025-08-05,9.47,9.59,9.45,9.58,7341300.0,69959783.0,451995209.00000006,0.0162419863171602
2025-08-06,9.56,9.7,9.47,9.49,7708800.0,73696860.0,451995209.00000006,0.0170550480325998
2025-08-07,9.5,9.83,9.48,9.54,9137050.0,87910558.0,451995209.00000006,0.0202149266586584
2025-08-08,9.54,9.92,9.52,9.7,10359600.0,100618954.0,451995209.00000006,0.022919711965354
2025-08-11,9.72,9.8,9.61,9.8,8569100.0,83235458.0,451995209.00000006,0.0189583867912192
2025-08-12,9.83,10.26,9.78,10.01,16245500.0,163233883.0,451995209.00000006,0.0359417526480905
2025-08-13,9.98,10.05,9.75,9.87,12152350.0,119704450.0,451995209.00000006,0.0268860150683588
2025-08-14,9.83,9.87,9.66,9.74,10544615.0,102599253.0,451995209.00000006,0.0233290415253051
2025-08-15,9.68,9.78,9.63,9.77,7605100.0,73818802.0,451995209.00000006,0.0168256208220118
2025-08-18,9.78,9.83,9.62,9.67,9053100.0,87917045.0,451995209.00000006,0.0200291946014852
2025-08-19,9.66,9.83,9.63,9.7,8459300.0,82277971.0,451995209.00000006,0.0187154638623614
2025-08-20,9.77,9.9,9.67,9.76,9715558.0,95019101.0,451995209.00000006,0.0214948251807686
2025-08-21,9.74,9.84,9.73,9.78,7040600.0,68955302.0,451995209.00000006,0.01557671377884
2025-08-22,9.8,9.8,9.6,9.68,7154000.0,69098683.0,451995209.00000006,0.0158276013938899
2025-08-25,9.7,9.75,9.6,9.67,6584456.0,63569897.0,451995209.00000006,0.014567534940398
2025-08-26,9.67,9.87,9.63,9.76,6501550.0,63319552.0,451995209.00000006,0.0143841126422205
2025-08-27,10.25,10.74,10.25,10.74,43656823.0,466553563.0,451995209.00000006,0.0965869153714857
2025-08-28,10.41,10.59,10.06,10.25,51932006.0,531794886.0,451995209.00000006,0.1148950364206183
2025-08-29,10.3,10.3,9.9,9.97,24721347.0,247924732.0,451995209.00000006,0.0546938253055686
2025-09-01,9.99,10.97,9.94,10.47,34738969.0,364419042.0,451995209.00000006,0.0768569407557591
2025-09-02,10.4,10.48,10.06,10.21,22247963.0,227593562.0,451995209.00000006,0.0492216788076618
2025-09-03,10.1,10.4,9.7,9.73,19497663.0,194237692.0,451995209.00000006,0.0431368797982104
2025-09-04,9.79,10.07,9.74,9.88,16104597.0,159173519.0,451995209.00000006,0.0356300170429461
2025-09-05,9.88,10.14,9.74,10.04,12521500.0,124666269.0,451995209.00000006,0.0277027272649697
2025-09-08,9.99,10.26,9.96,10.23,12925050.0,131448252.0,451995209.00000006,0.0285955464629714
2025-09-09,10.2,10.34,10.06,10.1,11854765.0,120721173.0,451995209.00000006,0.0262276341960075
2025-09-10,10.1,10.18,9.96,10.02,8205941.0,82275717.0,451995209.00000006,0.0181549291598796
2025-09-11,9.96,10.22,9.83,10.22,10251244.0,103039006.0,451995209.00000006,0.0226799837606243
2025-09-12,10.27,10.29,10.01,10.08,10139644.0,102290331.0,451995209.00000006,0.0224330784886704
2025-09-15,10.04,10.06,9.9,10.01,7431247.0,74097494.0,451995209.00000006,0.0164409862140817
2025-09-16,10.02,10.04,9.81,9.94,6849200.0,67924274.0,451995209.00000006,0.0151532579629621
2025-09-17,9.94,9.99,9.83,9.87,6269798.0,62040638.0,451995209.00000006,0.0138713815437809
2025-09-18,9.85,9.89,9.55,9.6,10382990.0,100650103.0,451995209.00000006,0.0229714603014741
2025-09-19,9.58,9.66,9.45,9.54,5998550.0,57196315.0,451995209.00000006,0.0132712689881631
2025-09-22,9.57,9.61,9.39,9.47,4041650.0,38259443.0,451995209.00000006,0.0089417983189286
