日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,2517.0,17.48,17.29,17.67,17.18,301258.0,527572646.84,2.84,0.06,0.01,1.59
2025-03-19,2517.0,17.17,16.94,17.49,16.73,332071.0,566533309.02,4.4,-2.02,-0.35,1.76
2025-03-20,2517.0,16.91,16.46,16.91,16.36,440515.0,734767450.57,3.25,-2.83,-0.48,2.33
2025-03-21,2517.0,16.28,16.0,16.55,15.88,412205.0,668812305.98,4.07,-2.79,-0.46,2.18
2025-03-24,2517.0,15.98,16.33,16.62,15.98,554184.0,912641126.01,4.0,2.06,0.33,2.93
2025-03-25,2517.0,16.33,15.94,16.59,15.8,308876.0,500195020.24,4.84,-2.39,-0.39,1.63
2025-03-26,2517.0,15.94,15.9,16.07,15.76,186914.0,299407166.0,1.94,-0.25,-0.04,0.99
2025-03-27,2517.0,15.81,16.02,16.19,15.67,217772.0,350998229.04,3.27,0.75,0.12,1.15
2025-03-28,2517.0,16.05,16.22,16.39,16.02,289469.0,474565139.59,2.31,1.25,0.2,1.53
2025-03-31,2517.0,16.13,15.96,16.2,15.62,300831.0,480240375.5,3.58,-1.6,-0.26,1.59
2025-04-01,2517.0,15.98,15.98,16.37,15.84,220863.0,358594152.85,3.32,0.13,0.02,1.17
2025-04-02,2517.0,16.02,16.13,16.48,15.98,259017.0,424407144.74,3.13,0.94,0.15,1.37
2025-04-03,2517.0,15.93,16.35,16.5,15.91,351568.0,577727715.44,3.66,1.36,0.22,1.86
2025-04-07,2517.0,15.55,14.71,15.87,14.71,462387.0,707336826.96,7.09,-10.03,-1.64,2.45
2025-04-08,2517.0,14.78,14.94,15.23,14.51,380370.0,569374865.84,4.89,1.56,0.23,2.01
2025-04-09,2517.0,14.8,15.68,15.8,14.38,426034.0,656390134.2,9.5,4.95,0.74,2.25
2025-04-10,2517.0,15.87,15.67,16.13,15.6,357031.0,569572271.12,3.38,-0.06,-0.01,1.89
2025-04-11,2517.0,15.49,15.45,16.07,15.2,361522.0,565060740.19,5.55,-1.4,-0.22,1.91
2025-04-14,2517.0,15.65,15.95,16.21,15.62,308170.0,494369707.17,3.82,3.24,0.5,1.63
2025-04-15,2517.0,15.95,16.11,16.23,15.77,220279.0,354317249.41,2.88,1.0,0.16,1.16
2025-04-16,2517.0,15.95,16.16,16.58,15.78,378516.0,619861164.08,4.97,0.31,0.05,2.0
