日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,2481.0,5.22,5.2,5.25,5.15,168484.0,87647479.0,1.92,-0.38,-0.02,1.51
2025-03-19,2481.0,5.18,5.16,5.18,5.14,132733.0,68771952.5,0.77,-0.77,-0.04,1.19
2025-03-20,2481.0,5.16,5.16,5.2,5.14,154416.0,80358710.0,1.16,0.0,0.0,1.38
2025-03-21,2481.0,5.13,5.06,5.16,5.04,180172.0,92259527.0,2.33,-1.94,-0.1,1.61
2025-03-24,2481.0,5.06,4.96,5.07,4.88,255100.0,127581108.0,3.75,-1.98,-0.1,2.28
2025-03-25,2481.0,4.98,5.01,5.02,4.92,146211.0,73102553.0,2.02,1.01,0.05,1.31
2025-03-26,2481.0,5.03,5.05,5.09,4.99,158914.0,80769178.0,2.0,0.8,0.04,1.42
2025-03-27,2481.0,5.06,5.05,5.09,5.01,107436.0,54579313.0,1.58,0.0,0.0,0.96
2025-03-28,2481.0,5.05,5.03,5.07,4.99,125000.0,63154583.0,1.58,-0.4,-0.02,1.12
2025-03-31,2481.0,4.99,5.0,5.02,4.93,140583.0,70365949.38,1.79,-0.6,-0.03,1.26
2025-04-01,2481.0,5.01,5.13,5.2,5.0,268405.0,138367658.48,4.0,2.6,0.13,2.4
2025-04-02,2481.0,5.14,5.13,5.21,5.11,139586.0,72331302.0,1.95,0.0,0.0,1.25
2025-04-03,2481.0,5.07,5.23,5.27,5.06,308269.0,160814098.3,4.09,1.95,0.1,2.76
2025-04-07,2481.0,5.08,4.7,5.17,4.7,532971.0,264149639.75,8.99,-10.13,-0.53,4.77
2025-04-08,2481.0,4.71,5.04,5.04,4.71,477955.0,236907539.77,7.02,7.23,0.34,4.27
2025-04-09,2481.0,4.99,5.13,5.16,4.75,474216.0,236766992.8,8.13,1.79,0.09,4.24
2025-04-10,2481.0,5.12,5.26,5.3,5.08,552230.0,290135671.36,4.29,2.53,0.13,4.94
2025-04-11,2481.0,5.24,5.11,5.24,5.09,390281.0,202267731.0,2.85,-2.85,-0.15,3.49
2025-04-14,2481.0,5.11,5.62,5.62,5.11,488780.0,270168564.85,9.98,9.98,0.51,4.37
2025-04-15,2481.0,5.67,5.57,5.75,5.47,1216864.0,684039286.92,4.98,-0.89,-0.05,10.88
2025-04-16,2481.0,5.55,5.66,5.66,5.43,816681.0,456150814.26,4.13,1.62,0.09,7.3
2025-04-17,2481.0,5.58,5.67,5.88,5.5,888464.0,507246053.96,6.71,0.18,0.01,7.95
2025-04-18,2481.0,5.67,5.51,5.74,5.5,547183.0,306122073.21,4.23,-2.82,-0.16,4.89
2025-04-21,2481.0,5.46,5.54,5.59,5.41,390124.0,216802371.45,3.27,0.54,0.03,3.49
2025-04-22,2481.0,5.5,5.79,5.82,5.49,871200.0,499644985.37,5.96,4.51,0.25,7.79
2025-04-23,2481.0,5.75,5.57,5.76,5.54,612197.0,345653352.33,3.8,-3.8,-0.22,5.48
2025-04-24,2481.0,5.54,5.77,6.13,5.45,1054251.0,616233247.79,12.21,3.59,0.2,9.43
2025-04-25,2481.0,5.65,5.66,5.92,5.64,677792.0,392021181.0,4.85,-1.91,-0.11,6.06
2025-04-28,2481.0,5.64,5.23,5.67,5.21,829759.0,447408777.85,8.13,-7.6,-0.43,7.42
2025-04-29,2481.0,5.17,5.27,5.33,4.98,428011.0,223138465.0,6.69,0.76,0.04,3.83
2025-04-30,2481.0,5.27,5.29,5.33,5.18,355733.0,187830022.29,2.85,0.38,0.02,3.18
