日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,61.0,6.38,6.3,6.39,6.26,99375.0,63270250.3,2.04,-1.1,-0.07,0.59
2025-03-19,61.0,6.32,6.62,6.88,6.24,328122.0,218015716.69,10.16,5.08,0.32,1.93
2025-03-20,61.0,6.53,6.34,6.57,6.31,289056.0,186381092.59,3.93,-4.23,-0.28,1.7
2025-03-21,61.0,6.28,6.24,6.32,6.2,156213.0,98720246.87,1.89,-1.58,-0.1,0.92
2025-03-24,61.0,6.26,6.21,6.26,6.13,102618.0,64259268.96,2.08,-0.48,-0.03,0.6
2025-03-25,61.0,6.19,6.28,6.32,6.16,94520.0,59637722.94,2.58,1.13,0.07,0.56
2025-03-26,61.0,6.28,6.29,6.38,6.25,83850.0,53513822.0,2.07,0.16,0.01,0.49
2025-03-27,61.0,6.25,6.19,6.32,6.18,116803.0,73744101.92,2.23,-1.59,-0.1,0.69
2025-03-28,61.0,6.2,6.16,6.21,6.12,67442.0,42025431.0,1.45,-0.48,-0.03,0.4
2025-03-31,61.0,6.14,6.22,6.26,6.12,116232.0,72787505.0,2.27,0.97,0.06,0.68
2025-04-01,61.0,6.21,6.32,6.37,6.19,127195.0,81137149.0,2.89,1.61,0.1,0.75
2025-04-02,61.0,6.32,6.35,6.42,6.26,73407.0,47186286.0,2.53,0.47,0.03,0.43
2025-04-03,61.0,6.31,6.54,6.59,6.28,187193.0,122672209.87,4.88,2.99,0.19,1.1
2025-04-07,61.0,6.61,6.39,6.92,6.29,402152.0,270282635.73,9.63,-2.29,-0.15,2.37
2025-04-08,61.0,6.42,7.04,7.04,6.42,406226.0,281404853.7,9.7,10.17,0.65,2.39
2025-04-09,61.0,7.6,7.24,7.6,7.09,732768.0,541172575.59,7.24,2.84,0.2,4.32
2025-04-10,61.0,6.91,7.15,7.33,6.87,691441.0,502030546.82,6.35,-1.24,-0.09,4.07
2025-04-11,61.0,7.04,6.82,7.06,6.81,405858.0,283794834.04,3.5,-4.62,-0.33,2.39
2025-04-14,61.0,6.8,7.01,7.19,6.74,380265.0,268300255.49,6.6,2.79,0.19,2.24
2025-04-15,61.0,6.99,6.87,7.0,6.78,229048.0,158988891.29,3.14,-2.0,-0.14,1.35
2025-04-16,61.0,6.86,6.8,6.87,6.55,287866.0,195510098.02,4.66,-1.02,-0.07,1.7
2025-04-17,61.0,6.73,6.66,6.78,6.63,162193.0,109753812.39,2.21,-2.06,-0.14,0.96
2025-04-18,61.0,6.66,6.54,6.67,6.49,137087.0,90625554.56,2.7,-1.8,-0.12,0.81
2025-04-21,61.0,6.46,6.54,6.59,6.45,133471.0,88072697.97,2.14,0.0,0.0,0.79
2025-04-22,61.0,6.54,6.69,6.81,6.54,217256.0,146830657.42,4.13,2.29,0.15,1.28
2025-04-23,61.0,6.7,6.55,6.73,6.52,183007.0,122041433.08,3.14,-2.09,-0.14,1.08
2025-04-24,61.0,6.54,6.56,6.6,6.47,104486.0,68957854.16,1.98,0.15,0.01,0.62
2025-04-25,61.0,6.55,6.59,6.65,6.49,117169.0,78002221.1,2.44,0.46,0.03,0.69
2025-04-28,61.0,6.61,6.34,6.62,6.28,177508.0,114607951.18,5.16,-3.79,-0.25,1.05
2025-04-29,61.0,6.3,6.41,6.47,6.3,106325.0,68915033.36,2.68,1.1,0.07,0.63
2025-04-30,61.0,6.41,6.27,6.44,6.26,124103.0,79325674.0,2.81,-2.18,-0.14,0.73
2025-05-06,61.0,6.28,6.37,6.38,6.25,96690.0,61931926.8,2.07,1.59,0.1,0.57
2025-05-07,61.0,6.41,6.43,6.51,6.39,93358.0,60685796.87,1.88,0.94,0.06,0.55
2025-05-08,61.0,6.43,6.44,6.47,6.35,73932.0,48046446.52,1.87,0.16,0.01,0.44
2025-05-09,61.0,6.43,6.44,6.47,6.36,77099.0,50071230.16,1.71,0.0,0.0,0.45
2025-05-12,61.0,6.46,6.43,6.47,6.36,82721.0,53652747.98,1.71,-0.16,-0.01,0.49
2025-05-13,61.0,6.47,6.4,6.54,6.39,100570.0,65596745.92,2.33,-0.47,-0.03,0.59
2025-05-14,61.0,6.39,6.55,6.56,6.33,138533.0,90615321.75,3.59,2.34,0.15,0.82
2025-05-15,61.0,6.55,6.5,6.55,6.44,92663.0,60895395.79,1.68,-0.76,-0.05,0.55
2025-05-16,61.0,6.48,6.44,6.49,6.41,62512.0,40683496.63,1.23,-0.92,-0.06,0.37
2025-05-19,61.0,6.41,6.54,6.56,6.41,82666.0,54360241.81,2.33,1.55,0.1,0.49
2025-05-20,61.0,6.54,6.65,6.71,6.52,114004.0,76222114.18,2.91,1.68,0.11,0.67
2025-05-21,61.0,6.65,6.55,6.7,6.52,90001.0,59731600.3,2.71,-1.5,-0.1,0.53
2025-05-22,61.0,6.52,6.41,6.57,6.41,77319.0,50494908.54,2.44,-2.14,-0.14,0.46
2025-05-23,61.0,6.41,6.23,6.43,6.23,108476.0,69308265.3,3.12,-2.81,-0.18,0.64
2025-05-26,61.0,6.25,6.25,6.28,6.18,62967.0,39727954.29,1.61,0.32,0.02,0.37
2025-05-27,61.0,6.25,6.29,6.3,6.24,55198.0,34994676.0,0.96,0.64,0.04,0.33
2025-05-28,61.0,6.27,6.29,6.32,6.25,45414.0,28879958.35,1.11,0.0,0.0,0.27
2025-05-29,61.0,6.26,6.3,6.32,6.22,78794.0,50004053.68,1.59,0.16,0.01,0.46
2025-05-30,61.0,6.3,6.37,6.45,6.29,100161.0,64595196.0,2.54,1.11,0.07,0.59
2025-06-03,61.0,6.37,6.58,6.59,6.37,166754.0,110004062.17,3.45,3.3,0.21,0.98
2025-06-04,61.0,6.57,6.65,6.65,6.49,121541.0,80760823.76,2.43,1.06,0.07,0.72
2025-06-05,61.0,6.62,6.57,6.69,6.55,98481.0,65965054.66,2.11,-1.2,-0.08,0.58
2025-06-06,61.0,6.57,6.65,6.66,6.49,92839.0,61682724.26,2.59,1.22,0.08,0.55
2025-06-09,61.0,6.63,6.59,6.65,6.55,73594.0,49068371.0,1.5,-0.9,-0.06,0.43
2025-06-10,61.0,6.6,6.62,6.66,6.55,80223.0,53532602.94,1.67,0.46,0.03,0.47
2025-06-11,61.0,6.63,6.65,6.74,6.56,86098.0,57892394.83,2.72,0.45,0.03,0.51
2025-06-12,61.0,6.66,6.71,6.77,6.63,86581.0,57910229.87,2.11,0.9,0.06,0.51
2025-06-13,61.0,6.71,6.58,6.71,6.56,102096.0,67539223.4,2.24,-1.94,-0.13,0.6
2025-06-16,61.0,6.58,6.52,6.59,6.5,86734.0,56589932.3,1.37,-0.91,-0.06,0.51
2025-06-17,61.0,6.54,6.57,6.61,6.52,51793.0,34011372.0,1.38,0.77,0.05,0.31
2025-06-18,61.0,6.57,6.44,6.57,6.42,53111.0,34294088.78,2.28,-1.98,-0.13,0.31
2025-06-19,61.0,6.43,6.34,6.45,6.32,48783.0,31073627.0,2.02,-1.55,-0.1,0.29
2025-06-20,61.0,6.35,6.31,6.38,6.3,45837.0,29046311.6,1.26,-0.47,-0.03,0.27
2025-06-23,61.0,6.31,6.35,6.37,6.25,50068.0,31629027.02,1.9,0.63,0.04,0.3
2025-06-24,61.0,6.37,6.44,6.45,6.34,67926.0,43548454.0,1.73,1.42,0.09,0.4
2025-06-25,61.0,6.47,6.49,6.5,6.4,66494.0,42891579.86,1.55,0.78,0.05,0.39
2025-06-26,61.0,6.49,6.43,6.49,6.41,60480.0,38989826.64,1.23,-0.92,-0.06,0.36
2025-06-27,61.0,6.44,6.52,6.54,6.44,75668.0,49135699.8,1.56,1.4,0.09,0.45
2025-06-30,61.0,6.52,6.39,6.54,6.38,109637.0,70408151.02,2.45,-1.99,-0.13,0.65
2025-07-01,61.0,6.4,6.42,6.43,6.36,71621.0,45747256.8,1.1,0.47,0.03,0.42
2025-07-02,61.0,6.42,6.45,6.47,6.4,56734.0,36562358.96,1.09,0.47,0.03,0.33
2025-07-03,61.0,6.46,6.47,6.51,6.43,61143.0,39612178.04,1.24,0.31,0.02,0.36
2025-07-04,61.0,6.49,6.41,6.51,6.39,56543.0,36378701.0,1.85,-0.93,-0.06,0.33
2025-07-07,61.0,6.41,6.47,6.48,6.38,46356.0,29883555.3,1.56,0.94,0.06,0.27
2025-07-08,61.0,6.47,6.51,6.52,6.44,65909.0,42778952.2,1.24,0.62,0.04,0.39
2025-07-09,61.0,6.52,6.52,6.57,6.5,60693.0,39659831.0,1.08,0.15,0.01,0.36
2025-07-10,61.0,6.54,6.56,6.56,6.48,53431.0,34851719.45,1.23,0.61,0.04,0.31
2025-07-11,61.0,6.53,6.53,6.58,6.5,95394.0,62363384.19,1.22,-0.46,-0.03,0.56
2025-07-14,61.0,6.53,6.52,6.54,6.46,91043.0,59164911.0,1.23,-0.15,-0.01,0.54
2025-07-15,61.0,6.49,6.37,6.53,6.35,123173.0,78806359.44,2.76,-2.3,-0.15,0.73
2025-07-16,61.0,6.38,6.4,6.44,6.34,63627.0,40754295.0,1.57,0.47,0.03,0.37
2025-07-17,61.0,6.4,6.41,6.47,6.38,72661.0,46631545.0,1.41,0.16,0.01,0.43
2025-07-18,61.0,6.42,6.4,6.42,6.38,67798.0,43329601.0,0.62,-0.16,-0.01,0.4
2025-07-21,61.0,6.41,6.55,6.71,6.4,250358.0,164518871.16,4.84,2.34,0.15,1.48
2025-07-22,61.0,6.66,6.63,6.66,6.5,127979.0,84278777.23,2.44,1.22,0.08,0.75
