日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,759.0,9.4,9.13,9.41,9.05,1028877.0,945481503.09,3.87,-1.93,-0.18,15.69
2025-03-19,759.0,9.06,8.95,9.06,8.92,623384.0,558618037.79,1.53,-1.97,-0.18,9.51
2025-03-20,759.0,8.97,8.82,9.05,8.8,649904.0,578479614.97,2.79,-1.45,-0.13,9.91
2025-03-21,759.0,8.78,8.43,8.78,8.4,640286.0,544960145.03,4.31,-4.42,-0.39,9.76
2025-03-24,759.0,8.4,8.55,8.65,8.13,633653.0,534901003.98,6.17,1.42,0.12,9.66
2025-03-25,759.0,8.4,8.18,8.48,8.17,451149.0,371944706.96,3.63,-4.33,-0.37,6.88
2025-03-26,759.0,8.13,8.13,8.26,8.01,346933.0,283159850.45,3.06,-0.61,-0.05,5.29
2025-03-27,759.0,8.12,8.16,8.44,8.12,368943.0,303292917.21,3.94,0.37,0.03,5.63
2025-03-28,759.0,8.13,7.72,8.13,7.71,535843.0,420150090.85,5.15,-5.39,-0.44,8.17
2025-03-31,759.0,7.65,7.81,8.07,7.27,744286.0,564869082.91,10.36,1.17,0.09,11.35
2025-04-01,759.0,7.67,7.46,7.74,7.45,462330.0,349207009.01,3.71,-4.48,-0.35,7.05
2025-04-02,759.0,7.39,7.38,7.54,7.35,316369.0,234415694.58,2.55,-1.07,-0.08,4.82
2025-04-03,759.0,7.25,7.67,7.87,7.21,811746.0,621304387.68,8.94,3.93,0.29,12.38
2025-04-07,759.0,7.31,6.9,7.65,6.9,672801.0,486293510.4,9.78,-10.04,-0.77,10.26
2025-04-08,759.0,6.85,7.59,7.59,6.83,816833.0,603643553.95,11.01,10.0,0.69,12.46
2025-04-09,759.0,7.62,8.35,8.35,7.46,1387561.0,1093236229.66,11.73,10.01,0.76,21.16
2025-04-10,759.0,8.48,9.19,9.19,8.48,1451457.0,1299124642.05,8.5,10.06,0.84,22.14
2025-04-11,759.0,9.4,9.3,9.85,8.75,2565667.0,2401862486.64,11.97,1.2,0.11,39.13
2025-04-14,759.0,9.04,9.69,10.23,8.88,2426618.0,2365018707.25,14.52,4.19,0.39,37.01
2025-04-15,759.0,9.47,9.11,9.88,9.0,1680597.0,1578792066.31,9.08,-5.99,-0.58,25.63
2025-04-16,759.0,9.21,9.46,9.55,8.65,1813567.0,1656812622.96,9.88,3.84,0.35,27.66
2025-04-17,759.0,9.15,9.02,9.45,9.0,1429974.0,1316469597.84,4.76,-4.65,-0.44,21.81
2025-04-18,759.0,8.88,8.49,8.99,8.47,1237735.0,1071406757.77,5.76,-5.88,-0.53,18.88
2025-04-21,759.0,8.41,8.75,8.88,8.36,955809.0,832411756.97,6.12,3.06,0.26,14.58
2025-04-22,759.0,8.71,8.66,9.09,8.55,1004502.0,882814497.17,6.17,-1.03,-0.09,15.32
2025-04-23,759.0,8.7,8.4,8.74,8.23,1013067.0,851599813.0,5.89,-3.0,-0.26,15.45
2025-04-24,759.0,8.32,8.12,8.45,8.05,754407.0,617477857.4,4.76,-3.33,-0.28,11.51
2025-04-25,759.0,8.04,8.01,8.15,7.97,543333.0,437767080.08,2.22,-1.35,-0.11,8.29
2025-04-28,759.0,7.9,7.82,8.15,7.77,679827.0,539810593.59,4.74,-2.37,-0.19,10.37
2025-04-29,759.0,7.75,7.8,7.89,7.6,555869.0,429977777.29,3.71,-0.26,-0.02,8.48
2025-04-30,759.0,7.9,7.81,8.1,7.79,621145.0,491145030.6,3.97,0.13,0.01,9.47
2025-05-06,759.0,7.83,8.12,8.12,7.83,752997.0,606469516.67,3.71,3.97,0.31,11.48
2025-05-07,759.0,8.25,8.13,8.32,8.01,759167.0,618839612.67,3.82,0.12,0.01,11.58
2025-05-08,759.0,8.06,8.94,8.94,8.01,1087340.0,943616174.03,11.44,9.96,0.81,16.58
2025-05-09,759.0,8.83,8.45,8.83,8.36,1298954.0,1103733444.02,5.26,-5.48,-0.49,19.81
2025-05-12,759.0,8.42,8.41,8.48,8.26,736588.0,615732755.85,2.6,-0.47,-0.04,11.23
2025-05-13,759.0,8.43,8.34,8.54,8.3,679841.0,569758984.75,2.85,-0.83,-0.07,10.37
2025-05-14,759.0,8.26,8.52,8.63,8.16,1036287.0,875590303.59,5.64,2.16,0.18,15.8
2025-05-15,759.0,8.42,8.49,8.8,8.25,1071478.0,911080522.39,6.46,-0.35,-0.03,16.34
2025-05-16,759.0,8.4,8.39,8.59,8.2,773620.0,645925179.86,4.59,-1.18,-0.1,11.8
2025-05-19,759.0,8.33,8.51,8.74,8.27,894900.0,765760648.32,5.6,1.43,0.12,13.65
2025-05-20,759.0,8.45,8.48,8.62,8.4,709007.0,603768256.82,2.59,-0.35,-0.03,10.81
2025-05-21,759.0,8.43,8.25,8.45,8.25,638410.0,529636457.33,2.36,-2.71,-0.23,9.74
2025-05-22,759.0,8.2,8.04,8.31,8.02,492961.0,401085694.58,3.52,-2.55,-0.21,7.52
2025-05-23,759.0,8.02,8.11,8.3,7.92,497124.0,403295214.56,4.73,0.87,0.07,7.58
2025-05-26,759.0,8.03,8.13,8.15,7.86,381952.0,306480285.31,3.58,0.25,0.02,5.83
2025-05-27,759.0,8.06,8.16,8.25,8.03,364379.0,297302059.59,2.71,0.37,0.03,5.56
2025-05-28,759.0,8.16,8.42,8.76,8.12,1080968.0,912946518.59,7.84,3.19,0.26,16.49
