日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,300255.0,20.3,20.23,20.65,20.18,108206.0,220425008.0,2.31,-0.54,-0.11,1.18
2025-03-19,300255.0,20.21,20.09,20.5,20.06,109746.0,222663605.0,2.17,-0.69,-0.14,1.2
2025-03-20,300255.0,20.15,19.85,20.25,19.81,90840.0,180845659.0,2.19,-1.19,-0.24,0.99
2025-03-21,300255.0,19.95,20.5,20.93,19.66,213441.0,433330653.0,6.4,3.27,0.65,2.33
2025-03-24,300255.0,20.29,19.97,20.61,19.77,150653.0,303394656.0,4.1,-2.59,-0.53,1.64
2025-03-25,300255.0,19.94,19.26,20.1,19.23,109337.0,213541374.0,4.36,-3.56,-0.71,1.19
2025-03-26,300255.0,19.25,19.75,19.95,19.24,101066.0,198954937.0,3.69,2.54,0.49,1.1
2025-03-27,300255.0,19.6,20.24,20.5,19.39,193830.0,387418565.0,5.62,2.48,0.49,2.12
2025-03-28,300255.0,20.15,19.95,20.6,19.88,164321.0,333357993.0,3.56,-1.43,-0.29,1.79
2025-03-31,300255.0,19.66,19.45,19.93,19.31,125983.0,246134725.0,3.11,-2.51,-0.5,1.38
2025-04-01,300255.0,19.62,20.0,20.4,19.47,185190.0,371672674.0,4.78,2.83,0.55,2.02
2025-04-02,300255.0,19.9,19.7,20.01,19.61,113449.0,224633085.0,2.0,-1.5,-0.3,1.24
2025-04-03,300255.0,19.5,19.55,19.88,19.33,100958.0,197400648.0,2.79,-0.76,-0.15,1.1
2025-04-07,300255.0,18.51,16.7,18.84,16.24,288765.0,504185731.0,13.3,-14.58,-2.85,3.15
2025-04-08,300255.0,17.01,17.21,17.68,16.92,199480.0,343929203.0,4.55,3.05,0.51,2.18
2025-04-09,300255.0,16.75,17.49,17.68,15.75,238853.0,400615125.0,11.21,1.63,0.28,2.61
2025-04-10,300255.0,17.9,18.3,18.65,17.88,208430.0,381214231.0,4.4,4.63,0.81,2.28
