日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,882.0,2.75,2.69,2.77,2.68,1583446.0,428892198.0,3.28,-1.82,-0.05,5.79
2025-03-19,882.0,2.67,2.63,2.67,2.62,1294090.0,341487483.83,1.86,-2.23,-0.06,4.73
2025-03-20,882.0,2.64,2.62,2.66,2.61,1114495.0,292929389.99,1.9,-0.38,-0.01,4.07
2025-03-21,882.0,2.6,2.56,2.61,2.55,1215508.0,312662572.0,2.29,-2.29,-0.06,4.44
2025-03-24,882.0,2.58,2.46,2.59,2.38,1712390.0,424095277.24,8.2,-3.91,-0.1,6.26
2025-03-25,882.0,2.44,2.39,2.45,2.36,1099979.0,263097536.0,3.66,-2.85,-0.07,4.02
2025-03-26,882.0,2.37,2.4,2.42,2.36,814464.0,194821751.4,2.51,0.42,0.01,2.98
2025-03-27,882.0,2.4,2.35,2.42,2.35,891770.0,211203757.0,2.92,-2.08,-0.05,3.26
2025-03-28,882.0,2.34,2.28,2.35,2.26,1176010.0,269270644.36,3.83,-2.98,-0.07,4.3
2025-03-31,882.0,2.25,2.24,2.25,2.15,1569256.0,344781965.52,4.39,-1.75,-0.04,5.74
2025-04-01,882.0,2.22,2.23,2.26,2.21,820898.0,183596817.02,2.23,-0.45,-0.01,3.0
2025-04-02,882.0,2.23,2.2,2.23,2.19,734776.0,162268671.21,1.79,-1.35,-0.03,2.69
2025-04-03,882.0,2.17,2.24,2.28,2.16,1484427.0,333120801.0,5.45,1.82,0.04,5.43
2025-04-07,882.0,2.15,2.02,2.15,2.02,1187177.0,244041726.6,5.8,-9.82,-0.22,4.34
2025-04-08,882.0,2.01,2.22,2.22,1.93,2082107.0,443390428.65,14.36,9.9,0.2,7.61
2025-04-09,882.0,2.19,2.25,2.32,2.03,2886175.0,632059736.92,13.06,1.35,0.03,10.55
2025-04-10,882.0,2.24,2.35,2.44,2.21,2742071.0,639509415.6,10.22,4.44,0.1,10.02
2025-04-11,882.0,2.3,2.31,2.37,2.27,1746763.0,405519824.2,4.26,-1.7,-0.04,6.39
2025-04-14,882.0,2.33,2.36,2.42,2.33,1896703.0,450860826.6,3.9,2.16,0.05,6.93
2025-04-15,882.0,2.34,2.3,2.4,2.29,1493460.0,349030050.52,4.66,-2.54,-0.06,5.46
2025-04-16,882.0,2.29,2.26,2.32,2.2,1246405.0,281917656.0,5.22,-1.74,-0.04,4.56
2025-04-17,882.0,2.24,2.32,2.42,2.24,1860864.0,435136215.0,7.96,2.65,0.06,6.8
2025-04-18,882.0,2.29,2.43,2.52,2.25,2898093.0,687165579.26,11.64,4.74,0.11,10.59
2025-04-21,882.0,2.38,2.41,2.47,2.37,1937887.0,470651862.56,4.12,-0.82,-0.02,7.08
2025-04-22,882.0,2.4,2.4,2.44,2.38,1373229.0,330402886.8,2.49,-0.41,-0.01,5.02
2025-04-23,882.0,2.39,2.31,2.39,2.3,1603661.0,372897904.2,3.75,-3.75,-0.09,5.86
2025-04-24,882.0,2.29,2.26,2.31,2.23,1103533.0,249483793.0,3.46,-2.16,-0.05,4.03
2025-04-25,882.0,2.26,2.25,2.31,2.23,1007803.0,229243649.0,3.54,-0.44,-0.01,3.68
2025-04-28,882.0,2.26,2.19,2.29,2.18,929904.0,206152746.0,4.89,-2.67,-0.06,3.4
2025-04-29,882.0,2.2,2.22,2.22,2.16,727190.0,160051728.0,2.74,1.37,0.03,2.66
2025-04-30,882.0,2.2,2.2,2.27,2.19,753108.0,167169627.2,3.6,-0.9,-0.02,2.75
2025-05-06,882.0,2.2,2.26,2.26,2.2,904929.0,203148816.04,2.73,2.73,0.06,3.31
2025-05-07,882.0,2.29,2.26,2.33,2.24,1062914.0,241298574.4,3.98,0.0,0.0,3.89
2025-05-08,882.0,2.25,2.29,2.32,2.24,1234748.0,283324001.32,3.54,1.33,0.03,4.51
2025-05-09,882.0,2.3,2.22,2.3,2.22,964404.0,216009508.0,3.49,-3.06,-0.07,3.53
2025-05-12,882.0,2.23,2.22,2.24,2.2,611314.0,135407398.0,1.8,0.0,0.0,2.23
2025-05-13,882.0,2.23,2.22,2.27,2.21,591495.0,131982176.0,2.7,0.0,0.0,2.16
2025-05-14,882.0,2.21,2.23,2.24,2.18,716125.0,158129928.21,2.7,0.45,0.01,2.62
2025-05-15,882.0,2.22,2.19,2.24,2.19,537195.0,118299611.0,2.24,-1.79,-0.04,1.96
2025-05-16,882.0,2.18,2.19,2.19,2.16,556739.0,121000602.0,1.37,0.0,0.0,2.04
2025-05-19,882.0,2.18,2.22,2.24,2.18,702222.0,155598367.2,2.74,1.37,0.03,2.57
2025-05-20,882.0,2.23,2.25,2.27,2.22,779461.0,175255855.24,2.25,1.35,0.03,2.85
2025-05-21,882.0,2.24,2.21,2.25,2.2,588545.0,130331440.0,2.22,-1.78,-0.04,2.15
2025-05-22,882.0,2.21,2.18,2.24,2.18,663329.0,146163200.0,2.71,-1.36,-0.03,2.43
2025-05-23,882.0,2.17,2.13,2.18,2.13,654669.0,140503194.0,2.29,-2.29,-0.05,2.39
2025-05-26,882.0,2.12,2.12,2.13,2.1,429454.0,90928026.0,1.41,-0.47,-0.01,1.57
2025-05-27,882.0,2.12,2.14,2.15,2.11,521135.0,111183648.28,1.89,0.94,0.02,1.91
2025-05-28,882.0,2.14,2.15,2.17,2.13,522074.0,112536013.0,1.87,0.47,0.01,1.91
2025-05-29,882.0,2.14,2.17,2.2,2.12,814216.0,176783801.04,3.72,0.93,0.02,2.98
2025-05-30,882.0,2.16,2.11,2.17,2.1,845881.0,179542540.1,3.23,-2.76,-0.06,3.09
2025-06-03,882.0,2.09,2.06,2.1,2.05,855263.0,177171145.18,2.37,-2.37,-0.05,3.13
2025-06-04,882.0,2.05,2.08,2.08,2.05,696820.0,143889086.0,1.46,0.97,0.02,2.55
2025-06-05,882.0,2.08,2.06,2.09,2.05,616329.0,127148494.48,1.92,-0.96,-0.02,2.25
2025-06-06,882.0,2.07,2.07,2.13,2.06,891278.0,186728130.4,3.4,0.49,0.01,3.26
2025-06-09,882.0,2.07,2.09,2.1,2.05,802940.0,167157912.42,2.42,0.97,0.02,2.94
2025-06-10,882.0,2.1,2.05,2.11,2.02,854559.0,176704988.6,4.31,-1.91,-0.04,3.12
2025-06-11,882.0,2.05,2.06,2.09,2.04,566974.0,117638797.8,2.44,0.49,0.01,2.07
2025-06-12,882.0,2.06,2.06,2.08,2.05,574381.0,118526151.65,1.46,0.0,0.0,2.1
2025-06-13,882.0,2.05,2.02,2.06,2.02,732850.0,148876528.0,1.94,-1.94,-0.04,2.68
2025-06-16,882.0,2.0,2.0,2.02,1.98,822533.0,164503537.0,1.98,-0.99,-0.02,3.01
2025-06-17,882.0,2.0,1.97,2.01,1.96,878318.0,174231846.2,2.5,-1.5,-0.03,3.21
2025-06-18,882.0,1.96,1.95,1.97,1.93,905048.0,176543707.4,2.03,-1.02,-0.02,3.31
2025-06-19,882.0,1.94,1.9,1.96,1.89,841153.0,161240975.0,3.59,-2.56,-0.05,3.08
2025-06-20,882.0,1.89,1.87,1.91,1.85,1089325.0,204914922.72,3.16,-1.58,-0.03,3.98
2025-06-23,882.0,1.84,1.88,1.89,1.83,896998.0,167172976.0,3.21,0.53,0.01,3.28
2025-06-24,882.0,1.88,1.94,1.95,1.88,1131248.0,217888307.6,3.72,3.19,0.06,4.14
2025-06-25,882.0,1.96,1.96,1.98,1.91,1416915.0,275905667.0,3.61,1.03,0.02,5.18
2025-06-26,882.0,1.95,1.95,1.99,1.95,1153222.0,227200559.82,2.04,-0.51,-0.01,4.22
2025-06-27,882.0,1.96,1.97,2.0,1.94,1213815.0,239840415.0,3.08,1.03,0.02,4.44
2025-06-30,882.0,1.96,1.96,1.97,1.93,814672.0,158918867.74,2.03,-0.51,-0.01,2.98
2025-07-01,882.0,1.96,1.95,1.97,1.93,648512.0,126242539.0,2.04,-0.51,-0.01,2.37
2025-07-02,882.0,1.96,1.96,1.97,1.94,627363.0,122579207.0,1.54,0.51,0.01,2.29
2025-07-03,882.0,1.96,1.96,2.0,1.95,803106.0,158518272.79,2.55,0.0,0.0,2.94
2025-07-04,882.0,1.97,1.93,1.97,1.93,692732.0,134970530.88,2.04,-1.53,-0.03,2.53
2025-07-07,882.0,1.94,1.93,1.96,1.92,596327.0,115752966.0,2.07,0.0,0.0,2.18
2025-07-08,882.0,1.94,2.0,2.0,1.93,1355974.0,267563941.67,3.63,3.63,0.07,4.96
2025-07-09,882.0,1.99,2.0,2.02,1.98,948585.0,189416345.0,2.0,0.0,0.0,3.47
2025-07-10,882.0,2.0,2.05,2.05,1.99,1160350.0,235883683.4,3.0,2.5,0.05,4.24
2025-07-11,882.0,2.04,2.04,2.06,2.01,991283.0,201710587.11,2.44,-0.49,-0.01,3.62
2025-07-14,882.0,2.04,2.0,2.05,1.99,892911.0,179506222.0,2.94,-1.96,-0.04,3.26
2025-07-15,882.0,1.99,1.93,1.99,1.91,1282104.0,248605817.48,4.0,-3.5,-0.07,4.69
2025-07-16,882.0,1.93,1.94,1.95,1.93,523377.0,101514092.0,1.04,0.52,0.01,1.91
2025-07-17,882.0,1.94,1.95,1.99,1.93,961332.0,187982439.0,3.09,0.52,0.01,3.51
2025-07-18,882.0,1.95,1.94,1.97,1.93,589968.0,114809283.2,2.05,-0.51,-0.01,2.16
2025-07-21,882.0,1.94,1.99,2.0,1.94,1286668.0,254962115.0,3.09,2.58,0.05,4.7
2025-07-22,882.0,2.0,2.0,2.0,1.95,970778.0,192041705.4,2.51,0.5,0.01,3.55
2025-07-23,882.0,2.0,1.99,2.05,1.99,1197666.0,241717793.0,3.0,-0.5,-0.01,4.38
2025-07-24,882.0,1.99,2.04,2.06,1.98,1678833.0,342045698.6,4.02,2.51,0.05,6.14
2025-07-25,882.0,2.06,2.0,2.06,2.0,1148759.0,231743360.8,2.94,-1.96,-0.04,4.2
2025-07-28,882.0,2.0,1.98,2.0,1.97,785964.0,155922433.0,1.5,-1.0,-0.02,2.87
2025-07-29,882.0,1.98,1.96,1.98,1.93,855286.0,166896074.18,2.53,-1.01,-0.02,3.13
2025-07-30,882.0,1.97,1.96,1.98,1.95,733312.0,144050536.16,1.53,0.0,0.0,2.68
2025-07-31,882.0,1.96,1.92,1.96,1.91,1005818.0,194176166.4,2.55,-2.04,-0.04,3.68
2025-08-01,882.0,1.92,1.91,1.94,1.9,677924.0,129663122.96,2.08,-0.52,-0.01,2.48
2025-08-04,882.0,1.9,1.92,1.92,1.88,459365.0,87421531.0,2.09,0.52,0.01,1.68
