日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,2549.0,6.42,6.38,6.51,6.37,93417.0,60102859.88,2.19,0.0,0.0,1.35
2025-03-19,2549.0,6.38,6.3,6.4,6.28,55893.0,35347272.46,1.88,-1.25,-0.08,0.81
2025-03-20,2549.0,6.27,6.31,6.35,6.27,43401.0,27388760.0,1.27,0.16,0.01,0.63
2025-03-21,2549.0,6.28,6.27,6.43,6.26,83979.0,53195566.2,2.69,-0.63,-0.04,1.21
2025-03-24,2549.0,6.33,6.08,6.33,5.96,108942.0,66468218.0,5.9,-3.03,-0.19,1.57
2025-03-25,2549.0,6.08,6.14,6.21,6.04,62289.0,38138762.0,2.8,0.99,0.06,0.9
2025-03-26,2549.0,6.16,6.27,6.32,6.13,75740.0,47345577.0,3.09,2.12,0.13,1.09
2025-03-27,2549.0,6.27,6.9,6.9,6.19,270654.0,180296827.0,11.32,10.05,0.63,3.91
2025-03-28,2549.0,7.59,7.59,7.59,7.59,138573.0,105177096.75,0.0,10.0,0.69,2.0
2025-03-31,2549.0,8.35,8.35,8.35,8.35,241849.0,201943530.9,0.0,10.01,0.76,3.49
2025-04-01,2549.0,8.35,9.19,9.19,8.27,1549602.0,1366036638.85,11.02,10.06,0.84,22.38
2025-04-02,2549.0,10.11,10.11,10.11,9.2,2155509.0,2122664272.55,9.9,10.01,0.92,31.13
2025-04-03,2549.0,9.9,10.11,11.12,9.5,2287214.0,2375898385.62,16.02,0.0,0.0,33.04
2025-04-07,2549.0,9.1,11.12,11.12,9.1,2234778.0,2346086505.15,19.98,9.99,1.01,32.28
2025-04-08,2549.0,10.8,12.23,12.23,10.5,2190430.0,2499732843.67,15.56,9.98,1.11,31.64
2025-04-09,2549.0,11.3,11.01,11.84,11.01,1968631.0,2193550856.42,6.79,-9.98,-1.22,28.43
2025-04-10,2549.0,9.91,10.03,11.09,9.91,1864994.0,1932198052.64,10.72,-8.9,-0.98,26.94
2025-04-11,2549.0,9.6,10.45,10.85,9.6,1838221.0,1897862798.98,12.46,4.19,0.42,26.55
2025-04-14,2549.0,10.3,9.97,10.3,9.72,1418151.0,1417692681.97,5.55,-4.59,-0.48,20.48
2025-04-15,2549.0,9.89,9.11,10.25,9.08,1441048.0,1395230754.7,11.74,-8.63,-0.86,20.81
