日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,9.0,8.65,8.62,8.69,8.58,183948.0,159277871.7,1.28,0.47,0.04,0.72
2025-03-19,9.0,8.61,8.53,8.61,8.5,171860.0,147153211.8,1.28,-1.04,-0.09,0.67
2025-03-20,9.0,8.53,8.49,8.57,8.48,132646.0,113378633.03,1.06,-0.47,-0.04,0.52
2025-03-21,9.0,8.49,8.43,8.52,8.39,211580.0,179536921.14,1.53,-0.71,-0.06,0.83
2025-03-24,9.0,8.44,8.36,8.49,8.25,181334.0,151619292.04,2.85,-0.83,-0.07,0.71
2025-03-25,9.0,8.39,8.47,8.55,8.33,187041.0,158451118.01,2.63,1.32,0.11,0.73
2025-03-26,9.0,8.46,8.46,8.52,8.43,103763.0,88264587.84,1.06,-0.12,-0.01,0.41
2025-03-27,9.0,8.44,8.4,8.46,8.31,130434.0,109758235.87,1.77,-0.71,-0.06,0.51
2025-03-28,9.0,8.36,8.29,8.42,8.28,124317.0,103863919.8,1.67,-1.31,-0.11,0.49
2025-03-31,9.0,8.27,8.08,8.28,8.05,164641.0,134406618.83,2.77,-2.53,-0.21,0.65
2025-04-01,9.0,8.11,8.15,8.19,8.09,95259.0,77895081.62,1.24,0.87,0.07,0.37
2025-04-02,9.0,8.16,8.17,8.29,8.12,90430.0,74565166.27,2.09,0.25,0.02,0.35
2025-04-03,9.0,8.11,8.15,8.21,8.09,81774.0,66906490.52,1.47,-0.24,-0.02,0.32
2025-04-07,9.0,7.8,7.33,7.86,7.33,440447.0,328855223.6,6.5,-10.06,-0.82,1.73
2025-04-08,9.0,7.38,7.48,7.49,7.29,317039.0,235845247.49,2.73,2.05,0.15,1.24
2025-04-09,9.0,7.4,7.58,7.66,7.22,262493.0,196464612.84,5.88,1.34,0.1,1.03
2025-04-10,9.0,7.72,7.7,7.81,7.66,260099.0,201770654.66,1.98,1.58,0.12,1.02
2025-04-11,9.0,7.63,7.75,7.79,7.56,162257.0,125772042.36,2.99,0.65,0.05,0.64
2025-04-14,9.0,7.82,7.93,7.97,7.76,208805.0,164674465.96,2.71,2.32,0.18,0.82
2025-04-15,9.0,7.96,7.82,7.96,7.79,126963.0,99980791.52,2.14,-1.39,-0.11,0.5
2025-04-16,9.0,7.79,7.82,7.84,7.66,147777.0,114912475.22,2.3,0.0,0.0,0.58
2025-04-17,9.0,7.78,7.71,7.84,7.7,128133.0,100078148.98,1.79,-1.41,-0.11,0.5
2025-04-18,9.0,7.7,7.72,7.75,7.65,75689.0,58488023.92,1.3,0.13,0.01,0.3
2025-04-21,9.0,7.72,7.74,7.77,7.64,74137.0,57542629.02,1.68,0.26,0.02,0.29
2025-04-22,9.0,7.73,7.69,7.74,7.65,142340.0,109849769.88,1.16,-0.65,-0.05,0.56
2025-04-23,9.0,7.72,7.7,7.79,7.67,91500.0,70830254.43,1.56,0.13,0.01,0.36
2025-04-24,9.0,7.72,7.56,7.72,7.53,154919.0,118630654.19,2.47,-1.82,-0.14,0.61
