日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,2478.0,5.21,5.16,5.23,5.14,130674.0,70315978.24,1.73,-0.58,-0.03,1.82
2025-03-19,2478.0,5.16,5.16,5.21,5.14,103665.0,55858927.0,1.36,0.0,0.0,1.44
2025-03-20,2478.0,5.14,5.18,5.2,5.14,88187.0,47595145.0,1.16,0.39,0.02,1.23
2025-03-21,2478.0,5.17,5.35,5.41,5.16,475708.0,263519731.44,4.83,3.28,0.17,6.61
2025-03-24,2478.0,5.35,5.33,5.4,5.21,380606.0,209965077.41,3.55,-0.37,-0.02,5.29
2025-03-25,2478.0,5.31,5.32,5.35,5.26,179555.0,99266028.32,1.69,-0.19,-0.01,2.5
2025-03-26,2478.0,5.32,5.34,5.39,5.3,223181.0,124054813.93,1.69,0.38,0.02,3.1
2025-03-27,2478.0,5.33,5.28,5.36,5.2,178165.0,97523657.3,3.0,-1.12,-0.06,2.48
2025-03-28,2478.0,5.45,5.54,5.69,5.43,777713.0,448990466.0,4.92,4.92,0.26,10.81
2025-03-31,2478.0,5.44,5.51,5.65,5.44,391030.0,224902924.26,3.79,-0.54,-0.03,5.43
2025-04-01,2478.0,5.55,5.66,5.74,5.5,411964.0,242061513.54,4.36,2.72,0.15,5.72
2025-04-02,2478.0,5.68,5.6,5.83,5.58,385041.0,227957224.9,4.42,-1.06,-0.06,5.35
2025-04-03,2478.0,5.56,5.61,5.68,5.52,294062.0,171019742.15,2.86,0.18,0.01,4.09
2025-04-07,2478.0,5.37,5.03,5.38,5.03,309609.0,166625928.02,6.24,-10.34,-0.58,4.3
2025-04-08,2478.0,5.03,5.03,5.17,4.96,285060.0,150208974.48,4.17,0.0,0.0,3.96
2025-04-09,2478.0,4.94,5.05,5.1,4.71,294215.0,150468733.0,7.75,0.4,0.02,4.09
2025-04-10,2478.0,5.16,5.13,5.22,5.1,191647.0,103114525.15,2.38,1.58,0.08,2.66
2025-04-11,2478.0,5.1,5.09,5.2,5.05,173323.0,92470566.4,2.92,-0.78,-0.04,2.41
2025-04-14,2478.0,5.18,5.17,5.2,5.12,172302.0,92770605.0,1.57,1.57,0.08,2.39
2025-04-15,2478.0,5.2,5.25,5.27,5.14,132093.0,71792161.0,2.51,1.55,0.08,1.84
2025-04-16,2478.0,5.25,5.13,5.25,5.05,167612.0,89864308.0,3.81,-2.29,-0.12,2.33
2025-04-17,2478.0,5.09,5.13,5.19,5.08,123312.0,66200318.24,2.14,0.0,0.0,1.71
2025-04-18,2478.0,5.15,5.2,5.22,5.11,105009.0,56649806.37,2.14,1.36,0.07,1.46
2025-04-21,2478.0,5.16,5.24,5.31,5.16,113349.0,61987869.0,2.88,0.77,0.04,1.58
2025-04-22,2478.0,5.22,5.3,5.3,5.2,101247.0,55440637.98,1.91,1.15,0.06,1.41
2025-04-23,2478.0,5.31,5.32,5.34,5.26,120029.0,66316113.0,1.51,0.38,0.02,1.67
2025-04-24,2478.0,5.31,5.33,5.39,5.27,118039.0,65473101.0,2.26,0.19,0.01,1.64
2025-04-25,2478.0,5.33,5.36,5.38,5.32,110515.0,61569502.36,1.13,0.56,0.03,1.54
2025-04-28,2478.0,5.36,5.33,5.44,5.32,175761.0,98347559.0,2.24,-0.56,-0.03,2.44
2025-04-29,2478.0,5.06,5.03,5.13,4.99,450345.0,236992414.0,2.63,-5.63,-0.3,6.26
2025-04-30,2478.0,5.03,4.95,5.08,4.94,278641.0,145649208.0,2.78,-1.59,-0.08,3.87
2025-05-06,2478.0,4.96,5.06,5.08,4.96,237985.0,124878913.06,2.42,2.22,0.11,3.31
2025-05-07,2478.0,5.12,5.1,5.14,5.04,153512.0,81311684.16,1.98,0.79,0.04,2.13
2025-05-08,2478.0,5.08,5.14,5.18,5.07,147805.0,79185416.8,2.16,0.78,0.04,2.05
2025-05-09,2478.0,5.15,5.1,5.17,5.08,107857.0,57492096.52,1.75,-0.78,-0.04,1.5
2025-05-12,2478.0,5.14,5.11,5.15,5.08,112045.0,59617783.32,1.37,0.2,0.01,1.56
2025-05-13,2478.0,5.15,5.11,5.16,5.11,107191.0,57341500.0,0.98,0.0,0.0,1.49
2025-05-14,2478.0,5.11,5.11,5.14,5.06,115396.0,61310012.44,1.57,0.0,0.0,1.6
2025-05-15,2478.0,5.1,5.1,5.14,5.08,88607.0,47211435.48,1.17,-0.2,-0.01,1.23
2025-05-16,2478.0,5.11,5.11,5.15,5.09,70999.0,37891452.0,1.18,0.2,0.01,0.99
2025-05-19,2478.0,5.12,5.14,5.15,5.09,103426.0,55328459.0,1.17,0.59,0.03,1.44
2025-05-20,2478.0,5.14,5.14,5.17,5.09,102936.0,54966423.0,1.56,0.0,0.0,1.43
2025-05-21,2478.0,5.15,5.16,5.17,5.13,117808.0,63240017.0,0.78,0.39,0.02,1.64
2025-05-22,2478.0,5.15,5.08,5.17,5.07,113487.0,60536204.0,1.94,-1.55,-0.08,1.58
2025-05-23,2478.0,5.08,5.12,5.18,5.07,148926.0,79871659.0,2.17,0.79,0.04,2.07
2025-05-26,2478.0,5.12,5.2,5.23,5.1,156741.0,84543905.31,2.54,1.56,0.08,2.18
2025-05-27,2478.0,5.21,5.14,5.22,5.08,145233.0,77588351.0,2.69,-1.15,-0.06,2.02
2025-05-28,2478.0,5.17,5.19,5.2,5.14,121134.0,62620757.34,1.17,0.97,0.05,1.68
2025-05-29,2478.0,5.18,5.2,5.23,5.15,104788.0,54480356.0,1.54,0.19,0.01,1.46
2025-05-30,2478.0,5.2,5.19,5.22,5.17,99708.0,51774526.0,0.96,-0.19,-0.01,1.39
2025-06-03,2478.0,5.2,5.2,5.25,5.18,141385.0,73683873.0,1.35,0.19,0.01,1.96
2025-06-04,2478.0,5.19,5.23,5.25,5.19,95666.0,49954688.0,1.15,0.58,0.03,1.33
2025-06-05,2478.0,5.23,5.19,5.25,5.17,96595.0,50277765.0,1.53,-0.76,-0.04,1.34
2025-06-06,2478.0,5.21,5.23,5.24,5.19,76479.0,39925384.0,0.96,0.77,0.04,1.06
2025-06-09,2478.0,5.23,5.26,5.28,5.2,113239.0,59335628.77,1.53,0.57,0.03,1.57
2025-06-10,2478.0,5.26,5.31,5.33,5.24,165144.0,87299943.82,1.71,0.95,0.05,2.29
2025-06-11,2478.0,5.28,5.3,5.33,5.28,146182.0,77603316.92,0.94,-0.19,-0.01,2.03
2025-06-12,2478.0,5.31,5.32,5.33,5.27,132836.0,70478741.0,1.13,0.38,0.02,1.85
2025-06-13,2478.0,5.3,5.22,5.37,5.22,196255.0,103769271.0,2.82,-1.88,-0.1,2.73
2025-06-16,2478.0,5.22,5.24,5.28,5.22,129469.0,67969247.04,1.15,0.38,0.02,1.8
2025-06-17,2478.0,5.24,5.25,5.26,5.2,88533.0,46275431.0,1.15,0.19,0.01,1.23
2025-06-18,2478.0,5.25,5.19,5.26,5.18,96994.0,50519298.79,1.52,-1.14,-0.06,1.35
2025-06-19,2478.0,5.18,5.13,5.19,5.1,88691.0,45557358.44,1.73,-1.16,-0.06,1.23
2025-06-20,2478.0,5.11,5.13,5.16,5.11,59357.0,30488109.18,0.97,0.0,0.0,0.82
2025-06-23,2478.0,5.17,5.2,5.2,5.13,86541.0,44741082.0,1.36,1.36,0.07,1.2
2025-06-24,2478.0,5.2,5.24,5.25,5.15,116388.0,60645837.0,1.92,0.77,0.04,1.62
2025-06-25,2478.0,5.25,5.25,5.26,5.22,99446.0,52079272.0,0.76,0.19,0.01,1.38
2025-06-26,2478.0,5.26,5.22,5.27,5.21,117459.0,61525600.0,1.14,-0.57,-0.03,1.63
2025-06-27,2478.0,5.23,5.25,5.28,5.22,126112.0,66245691.0,1.15,0.57,0.03,1.75
2025-06-30,2478.0,5.25,5.25,5.28,5.23,111582.0,58541370.96,0.95,0.0,0.0,1.55
2025-07-01,2478.0,5.24,5.27,5.28,5.23,107197.0,56312544.54,0.95,0.38,0.02,1.49
2025-07-02,2478.0,5.28,5.41,5.46,5.26,290366.0,155940585.39,3.8,2.66,0.14,4.04
2025-07-03,2478.0,5.4,5.43,5.44,5.35,146798.0,79304228.77,1.66,0.37,0.02,2.04
2025-07-04,2478.0,5.43,5.46,5.49,5.41,159441.0,87125170.29,1.47,0.55,0.03,2.22
2025-07-07,2478.0,5.47,5.45,5.48,5.41,115399.0,62771063.0,1.28,-0.18,-0.01,1.6
2025-07-08,2478.0,5.43,5.51,5.52,5.43,130520.0,71569030.55,1.65,1.1,0.06,1.81
2025-07-09,2478.0,5.51,5.48,5.55,5.46,102378.0,56185087.17,1.63,-0.54,-0.03,1.42
2025-07-10,2478.0,5.48,5.5,5.51,5.47,91745.0,50357225.0,0.73,0.36,0.02,1.27
2025-07-11,2478.0,5.51,5.54,5.59,5.5,158360.0,87933682.1,1.64,0.73,0.04,2.2
2025-07-14,2478.0,5.53,5.56,5.58,5.52,99664.0,55353622.61,1.08,0.36,0.02,1.39
2025-07-15,2478.0,5.55,5.5,5.57,5.47,118463.0,65190177.0,1.8,-1.08,-0.06,1.65
2025-07-16,2478.0,5.5,5.48,5.51,5.45,91570.0,50091292.0,1.09,-0.36,-0.02,1.27
2025-07-17,2478.0,5.48,5.48,5.53,5.45,81756.0,44876901.0,1.46,0.0,0.0,1.14
2025-07-18,2478.0,5.49,5.48,5.53,5.46,71124.0,38976091.0,1.28,0.0,0.0,0.99
2025-07-21,2478.0,5.5,5.59,5.62,5.49,145806.0,81346586.62,2.37,2.01,0.11,2.03
2025-07-22,2478.0,5.59,5.66,5.66,5.56,153588.0,86323755.0,1.79,1.25,0.07,2.13
2025-07-23,2478.0,5.69,5.64,5.72,5.62,129670.0,73497468.0,1.77,-0.35,-0.02,1.8
2025-07-24,2478.0,5.62,5.68,5.68,5.6,111844.0,63186161.0,1.42,0.71,0.04,1.55
2025-07-25,2478.0,5.71,5.68,5.73,5.66,99641.0,56723016.0,1.23,0.0,0.0,1.38
2025-07-28,2478.0,5.67,5.65,5.69,5.61,97038.0,54769298.24,1.41,-0.53,-0.03,1.35
2025-07-29,2478.0,5.66,5.66,5.68,5.61,98967.0,55830305.3,1.24,0.18,0.01,1.38
2025-07-30,2478.0,5.68,5.66,5.72,5.64,118602.0,67401888.0,1.41,0.0,0.0,1.65
2025-07-31,2478.0,5.63,5.51,5.66,5.5,148800.0,82621265.82,2.83,-2.65,-0.15,2.07
2025-08-01,2478.0,5.51,5.53,5.55,5.49,88147.0,48649372.0,1.09,0.36,0.02,1.22
2025-08-04,2478.0,5.5,5.52,5.56,5.47,90241.0,49801684.88,1.63,-0.18,-0.01,1.25
2025-08-05,2478.0,5.53,5.55,5.58,5.52,85434.0,47448945.5,1.09,0.54,0.03,1.19
2025-08-06,2478.0,5.55,5.57,5.58,5.52,92708.0,51504136.7,1.08,0.36,0.02,1.29
2025-08-07,2478.0,5.58,5.56,5.59,5.51,92093.0,51047336.0,1.44,-0.18,-0.01,1.28
2025-08-08,2478.0,5.52,5.58,5.6,5.51,106765.0,59507323.0,1.62,0.36,0.02,1.48
2025-08-11,2478.0,5.6,5.58,5.63,5.55,124914.0,69752572.0,1.43,0.0,0.0,1.74
2025-08-12,2478.0,5.59,5.56,5.59,5.54,91571.0,50934091.0,0.9,-0.36,-0.02,1.27
2025-08-13,2478.0,5.55,5.55,5.58,5.54,108695.0,60427609.0,0.72,-0.18,-0.01,1.51
2025-08-14,2478.0,5.56,5.47,5.56,5.45,142271.0,78291770.0,1.98,-1.44,-0.08,1.98
2025-08-15,2478.0,5.49,5.51,5.55,5.46,115779.0,63733869.0,1.65,0.73,0.04,1.61
2025-08-18,2478.0,5.53,5.52,5.6,5.51,143066.0,79256742.0,1.63,0.18,0.01,1.99
2025-08-19,2478.0,5.53,5.55,5.55,5.51,92815.0,51355119.47,0.72,0.54,0.03,1.29
