日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-18,753.0,4.71,4.65,4.73,4.63,576722.0,269830889.57,2.1,-2.31,-0.11,5.82
2025-03-19,753.0,4.62,4.65,4.76,4.62,524264.0,246618512.88,3.01,0.0,0.0,5.29
2025-03-20,753.0,4.64,4.56,4.65,4.55,430561.0,198478048.82,2.15,-1.94,-0.09,4.34
2025-03-21,753.0,4.54,5.02,5.02,4.51,1730304.0,848309603.92,11.18,10.09,0.46,17.45
2025-03-24,753.0,5.03,5.23,5.43,5.0,2249814.0,1172354206.28,8.57,4.18,0.21,22.69
2025-03-25,753.0,5.06,4.92,5.16,4.88,1315132.0,659576339.35,5.35,-5.93,-0.31,13.26
2025-03-26,753.0,4.98,5.41,5.41,4.83,1337133.0,689361785.79,11.79,9.96,0.49,13.49
2025-03-27,753.0,5.36,5.31,5.71,5.16,2097073.0,1130656707.93,10.17,-1.85,-0.1,21.15
2025-03-28,753.0,5.19,5.1,5.27,5.03,1101944.0,566279498.81,4.52,-3.95,-0.21,11.11
2025-03-31,753.0,4.98,4.96,5.08,4.68,892779.0,435207767.56,7.84,-2.75,-0.14,9.0
2025-04-01,753.0,5.03,5.24,5.27,4.93,1072265.0,549610722.66,6.85,5.65,0.28,10.81
2025-04-02,753.0,5.14,5.5,5.77,5.07,1629411.0,889303693.68,13.36,4.96,0.26,16.43
2025-04-03,753.0,5.33,5.5,5.7,5.27,1369066.0,759608189.13,7.82,0.0,0.0,13.81
2025-04-07,753.0,4.95,4.95,5.24,4.95,866484.0,435709047.97,5.27,-10.0,-0.55,8.74
2025-04-08,753.0,4.93,5.12,5.26,4.83,1032524.0,524777948.02,8.69,3.43,0.17,10.41
2025-04-09,753.0,5.0,5.23,5.44,4.61,1263086.0,627216007.02,16.21,2.15,0.11,12.74
2025-04-10,753.0,5.23,5.36,5.74,5.23,1509379.0,834820534.82,9.75,2.49,0.13,15.22
2025-04-11,753.0,5.23,5.21,5.43,5.19,867447.0,460633143.69,4.48,-2.8,-0.15,8.75
2025-04-14,753.0,5.3,5.33,5.43,5.27,720406.0,387754072.55,3.07,2.3,0.12,7.27
2025-04-15,753.0,5.33,5.53,5.53,5.26,991184.0,540019277.64,5.07,3.75,0.2,10.0
2025-04-16,753.0,5.49,5.76,5.9,5.44,1442462.0,825443650.95,8.32,4.16,0.23,14.55
2025-04-17,753.0,5.68,6.11,6.27,5.56,1564401.0,950345707.69,12.33,6.08,0.35,15.78
2025-04-18,753.0,6.08,6.08,6.31,5.82,1383854.0,845297028.89,8.02,-0.49,-0.03,13.96
2025-04-21,753.0,5.96,5.88,6.18,5.59,1453309.0,855273534.49,9.7,-3.29,-0.2,14.66
2025-04-22,753.0,5.75,6.23,6.29,5.66,1331362.0,799885846.91,10.71,5.95,0.35,13.43
2025-04-23,753.0,6.13,5.9,6.25,5.88,1067397.0,649513763.58,5.94,-5.3,-0.33,10.77
2025-04-24,753.0,5.86,5.69,6.01,5.68,715966.0,418178410.8,5.59,-3.56,-0.21,7.22
2025-04-25,753.0,5.78,5.66,5.79,5.48,727653.0,410289634.48,5.45,-0.53,-0.03,7.34
2025-04-28,753.0,5.56,5.15,5.56,5.11,921497.0,492807466.28,7.95,-9.01,-0.51,9.29
2025-04-29,753.0,5.17,5.17,5.27,5.07,421388.0,219575387.6,3.88,0.39,0.02,4.25
2025-04-30,753.0,5.18,5.48,5.58,5.17,797404.0,437223790.24,7.93,6.0,0.31,8.04
2025-05-06,753.0,5.52,5.42,5.55,5.38,617432.0,335925513.68,3.1,-1.09,-0.06,6.23
2025-05-07,753.0,5.47,5.55,5.67,5.34,793482.0,436696462.68,6.09,2.4,0.13,8.0
2025-05-08,753.0,5.43,5.42,5.46,5.38,470240.0,255724117.99,1.44,-2.34,-0.13,4.74
2025-05-09,753.0,5.4,5.22,5.41,5.17,462324.0,244127920.59,4.43,-3.69,-0.2,4.66
2025-05-12,753.0,5.2,5.25,5.28,5.2,289572.0,152096812.13,1.53,0.57,0.03,2.92
2025-05-13,753.0,5.28,5.2,5.29,5.19,250912.0,131667444.96,1.9,-0.95,-0.05,2.53
2025-05-14,753.0,5.21,5.24,5.28,5.17,279361.0,146830275.85,2.12,0.77,0.04,2.82
2025-05-15,753.0,5.2,5.09,5.25,5.08,315924.0,162907557.84,3.24,-2.86,-0.15,3.19
2025-05-16,753.0,5.09,5.1,5.14,5.06,206531.0,105730528.5,1.57,0.2,0.01,2.08
