数据日期,当日收盘价,当日涨跌幅,总市值,流通市值,总股本,流通股本,PE(TTM),PE(静),市净率,PEG值,市现率,市销率
2020-03-27,8.84,43.973941368078,2702023288.12,675508600.0,305658743.0,76415000.0,20.73500031,20.73500031,2.8391404,-1.63800837,44.9398511,3.05171848
2020-03-30,9.72,9.954751131222,2971002981.96,742753800.0,305658743.0,76415000.0,22.79911799,22.79911799,3.12176976,-1.80106802,49.41350144,3.35550945
2020-03-31,10.69,9.979423868313,3267491962.67,816876350.0,305658743.0,76415000.0,25.07433861,25.07433861,2.3740934,-1.98080424,54.34468419,3.69036997
2020-04-01,11.76,10.00935453695,3594546817.68,898640400.0,305658743.0,76415000.0,27.58411806,27.58411806,2.61172482,-2.17906996,59.78423631,4.05975218
2020-04-02,12.94,10.034013605442,3955224134.42,988810100.0,305658743.0,76415000.0,30.35191222,30.35191222,2.87378565,-2.39771813,65.78299471,4.46710827
2020-04-03,14.23,9.969088098918,4349523912.89,1087385450.0,305658743.0,76415000.0,33.37772109,33.37772109,3.16027587,-2.63674876,72.34095941,4.91243822
2020-04-07,15.65,9.978917779339,4783559327.95,1195894750.0,305658743.0,76415000.0,36.70845643,36.70845643,3.4756372,-2.89986776,79.55980427,5.4026464
2020-04-08,17.22,10.031948881789,5263443554.46,1315866300.0,305658743.0,76415000.0,40.39103001,40.39103001,3.82431135,-3.19078101,87.54120316,5.94463712
2020-04-09,18.94,9.988385598142,5789176592.42,1447300100.0,305658743.0,76415000.0,44.42544184,44.42544184,4.20629831,-3.50948852,96.28515609,6.5384104
2020-04-10,20.83,9.978880675818,6366871616.69,1591724450.0,305658743.0,76415000.0,48.85860367,48.85860367,4.6260398,-3.85969619,105.89333693,7.19087057
2020-04-13,18.75,-9.985597695631,5731101431.25,1432781250.0,305658743.0,76415000.0,43.97978007,43.97978007,4.16410208,-3.47428246,95.31925431,6.47281916
2020-04-14,19.39,3.413333333333,5926723026.77,1481686850.0,305658743.0,76415000.0,45.48095656,45.48095656,4.30623676,-3.5928713,98.57281819,6.69375806
2020-04-15,18.08,-6.756059824652,5526310073.44,1381583200.0,305658743.0,76415000.0,42.40823593,42.40823593,4.01530483,-3.35013476,91.91317963,6.24152376
2020-04-16,19.89,10.011061946903,6079552398.27,1519894350.0,305658743.0,76415000.0,46.6537507,46.6537507,4.41727948,-3.68551883,101.11466498,6.86636657
2020-04-17,17.9,-10.005027652086,5471291499.7,1367828500.0,305658743.0,76415000.0,41.98603004,41.98603004,3.97532945,-3.31678165,90.99811478,6.17938469
2020-04-20,17.32,-3.240223463687,5294009428.76,1323507800.0,305658743.0,76415000.0,40.62558884,40.62558884,3.84651989,-3.20931051,88.04957252,5.97915882
2020-04-21,17.03,-1.674364896074,5205368393.29,1301347450.0,305658743.0,76415000.0,39.94536824,39.94536824,3.78211511,-3.15557494,86.57530138,5.87904589
2020-04-22,16.75,-1.644157369348,5119783945.25,1279951250.0,305658743.0,76415000.0,39.28860353,39.28860353,3.71993119,-3.10369233,85.15186719,5.78238512
2020-04-23,17.08,1.970149253731,5220651330.44,1305168200.0,305658743.0,76415000.0,40.06264766,40.06264766,3.79321938,-3.1648397,86.82948606,5.89630674
2020-04-24,17.26,1.053864168618,5275669904.18,1318922900.0,305658743.0,76415000.0,40.48485354,40.48485354,3.83319476,-3.19819281,87.7445509,5.9584458
2020-04-27,18.21,5.50405561993,5566045710.03,1391517150.0,305658743.0,76415000.0,42.7131624,42.7131624,4.04417594,-3.37422312,92.57405979,6.28640197
2020-04-28,16.39,-9.994508511807,5009746797.77,1252441850.0,305658743.0,76415000.0,45.05604801,38.44419175,3.63998043,-3.0369861,-47.90171621,5.83748562
