数据日期,当日收盘价,当日涨跌幅,总市值,流通市值,总股本,流通股本,PE(TTM),PE(静),市净率,PEG值,市现率,市销率
2018-07-09,18.85,44.003055767762,3016000000.0,754000000.0,160000000.0,40000000.0,25.70961577,31.23016615,5.1695332,-11.51919165,16.77018586,7.29706146
2018-07-10,20.74,10.026525198939,3318400000.0,829600000.0,160000000.0,40000000.0,28.28739688,34.36146663,5.68785775,-12.67416631,18.45165277,8.02870317
2018-07-11,22.81,9.980713596914,3649600000.0,912400000.0,160000000.0,40000000.0,31.11068094,37.7909862,6.25554654,-13.93913855,20.29325939,8.83002504
2018-07-12,25.09,9.995615957913,4014400000.0,1003600000.0,160000000.0,40000000.0,34.22038513,41.56842805,6.88082695,-15.33244131,22.32169567,9.71264043
2018-07-13,27.6,10.003985651654,4416000000.0,1104000000.0,160000000.0,40000000.0,37.64378755,45.72692762,7.56918389,-16.86629653,24.5547549,10.68429158
2018-07-16,30.36,10.0,4857600000.0,1214400000.0,160000000.0,40000000.0,41.40816631,50.29962039,8.32610228,-18.55292619,27.01023039,11.75272074
2018-07-17,33.4,10.013175230567,5344000000.0,1336000000.0,160000000.0,40000000.0,45.55443856,55.33620952,9.15980949,-20.4106632,29.71481209,12.92954127
2018-07-18,36.74,10.0,5878400000.0,1469600000.0,160000000.0,40000000.0,50.10988242,60.86983047,10.07579044,-22.45172952,32.68629329,14.22249539
2018-07-19,40.41,9.989112683723,6465600000.0,1616400000.0,160000000.0,40000000.0,55.11541504,66.95018642,11.0822725,-24.69445808,35.95136396,15.64319648
2018-07-20,44.45,9.997525365009,7112000000.0,1778000000.0,160000000.0,40000000.0,60.62559263,73.64354829,12.19022551,-27.16329279,39.5456107,17.20712902
2018-07-23,48.9,10.011248593926,7824000000.0,1956000000.0,160000000.0,40000000.0,66.69497142,81.01618699,13.41061929,-29.88267755,43.50462009,18.92977748
2018-07-24,52.03,6.40081799591,8324800000.0,2081200000.0,160000000.0,40000000.0,70.96399516,86.20188566,14.26900862,-31.79541336,46.28927164,20.14143808
2018-07-25,50.99,-1.998846819143,8158400000.0,2039600000.0,160000000.0,40000000.0,69.5455336,84.47884201,13.98379299,-31.15987175,45.36402001,19.73884159
2018-07-26,52.8,3.549715630516,8448000000.0,2112000000.0,160000000.0,40000000.0,72.01420227,87.47760067,14.48017788,-32.26595859,46.97431372,20.43951434
2018-07-27,47.52,-10.0,7603200000.0,1900800000.0,160000000.0,40000000.0,64.81278205,78.7298406,13.03216009,-29.03936273,42.27688235,18.3955629
2018-07-30,48.04,1.094276094276,7686400000.0,1921600000.0,160000000.0,40000000.0,65.52201283,79.59136243,13.1747679,-29.35713353,42.73950816,18.59686115
2018-07-31,47.79,-0.520399666944,7646400000.0,1911600000.0,160000000.0,40000000.0,65.18103649,79.17716924,13.10620645,-29.20435911,42.5170919,18.50008315
2018-08-01,52.57,10.002092487968,8411200000.0,2102800000.0,160000000.0,40000000.0,71.70050405,87.09654294,14.41710135,-32.12540612,46.76969076,20.35047857
2018-08-02,48.23,-8.255659121172,7716800000.0,1929200000.0,160000000.0,40000000.0,65.78115484,79.90614925,13.2268746,-29.4732421,42.90854452,18.67041243
2018-08-03,43.43,-9.952311839104,6948800000.0,1737200000.0,160000000.0,40000000.0,59.23440918,71.9536401,11.9104948,-26.53997313,38.63815236,16.81227476
2018-08-06,42.11,-3.039373704812,6737600000.0,1684400000.0,160000000.0,40000000.0,57.43405412,69.76670008,11.54849035,-25.73332417,37.46379452,16.30128691
2018-08-07,44.68,6.103063405367,7148800000.0,1787200000.0,160000000.0,40000000.0,60.93929086,74.02460602,12.25330204,-27.30384526,39.75023365,17.29616478
2018-08-08,45.13,1.007162041182,7220800000.0,1805200000.0,160000000.0,40000000.0,61.55304827,74.77015376,12.37671264,-27.57883922,40.15058292,17.47036519
2018-08-09,45.95,1.816973188566,7352000000.0,1838000000.0,160000000.0,40000000.0,62.67145065,76.1287074,12.6015942,-28.07993934,40.88010824,17.78779704
2018-08-10,47.9,4.243743199129,7664000000.0,1916000000.0,160000000.0,40000000.0,65.33106608,79.35941425,13.13637349,-29.27157985,42.61495506,18.54266547
2018-08-13,49.21,2.734864300626,7873600000.0,1968400000.0,160000000.0,40000000.0,67.11778208,81.52978654,13.49563548,-30.07211784,43.78041625,19.04978221
2018-08-14,54.13,9.997967892705,8660800000.0,2165200000.0,160000000.0,40000000.0,73.82819639,89.68110842,14.84492478,-33.07871853,48.15756821,20.95437331
2018-08-15,48.72,-9.99445778681,7795200000.0,1948800000.0,160000000.0,40000000.0,66.44946846,80.71796789,13.36125504,-29.77267997,43.34448038,18.86009732
2018-08-16,44.23,-9.215927750411,7076800000.0,1769200000.0,160000000.0,40000000.0,60.32553346,73.27905829,12.12989143,-27.02885129,39.34988439,17.12196438
2018-08-17,42.91,-2.984399728691,6865600000.0,1716400000.0,160000000.0,40000000.0,58.5251784,71.09211827,11.76788698,-26.22220233,38.17552655,16.61097652
2018-08-20,43.99,2.516895828478,7038400000.0,1759600000.0,160000000.0,40000000.0,59.99819618,72.88143283,12.06407244,-26.88218785,39.13636478,17.02905749
2018-08-21,43.76,-0.522846101387,7001600000.0,1750400000.0,160000000.0,40000000.0,59.68449795,72.5003751,12.00099591,-26.74163537,38.93174182,16.94002173
2018-08-22,41.75,-4.59323583181,6680000000.0,1670000000.0,160000000.0,40000000.0,56.9430482,69.1702619,11.44976186,-25.513329,37.14351511,16.16192658
2018-08-23,42.51,1.820359281437,6801600000.0,1700400000.0,160000000.0,40000000.0,57.97961626,70.42940918,11.65818867,-25.97776325,37.81966053,16.45613171
2018-08-24,40.83,-3.952011291461,6532800000.0,1633200000.0,160000000.0,40000000.0,55.68825528,67.64603097,11.19745573,-24.95111911,36.32502328,15.80578353
2018-08-27,41.32,1.200097967181,6611200000.0,1652800000.0,160000000.0,40000000.0,56.3565689,68.45784962,11.33183617,-25.25055699,36.76095914,15.99546842
2018-08-28,40.08,-3.000968054211,6412800000.0,1603200000.0,160000000.0,40000000.0,54.66532627,66.40345142,10.99177139,-24.49279584,35.6577745,15.51544952
2018-08-29,38.72,-3.393213572854,6195200000.0,1548800000.0,160000000.0,40000000.0,52.810415,64.15024049,10.61879711,-23.66170296,34.44783006,14.98897718
2018-08-30,37.42,-3.357438016529,5987200000.0,1496800000.0,160000000.0,40000000.0,51.03733805,61.99643593,10.26227758,-22.86727595,33.29126552,14.48573156
2018-08-31,36.88,-1.443078567611,5900800000.0,1475200000.0,160000000.0,40000000.0,61.48889244,61.10177865,10.11418485,-22.53728319,39.39986407,14.68946483
2018-09-03,36.0,-2.386117136659,5760000000.0,1440000000.0,160000000.0,40000000.0,60.02169544,59.64381864,9.87284855,-21.99951722,38.45973716,14.33895699
2018-09-04,37.1,3.055555555556,5936000000.0,1484000000.0,160000000.0,40000000.0,61.85569169,61.46626865,10.17451893,-22.67172469,39.63489579,14.77709179
2018-09-05,37.15,0.134770889488,5944000000.0,1486000000.0,160000000.0,40000000.0,61.93905516,61.54910729,10.18823122,-22.70227957,39.6883121,14.79700701
2018-09-06,37.56,1.103633916555,6009600000.0,1502400000.0,160000000.0,40000000.0,62.62263558,62.22838411,10.30067199,-22.95282963,40.12632577,14.96031179
2018-09-07,37.85,0.772097976571,6056000000.0,1514000000.0,160000000.0,40000000.0,63.10614368,62.70884821,10.38020327,-23.13004796,40.43614032,15.07582006
2018-09-10,41.64,10.01321003963,6662400000.0,1665600000.0,160000000.0,40000000.0,69.42509439,68.98801689,11.41959483,-25.44610825,44.48509598,16.58539359
2018-09-11,39.19,-5.88376560999,6270400000.0,1567600000.0,160000000.0,40000000.0,65.34028457,64.92892368,10.74769263,-23.94891888,41.8676972,15.6095479
2018-09-12,37.84,-3.444756315387,6054400000.0,1513600000.0,160000000.0,40000000.0,63.08947099,62.69228048,10.37746081,-23.12393699,40.42545706,15.07183701
2018-09-13,39.47,4.307610993658,6315200000.0,1578800000.0,160000000.0,40000000.0,65.80711997,65.39282005,10.82448146,-24.12002624,42.16682849,15.72107312
2018-09-14,35.56,-9.906257917406,5689600000.0,1422400000.0,160000000.0,40000000.0,59.28809694,58.91483863,9.7521804,-21.73063423,37.9896737,14.16370307
2018-09-17,35.56,0.0,5689600000.0,1422400000.0,160000000.0,40000000.0,59.28809694,58.91483863,9.7521804,-21.73063423,37.9896737,14.16370307
2018-09-18,35.14,-1.181102362205,5622400000.0,1405600000.0,160000000.0,40000000.0,58.58784383,58.21899408,9.63699717,-21.4739732,37.54097677,13.99641524
2018-09-19,35.26,0.341491178145,5641600000.0,1410400000.0,160000000.0,40000000.0,58.78791615,58.41780681,9.66990667,-21.54730492,37.66917589,14.04421176
2018-09-20,33.96,-3.68689733409,5433600000.0,1358400000.0,160000000.0,40000000.0,56.62046603,56.26400225,9.31338714,-20.75287791,36.28035205,13.52641609
2018-09-21,32.88,-3.180212014134,5260800000.0,1315200000.0,160000000.0,40000000.0,54.81981517,54.47468769,9.01720168,-20.09289239,35.12655994,13.09624738
2018-09-25,32.94,0.182481751825,5270400000.0,1317600000.0,160000000.0,40000000.0,54.91985133,54.57409406,9.03365643,-20.12955825,35.1906595,13.12014565
2018-09-26,33.29,1.062537947784,5326400000.0,1331600000.0,160000000.0,40000000.0,55.50339559,55.15396451,9.12964245,-20.34344245,35.56457361,13.25955217
2018-09-27,31.06,-6.698708320817,4969600000.0,1242400000.0,160000000.0,40000000.0,51.78538501,51.4593613,8.51807434,-18.98069458,33.18220656,12.37133345
2018-09-28,31.52,1.481004507405,5043200000.0,1260800000.0,160000000.0,40000000.0,52.5523289,52.22147676,8.6442274,-19.26179952,33.67363653,12.55455345
2018-10-08,31.92,1.269035532995,5107200000.0,1276800000.0,160000000.0,40000000.0,53.21923663,52.88418586,4.74148972,-19.5062386,34.10096695,12.7138752
2018-10-09,34.15,6.986215538847,5464000000.0,1366000000.0,160000000.0,40000000.0,56.9372472,56.57878907,5.07274041,-20.86898647,36.483334,13.60209392
2018-10-10,34.49,0.99560761347,5518400000.0,1379600000.0,160000000.0,40000000.0,57.50411877,57.1420918,5.123245,-21.07675969,36.84656485,13.73751741
2018-10-11,33.0,-4.320092780516,5280000000.0,1320000000.0,160000000.0,40000000.0,55.01988749,54.67350042,4.90191606,-20.16622412,35.25475906,13.14404391
2018-10-12,34.75,5.30303030303,5560000000.0,1390000000.0,160000000.0,40000000.0,57.93760879,57.57285272,5.16186615,-21.23564509,37.12432962,13.84107654
2018-10-15,35.35,1.726618705036,5656000000.0,1414000000.0,160000000.0,40000000.0,58.93797039,58.56691636,5.2509919,-21.60230371,37.76532524,14.08005916
