数据日期,当日收盘价,当日涨跌幅,总市值,流通市值,总股本,流通股本,PE(TTM),PE(静),市净率,PEG值,市现率,市销率
2018-01-02,23.22,2.879929109437,9961380000.0,9959029509.06,429000000.0,428898773.0,34.49177654,31.98982285,4.19952803,1.81706309,60.85230222,4.10165807
2018-01-03,23.15,-0.301464254953,9931350000.0,9929006594.95,429000000.0,428898773.0,34.38779617,31.89338497,4.18686795,1.81158529,60.66885428,4.08929303
2018-01-04,24.01,3.714902807775,10300290000.0,10297859539.73,429000000.0,428898773.0,35.66526937,33.07819323,4.34240602,1.87888393,62.92264326,4.2412063
2018-01-05,23.95,-0.249895876718,10274550000.0,10272125613.35,429000000.0,428898773.0,35.57614334,32.99553218,4.33155453,1.87418867,62.76540216,4.2306077
2018-01-08,23.71,-1.002087682672,10171590000.0,10169189907.83,429000000.0,428898773.0,35.21963918,32.66488802,4.28814856,1.85540766,62.1364378,4.1882133
2018-01-09,23.47,-1.012231126107,10068630000.0,10066254202.31,429000000.0,428898773.0,34.86313503,32.33424386,4.24474258,1.83662665,61.50747344,4.1458189
2018-01-10,23.57,0.4260758415,10111530000.0,10109144079.61,429000000.0,428898773.0,35.01167843,32.47201226,4.2628284,1.84445207,61.76954192,4.16348323
2018-01-11,23.2,-1.569792108613,9952800000.0,9950451533.6,429000000.0,428898773.0,34.46206787,31.96226917,4.19591086,1.81549801,60.79988853,4.0981252
2018-01-12,22.8,-1.724137931034,9781200000.0,9778892024.4,429000000.0,428898773.0,33.86789428,31.41119557,4.12356757,1.78419632,59.75161459,4.02746787
2018-01-15,22.27,-2.324561403509,9553830000.0,9551575674.71,429000000.0,428898773.0,33.08061428,30.68102304,4.02771271,1.74272158,58.36265162,3.93384691
2018-01-16,21.66,-2.73911091154,9292140000.0,9289947423.18,429000000.0,428898773.0,32.17449957,29.84063579,3.91738919,1.6949865,56.76403386,3.82609448
2018-01-17,21.8,0.646352723915,9352200000.0,9349993251.4,429000000.0,428898773.0,32.38246032,30.03351155,3.94270934,1.70594209,57.13092974,3.85082454
2018-01-18,21.37,-1.97247706422,9167730000.0,9165566779.01,429000000.0,428898773.0,31.74372372,29.44110742,3.86494031,1.67229278,56.00403525,3.77486791
2018-01-19,21.96,2.76087973795,9420840000.0,9418617055.08,429000000.0,428898773.0,32.62012976,30.25394099,3.97164666,1.71846277,57.55023931,3.87908747
2018-01-22,22.04,0.364298724954,9455160000.0,9452928956.92,429000000.0,428898773.0,32.73896447,30.36415571,3.98611532,1.72472311,57.7598941,3.89321894
2018-01-23,22.17,0.589836660617,9510930000.0,9508685797.41,429000000.0,428898773.0,32.93207089,30.54325464,4.00962689,1.73489615,58.10058313,3.91618257
2018-01-24,22.43,1.172755976545,9622470000.0,9620199478.39,429000000.0,428898773.0,33.31828372,30.90145248,4.05665003,1.75524225,58.78196119,3.96210984
2018-01-25,22.62,0.847079803834,9703980000.0,9701690245.26,429000000.0,428898773.0,33.60051617,31.16321244,4.09101309,1.77011056,59.27989131,3.99567207
2018-01-26,22.9,1.237842617153,9824100000.0,9821781901.7,429000000.0,428898773.0,34.01643768,31.54896397,4.14165339,1.79202174,60.01368307,4.0451322
2018-01-29,22.21,-3.013100436681,9528090000.0,9525841748.33,429000000.0,428898773.0,32.99148825,30.598362,4.01686122,1.73802632,58.20541053,3.92324831
2018-01-30,22.55,1.53084196308,9673950000.0,9671667331.15,429000000.0,428898773.0,33.49653579,31.06677456,4.07835301,1.76463276,59.09644337,3.98330704
2018-01-31,22.13,-1.862527716186,9493770000.0,9491529846.49,429000000.0,428898773.0,32.87265353,30.48814728,4.00239256,1.73176599,57.99575574,3.90911684
2018-02-01,21.28,-3.840939900587,9129120000.0,9126965889.44,429000000.0,428898773.0,31.61003466,29.31711586,3.84866307,1.6652499,55.76817361,3.75897001
